MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 85.71% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.09% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 15120000
MONITORED: % | ON: 1.34% | TX: 0.03% | RX: 0.08% | INT: 0.00% | ONL: 20.99% | TXL: 2.03% | RXL: 5.19% | INTL: 1.76% | Energy: 311642400
MONITORED: % | ON: 0.79% | TX: 0.02% | RX: 0.06% | INT: 0.00% | ONL: 16.01% | TXL: 1.48% | RXL: 2.93% | INTL: 0.71% | Energy: 888617760
MONITORED: % | ON: 0.53% | TX: 0.01% | RX: 0.05% | INT: 0.00% | ONL: 13.94% | TXL: 1.12% | RXL: 2.04% | INTL: 0.43% | Energy: 1375366960
MONITORED: % | ON: 0.39% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 12.91% | TXL: 0.89% | RXL: 1.56% | INTL: 0.33% | Energy: 1748635280
MONITORED: % | ON: 0.33% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 12.47% | TXL: 0.78% | RXL: 1.37% | INTL: 0.29% | Energy: 1991356800
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 12.08% | TXL: 0.68% | RXL: 1.20% | INTL: 0.25% | Energy: 2281549040
MONITORED: % | ON: 0.24% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 11.76% | TXL: 0.60% | RXL: 1.06% | INTL: 0.22% | Energy: 2619271840
MONITORED: % | ON: 0.21% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 11.49% | TXL: 0.52% | RXL: 0.96% | INTL: 0.20% | Energy: 3017344800
MONITORED: % | ON: 0.19% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 11.33% | TXL: 0.49% | RXL: 0.88% | INTL: 0.19% | Energy: 3336781760
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 11.22% | TXL: 0.46% | RXL: 0.83% | INTL: 0.18% | Energy: 3582203600
MONITORED: % | ON: 0.16% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.12% | TXL: 0.43% | RXL: 0.79% | INTL: 0.17% | Energy: 3878404720
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.03% | TXL: 0.42% | RXL: 0.74% | INTL: 0.16% | Energy: 4181790960
MONITORED: % | ON: 0.14% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.95% | TXL: 0.40% | RXL: 0.71% | INTL: 0.15% | Energy: 4516119840
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.89% | TXL: 0.38% | RXL: 0.68% | INTL: 0.15% | Energy: 4847060640
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.83% | TXL: 0.37% | RXL: 0.66% | INTL: 0.14% | Energy: 5139430640
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.79% | TXL: 0.36% | RXL: 0.64% | INTL: 0.14% | Energy: 5460501840
