MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 10740000
MONITORED: % | ON: 58.88% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 62.83% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11100000
MONITORED: % | ON: 2.68% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 49.09% | TXL: 1.01% | RXL: 18.74% | INTL: 5.58% | Energy: 255785600
MONITORED: % | ON: 2.44% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 44.93% | TXL: 1.30% | RXL: 16.26% | INTL: 4.85% | Energy: 832103440
MONITORED: % | ON: 2.24% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 43.61% | TXL: 1.64% | RXL: 15.51% | INTL: 4.80% | Energy: 1369356080
MONITORED: % | ON: 1.97% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 42.63% | TXL: 1.76% | RXL: 15.12% | INTL: 4.49% | Energy: 1920930720
MONITORED: % | ON: 1.88% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 41.83% | TXL: 1.81% | RXL: 14.74% | INTL: 4.41% | Energy: 2451393680
MONITORED: % | ON: 1.77% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 40.55% | TXL: 1.76% | RXL: 14.31% | INTL: 4.23% | Energy: 2920534080
MONITORED: % | ON: 1.66% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 39.67% | TXL: 1.73% | RXL: 14.01% | INTL: 3.99% | Energy: 3398096720
MONITORED: % | ON: 1.57% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 38.67% | TXL: 1.65% | RXL: 13.69% | INTL: 3.81% | Energy: 3802883760
MONITORED: % | ON: 1.51% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 37.73% | TXL: 1.69% | RXL: 13.30% | INTL: 3.61% | Energy: 4144916880
MONITORED: % | ON: 1.47% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 36.98% | TXL: 1.64% | RXL: 13.05% | INTL: 3.43% | Energy: 4492327360
MONITORED: % | ON: 1.42% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 36.29% | TXL: 1.67% | RXL: 12.74% | INTL: 3.31% | Energy: 4792292000
MONITORED: % | ON: 1.38% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 35.17% | TXL: 1.58% | RXL: 12.32% | INTL: 3.15% | Energy: 5044892240
MONITORED: % | ON: 1.33% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 34.30% | TXL: 1.53% | RXL: 11.96% | INTL: 3.01% | Energy: 5309843040
MONITORED: % | ON: 1.26% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 32.90% | TXL: 1.45% | RXL: 11.32% | INTL: 2.84% | Energy: 5458076160
MONITORED: % | ON: 1.21% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 31.85% | TXL: 1.40% | RXL: 10.83% | INTL: 2.71% | Energy: 5646124800
