packet id 001 loss!!!
packet id 002 delay: 33712
packet id 003 delay: 28592
packet id 004 delay: 43336
packet id 005 delay: 99336
packet id 006 delay: 37336
packet id 007 delay: 61336
packet id 008 delay: 63592
packet id 009 delay: 81920
packet id 010 delay: 45920
packet id 011 delay: 86920
packet id 012 delay: 24920
packet id 013 delay: 51400
packet id 014 delay: 29176
packet id 015 delay: 90464
packet id 016 delay: 24920
packet id 017 delay: 78800
packet id 018 delay: 109584
packet id 019 delay: 105176
packet id 020 delay: 60520
packet id 021 delay: 82040
packet id 022 delay: 98920
packet id 023 delay: 42920
packet id 024 delay: 24920
packet id 025 delay: 24920
packet id 026 delay: 25448
packet id 027 delay: 47448
packet id 028 delay: 110304
packet id 029 delay: 47920
packet id 030 delay: 25176
packet id 031 delay: 108920
packet id 032 delay: 41920
packet id 033 delay: 35176
packet id 034 delay: 112448
packet id 035 delay: 31448
packet id 036 delay: 20448
packet id 037 delay: 103920
packet id 038 delay: 24920
packet id 039 delay: 25176
packet id 040 delay: 61920
packet id 041 delay: 68920
packet id 042 delay: 58920
packet id 043 delay: 21448
packet id 044 delay: 21448
packet id 045 delay: 95920
packet id 046 delay: 61568
packet id 047 delay: 24920
packet id 048 delay: 58920
packet id 049 delay: 24920
packet id 050 delay: 31704
packet id 051 delay: 24920
packet id 052 delay: 75704
packet id 053 delay: 31920
packet id 054 delay: 25448
packet id 055 delay: 93448
packet id 056 delay: 105176
packet id 057 delay: 24920
packet id 058 delay: 21448
packet id 059 delay: 25176
packet id 060 delay: 41920
packet id 061 delay: 67240
packet id 062 loss!!!
packet id 063 delay: 34920
packet id 064 delay: 26920
packet id 065 delay: 77448
packet id 066 delay: 52920
packet id 067 delay: 25176
packet id 068 delay: 123536
packet id 069 delay: 123352
packet id 070 delay: 21448
packet id 071 delay: 42704
packet id 072 delay: 83448
packet id 073 delay: 60448
packet id 074 delay: 28920
packet id 075 loss!!!
packet id 076 delay: 24336
packet id 077 delay: 49920
packet id 078 delay: 42448
packet id 079 delay: 24920
packet id 080 delay: 24920
packet id 081 delay: 83920
packet id 082 delay: 47920
packet id 083 delay: 25176
packet id 084 delay: 110920
packet id 085 delay: 21448
packet id 086 delay: 24920
packet id 087 delay: 120176
packet id 088 delay: 24920
packet id 089 delay: 120704
packet id 090 delay: 84920
packet id 091 delay: 113176
packet id 092 delay: 60176
packet id 093 delay: 106448
packet id 094 delay: 83448
packet id 095 delay: 28448
packet id 096 delay: 46920
packet id 097 delay: 117704
packet id 098 delay: 31176
packet id 099 delay: 82448
packet id 100 delay: 28176
packet id 101 delay: 25176
packet id 102 delay: 24920
packet id 103 delay: 92080
packet id 104 delay: 28920
packet id 105 delay: 69920
packet id 106 delay: 97920
packet id 107 delay: 28920
packet id 108 delay: 113176
