MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16660000
MONITORED: % | ON: 5.52% | TX: 0.03% | RX: 0.12% | INT: 0.00% | ONL: 41.58% | TXL: 2.29% | RXL: 12.92% | INTL: 4.46% | Energy: 101641520
MONITORED: % | ON: 2.09% | TX: 0.04% | RX: 0.08% | INT: 0.00% | ONL: 37.15% | TXL: 2.44% | RXL: 11.90% | INTL: 4.31% | Energy: 295411520
MONITORED: % | ON: 1.44% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 33.89% | TXL: 2.07% | RXL: 10.81% | INTL: 3.78% | Energy: 450976080
MONITORED: % | ON: 1.08% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 31.94% | TXL: 2.05% | RXL: 9.85% | INTL: 3.37% | Energy: 597100320
MONITORED: % | ON: 0.88% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 31.27% | TXL: 2.21% | RXL: 9.48% | INTL: 3.07% | Energy: 753626000
MONITORED: % | ON: 0.81% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 30.33% | TXL: 2.25% | RXL: 9.07% | INTL: 3.02% | Energy: 896141280
MONITORED: % | ON: 0.74% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 29.51% | TXL: 2.15% | RXL: 8.84% | INTL: 2.91% | Energy: 1032524160
MONITORED: % | ON: 0.68% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 28.30% | TXL: 1.99% | RXL: 8.45% | INTL: 2.78% | Energy: 1138085920
MONITORED: % | ON: 0.66% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 27.89% | TXL: 1.84% | RXL: 8.37% | INTL: 2.71% | Energy: 1264006720
MONITORED: % | ON: 0.62% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 27.16% | TXL: 1.89% | RXL: 8.10% | INTL: 2.64% | Energy: 1371521600
MONITORED: % | ON: 0.60% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 27.12% | TXL: 1.90% | RXL: 8.09% | INTL: 2.63% | Energy: 1459958480
MONITORED: % | ON: 0.57% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 26.66% | TXL: 1.85% | RXL: 7.94% | INTL: 2.53% | Energy: 1552650880
MONITORED: % | ON: 0.55% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 26.57% | TXL: 1.88% | RXL: 7.90% | INTL: 2.48% | Energy: 1693031600
MONITORED: % | ON: 0.53% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 26.02% | TXL: 1.83% | RXL: 7.66% | INTL: 2.40% | Energy: 1800654320
MONITORED: % | ON: 0.51% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 25.58% | TXL: 1.78% | RXL: 7.53% | INTL: 2.35% | Energy: 1906389680
MONITORED: % | ON: 0.50% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 25.25% | TXL: 1.69% | RXL: 7.45% | INTL: 2.31% | Energy: 2019074800
MONITORED: % | ON: 0.48% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 24.92% | TXL: 1.65% | RXL: 7.34% | INTL: 2.30% | Energy: 2120554480
MONITORED: % | ON: 0.47% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.80% | TXL: 1.64% | RXL: 7.30% | INTL: 2.29% | Energy: 2236724960
MONITORED: % | ON: 0.46% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.54% | TXL: 1.58% | RXL: 7.25% | INTL: 2.28% | Energy: 2336712320
MONITORED: % | ON: 0.45% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.26% | TXL: 1.56% | RXL: 7.15% | INTL: 2.26% | Energy: 2433358000
MONITORED: % | ON: 0.45% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.06% | TXL: 1.54% | RXL: 7.08% | INTL: 2.24% | Energy: 2536579600
MONITORED: % | ON: 0.45% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.05% | TXL: 1.52% | RXL: 7.11% | INTL: 2.24% | Energy: 2596684160
MONITORED: % | ON: 0.45% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.18% | TXL: 1.51% | RXL: 7.18% | INTL: 2.27% | Energy: 2726931360
MONITORED: % | ON: 0.44% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.87% | TXL: 1.48% | RXL: 7.08% | INTL: 2.26% | Energy: 2805196640
MONITORED: % | ON: 0.43% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.66% | TXL: 1.46% | RXL: 7.03% | INTL: 2.28% | Energy: 2889971600
MONITORED: % | ON: 0.43% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.75% | TXL: 1.49% | RXL: 7.06% | INTL: 2.28% | Energy: 3004376480
MONITORED: % | ON: 0.42% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.52% | TXL: 1.47% | RXL: 6.98% | INTL: 2.28% | Energy: 3089815920
MONITORED: % | ON: 0.42% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.46% | TXL: 1.47% | RXL: 6.97% | INTL: 2.27% | Energy: 3195897600
MONITORED: % | ON: 0.41% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.46% | TXL: 1.46% | RXL: 6.98% | INTL: 2.27% | Energy: 3292391600
MONITORED: % | ON: 0.40% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.26% | TXL: 1.45% | RXL: 6.92% | INTL: 2.25% | Energy: 3376426960
MONITORED: % | ON: 0.40% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.18% | TXL: 1.45% | RXL: 6.89% | INTL: 2.25% | Energy: 3477145520
MONITORED: % | ON: 0.39% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 23.03% | TXL: 1.44% | RXL: 6.85% | INTL: 2.24% | Energy: 3557846800
MONITORED: % | ON: 0.39% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 22.91% | TXL: 1.44% | RXL: 6.81% | INTL: 2.22% | Energy: 3623104400
MONITORED: % | ON: 0.38% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 22.68% | TXL: 1.42% | RXL: 6.73% | INTL: 2.19% | Energy: 3666758400
MONITORED: % | ON: 0.37% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.45% | TXL: 1.41% | RXL: 6.64% | INTL: 2.17% | Energy: 3733347520
MONITORED: % | ON: 0.36% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.32% | TXL: 1.39% | RXL: 6.60% | INTL: 2.15% | Energy: 3818864880
MONITORED: % | ON: 0.36% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.16% | TXL: 1.39% | RXL: 6.53% | INTL: 2.12% | Energy: 3901531600
MONITORED: % | ON: 0.35% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.99% | TXL: 1.39% | RXL: 6.46% | INTL: 2.10% | Energy: 3977897280
MONITORED: % | ON: 0.34% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.80% | TXL: 1.37% | RXL: 6.37% | INTL: 2.07% | Energy: 4049370240
MONITORED: % | ON: 0.33% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.67% | TXL: 1.36% | RXL: 6.32% | INTL: 2.06% | Energy: 4125266720
MONITORED: % | ON: 0.33% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.58% | TXL: 1.35% | RXL: 6.28% | INTL: 2.05% | Energy: 4211835120
MONITORED: % | ON: 0.32% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.47% | TXL: 1.35% | RXL: 6.24% | INTL: 2.04% | Energy: 4293471600
MONITORED: % | ON: 0.32% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.33% | TXL: 1.35% | RXL: 6.18% | INTL: 2.01% | Energy: 4367623600
MONITORED: % | ON: 0.31% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.15% | TXL: 1.35% | RXL: 6.12% | INTL: 1.99% | Energy: 4435878640
MONITORED: % | ON: 0.31% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.09% | TXL: 1.35% | RXL: 6.10% | INTL: 1.99% | Energy: 4473877840
MONITORED: % | ON: 0.30% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.94% | TXL: 1.35% | RXL: 6.03% | INTL: 1.97% | Energy: 4540510800
MONITORED: % | ON: 0.30% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.88% | TXL: 1.35% | RXL: 6.02% | INTL: 1.96% | Energy: 4627053840
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.72% | TXL: 1.34% | RXL: 5.94% | INTL: 1.94% | Energy: 4691069520
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.62% | TXL: 1.34% | RXL: 5.91% | INTL: 1.93% | Energy: 4765259600
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.56% | TXL: 1.32% | RXL: 5.88% | INTL: 1.92% | Energy: 4850878960
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.44% | TXL: 1.32% | RXL: 5.83% | INTL: 1.92% | Energy: 4918960240
MONITORED: % | ON: 0.27% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.31% | TXL: 1.31% | RXL: 5.77% | INTL: 1.90% | Energy: 4981215920
MONITORED: % | ON: 0.27% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.21% | TXL: 1.30% | RXL: 5.73% | INTL: 1.89% | Energy: 5055863280
MONITORED: % | ON: 0.27% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 20.08% | TXL: 1.30% | RXL: 5.67% | INTL: 1.87% | Energy: 5118663760
