packet id 001 loss!!!
packet id 002 delay: 129960
packet id 003 loss!!!
packet id 004 loss!!!
packet id 005 delay: 11592648
packet id 006 delay: 3384192
packet id 007 delay: 631312
packet id 008 delay: 988704
packet id 009 delay: 426872
packet id 010 delay: 527632
packet id 011 delay: 812312
packet id 012 delay: 528152
packet id 013 delay: 3094872
packet id 014 delay: 219600
packet id 015 loss!!!
packet id 016 delay: 212776
packet id 017 delay: 220440
packet id 018 delay: 2809880
packet id 019 delay: 783840
packet id 020 delay: 455760
packet id 021 delay: 263680
packet id 022 delay: 872600
packet id 023 delay: 236280
packet id 024 delay: 639352
packet id 025 delay: 242880
packet id 026 delay: 279280
packet id 027 delay: 1267960
packet id 028 delay: 284360
packet id 029 delay: 299360
packet id 030 delay: 313600
packet id 031 delay: 318280
packet id 032 delay: 289680
packet id 033 loss!!!
packet id 034 delay: 351360
packet id 035 delay: 292400
packet id 036 delay: 287560
packet id 037 delay: 290960
packet id 038 delay: 268960
packet id 039 delay: 252600
packet id 040 delay: 258600
packet id 041 loss!!!
packet id 042 delay: 100560
packet id 043 delay: 301280
packet id 044 delay: 248200
packet id 045 delay: 182880
packet id 046 loss!!!
packet id 047 delay: 213600
packet id 048 delay: 217360
packet id 049 delay: 264880
packet id 050 delay: 348680
packet id 051 delay: 246600
packet id 052 delay: 254880
packet id 053 delay: 291400
packet id 054 delay: 322680
packet id 055 delay: 224200
packet id 056 delay: 329680
packet id 057 delay: 320960
packet id 058 delay: 361360
packet id 059 delay: 179200
packet id 060 loss!!!
packet id 061 delay: 303920
packet id 062 delay: 206920
packet id 063 delay: 252880
packet id 064 delay: 326480
packet id 065 delay: 441720
packet id 066 delay: 312600
packet id 067 delay: 184600
packet id 068 delay: 257680
packet id 069 delay: 254000
packet id 070 delay: 293400
packet id 071 delay: 274280
packet id 072 delay: 253680
packet id 073 delay: 342400
packet id 074 delay: 1262208
packet id 075 delay: 149280
packet id 076 delay: 295000
packet id 077 delay: 509960
packet id 078 delay: 243600
packet id 079 delay: 253960
packet id 080 delay: 358680
packet id 081 delay: 499600
packet id 082 delay: 228200
packet id 083 delay: 642720
packet id 084 delay: 157128
packet id 085 delay: 241320
packet id 086 delay: 252000
packet id 087 loss!!!
packet id 088 delay: 311680
packet id 089 delay: 216560
packet id 090 delay: 203320
packet id 091 delay: 281040
packet id 092 delay: 189040
packet id 093 delay: 322680
packet id 094 delay: 354720
packet id 095 delay: 341680
packet id 096 delay: 321720
packet id 097 delay: 541640
packet id 098 delay: 370080
packet id 099 delay: 190920
packet id 100 delay: 259280
packet id 101 delay: 363120
packet id 102 delay: 186640
packet id 103 delay: 285720
packet id 104 delay: 292680
packet id 105 delay: 243000
packet id 106 delay: 797480
packet id 107 delay: 121600
packet id 108 delay: 337400
packet id 109 delay: 244280
packet id 110 delay: 340400
packet id 111 delay: 279360
packet id 112 delay: 333680
packet id 113 loss!!!
packet id 114 delay: 261680
packet id 115 delay: 261200
packet id 116 delay: 252880
packet id 117 delay: 226600
packet id 118 delay: 186880
packet id 119 delay: 317280
packet id 120 delay: 238880
packet id 121 delay: 241640
packet id 122 delay: 214560
packet id 123 delay: 246000
packet id 124 delay: 144640
packet id 125 delay: 362000
packet id 126 delay: 232680
packet id 127 delay: 363400
packet id 128 delay: 342360
packet id 129 delay: 313680
packet id 130 delay: 230960
packet id 131 delay: 241280
packet id 132 delay: 262056
packet id 133 delay: 250320
packet id 134 delay: 264920
packet id 135 delay: 306360
packet id 136 delay: 813680
packet id 137 delay: 318000
packet id 138 delay: 254920
packet id 139 delay: 286720
packet id 140 loss!!!
packet id 141 delay: 187200
packet id 142 delay: 316720
packet id 143 delay: 692920
packet id 144 delay: 300000
packet id 145 delay: 288320
packet id 146 delay: 177200
packet id 147 delay: 188200
packet id 148 delay: 414600
packet id 149 delay: 249320
packet id 150 delay: 336680
packet id 151 delay: 247880
packet id 152 delay: 288720
packet id 153 delay: 213600
packet id 154 delay: 505640
packet id 155 delay: 219880
packet id 156 delay: 351160
packet id 157 delay: 268280
packet id 158 delay: 269200
packet id 159 delay: 278184
packet id 160 delay: 342360
packet id 161 delay: 352680
packet id 162 delay: 784640
packet id 163 delay: 198200
packet id 164 delay: 314960
packet id 165 loss!!!
packet id 166 delay: 297400
packet id 167 delay: 189560
packet id 168 delay: 311680
packet id 169 delay: 329360
packet id 170 delay: 238320
packet id 171 loss!!!
packet id 172 delay: 223680
packet id 173 delay: 306680
packet id 174 delay: 196560
packet id 175 loss!!!
packet id 176 delay: 244320
packet id 177 delay: 287880
packet id 178 delay: 509600
packet id 179 delay: 410600
packet id 180 delay: 332760
packet id 181 delay: 270360
packet id 182 delay: 342120
packet id 183 delay: 369360
packet id 184 delay: 317680
packet id 185 delay: 212920
packet id 186 delay: 283440
packet id 187 delay: 191320
packet id 188 delay: 213360
packet id 189 delay: 254400
packet id 190 delay: 357360
packet id 191 delay: 330680
packet id 192 loss!!!
packet id 193 delay: 252000
packet id 194 loss!!!
packet id 195 delay: 240280
packet id 196 delay: 199600
packet id 197 delay: 430688
packet id 198 delay: 218200
packet id 199 delay: 210600
packet id 200 delay: 376960
packet id 201 delay: 247280
packet id 202 delay: 180200
packet id 203 delay: 215640
packet id 204 delay: 197200
packet id 205 delay: 235000
packet id 206 delay: 195320
packet id 207 delay: 187672
packet id 208 delay: 340320
packet id 209 delay: 217240
packet id 210 delay: 259320
packet id 211 delay: 272200
packet id 212 delay: 203920
packet id 213 delay: 276040
packet id 214 delay: 261360
packet id 215 delay: 297280
packet id 216 delay: 201200
packet id 217 delay: 228400
packet id 218 loss!!!
packet id 219 delay: 331680
packet id 220 delay: 121200
packet id 221 delay: 263600
packet id 222 delay: 230960
packet id 223 delay: 177520
packet id 224 delay: 241960
packet id 225 delay: 309960
packet id 226 delay: 216600
packet id 227 delay: 222880
packet id 228 delay: 215600
packet id 229 delay: 238880
packet id 230 delay: 257320
packet id 231 delay: 885160
packet id 232 delay: 325080
packet id 233 delay: 181200
packet id 234 delay: 119560
packet id 235 delay: 281560
packet id 236 delay: 361680
packet id 237 delay: 308360
packet id 238 delay: 249200
packet id 239 delay: 265880
packet id 240 delay: 206880
packet id 241 delay: 267680
packet id 242 loss!!!
packet id 243 delay: 191560
packet id 244 loss!!!
packet id 245 delay: 196200
packet id 246 delay: 204200
packet id 247 delay: 227496
packet id 248 delay: 188440
packet id 249 delay: 265680
packet id 250 delay: 1249720
packet id 251 delay: 1036952
packet id 252 delay: 284720
packet id 253 delay: 264880
packet id 254 delay: 255600
packet id 255 delay: 300744
packet id 256 delay: 357400
packet id 257 delay: 239080
packet id 258 delay: 247400
packet id 259 delay: 259680
packet id 260 delay: 224240
packet id 261 delay: 291000
packet id 262 delay: 374400
packet id 263 delay: 244880
packet id 264 delay: 314960
packet id 265 delay: 314680
packet id 266 delay: 288760
packet id 267 delay: 272680
packet id 268 delay: 270520
packet id 269 delay: 283720
packet id 270 delay: 283280
packet id 271 loss!!!
packet id 272 delay: 290240
packet id 273 delay: 276360
packet id 274 delay: 255680
packet id 275 delay: 397720
packet id 276 delay: 294280
packet id 277 delay: 229880
packet id 278 delay: 275560
packet id 279 delay: 242960
packet id 280 delay: 198200
packet id 281 delay: 182280
packet id 282 delay: 830096
packet id 283 delay: 245880
packet id 284 delay: 206280
packet id 285 delay: 301680
packet id 286 delay: 351680
packet id 287 delay: 803720
packet id 288 delay: 292640
packet id 289 delay: 270080
packet id 290 delay: 167280
packet id 291 delay: 307680
packet id 292 delay: 311280
packet id 293 delay: 633680
packet id 294 delay: 233376
packet id 295 delay: 172200
packet id 296 delay: 290400
packet id 297 loss!!!
packet id 298 delay: 455520
packet id 299 delay: 229280
packet id 300 delay: 270600
packet id 301 delay: 246200
packet id 302 delay: 233920
packet id 303 delay: 199600
packet id 304 delay: 204000
packet id 305 delay: 246200
packet id 306 delay: 234720
packet id 307 delay: 261360
packet id 308 delay: 287720
packet id 309 delay: 113920
packet id 310 delay: 311400
packet id 311 delay: 272360
packet id 312 loss!!!
packet id 313 delay: 198880
packet id 314 delay: 245880
packet id 315 loss!!!
