MONITORED: % | ON: 56.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 60.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3320000
MONITORED: % | ON: 29.91% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 36.64% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3560000
MONITORED: % | ON: 17.82% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 24.50% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3800000
MONITORED: % | ON: 1.09% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 29.34% | TXL: 2.11% | RXL: 8.09% | INTL: 2.34% | Energy: 124996480
MONITORED: % | ON: 1.78% | TX: 0.06% | RX: 0.03% | INT: 0.00% | ONL: 31.71% | TXL: 3.35% | RXL: 8.08% | INTL: 2.99% | Energy: 630691680
MONITORED: % | ON: 2.43% | TX: 0.05% | RX: 0.05% | INT: 0.00% | ONL: 32.42% | TXL: 4.31% | RXL: 7.71% | INTL: 2.54% | Energy: 1133426160
MONITORED: % | ON: 2.37% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 30.01% | TXL: 4.07% | RXL: 6.99% | INTL: 2.08% | Energy: 1459482960
MONITORED: % | ON: 2.06% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 28.59% | TXL: 3.93% | RXL: 6.36% | INTL: 1.77% | Energy: 1754708560
MONITORED: % | ON: 1.84% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 28.26% | TXL: 3.91% | RXL: 6.34% | INTL: 1.67% | Energy: 2094853120
MONITORED: % | ON: 1.60% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 27.60% | TXL: 4.00% | RXL: 6.01% | INTL: 1.55% | Energy: 2392633120
MONITORED: % | ON: 1.43% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 26.33% | TXL: 3.81% | RXL: 5.60% | INTL: 1.41% | Energy: 2606829280
MONITORED: % | ON: 1.29% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 24.98% | TXL: 3.52% | RXL: 5.20% | INTL: 1.28% | Energy: 2775486000
MONITORED: % | ON: 1.18% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 24.58% | TXL: 3.46% | RXL: 5.05% | INTL: 1.22% | Energy: 3023954720
MONITORED: % | ON: 1.11% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 24.07% | TXL: 3.38% | RXL: 4.90% | INTL: 1.16% | Energy: 3222083040
MONITORED: % | ON: 1.04% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 23.39% | TXL: 3.25% | RXL: 4.70% | INTL: 1.10% | Energy: 3394632720
MONITORED: % | ON: 0.96% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 22.72% | TXL: 3.14% | RXL: 4.47% | INTL: 1.04% | Energy: 3552156880
MONITORED: % | ON: 0.91% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 22.18% | TXL: 3.03% | RXL: 4.31% | INTL: 1.00% | Energy: 3711763040
MONITORED: % | ON: 0.86% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 21.72% | TXL: 2.95% | RXL: 4.17% | INTL: 0.96% | Energy: 3869921200
MONITORED: % | ON: 0.81% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 21.29% | TXL: 2.89% | RXL: 4.02% | INTL: 0.92% | Energy: 4028262800
MONITORED: % | ON: 0.77% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 20.79% | TXL: 2.80% | RXL: 3.87% | INTL: 0.88% | Energy: 4176372480
MONITORED: % | ON: 0.73% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 20.37% | TXL: 2.73% | RXL: 3.73% | INTL: 0.85% | Energy: 4328460240
MONITORED: % | ON: 0.69% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 20.01% | TXL: 2.66% | RXL: 3.62% | INTL: 0.83% | Energy: 4455581360
MONITORED: % | ON: 0.68% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 19.90% | TXL: 2.65% | RXL: 3.57% | INTL: 0.81% | Energy: 4546463040
MONITORED: % | ON: 0.64% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 19.57% | TXL: 2.61% | RXL: 3.46% | INTL: 0.79% | Energy: 4704812560
MONITORED: % | ON: 0.61% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 19.30% | TXL: 2.58% | RXL: 3.35% | INTL: 0.76% | Energy: 4882007920
MONITORED: % | ON: 0.58% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 18.99% | TXL: 2.53% | RXL: 3.25% | INTL: 0.74% | Energy: 5036994080
