MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 56.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 60.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 9960000
MONITORED: % | ON: 1.43% | TX: 0.04% | RX: 0.09% | INT: 0.00% | ONL: 28.38% | TXL: 2.68% | RXL: 8.22% | INTL: 1.21% | Energy: 625246240
MONITORED: % | ON: 0.62% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 17.80% | TXL: 1.12% | RXL: 3.80% | INTL: 0.45% | Energy: 1244981520
MONITORED: % | ON: 0.54% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 16.93% | TXL: 0.97% | RXL: 3.49% | INTL: 0.37% | Energy: 1982556560
MONITORED: % | ON: 0.40% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 15.05% | TXL: 0.74% | RXL: 2.62% | INTL: 0.29% | Energy: 2428401360
MONITORED: % | ON: 0.32% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.95% | TXL: 0.59% | RXL: 2.11% | INTL: 0.23% | Energy: 2875449200
MONITORED: % | ON: 0.26% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.21% | TXL: 0.50% | RXL: 1.77% | INTL: 0.20% | Energy: 3300822080
MONITORED: % | ON: 0.23% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 12.73% | TXL: 0.45% | RXL: 1.55% | INTL: 0.18% | Energy: 3740136160
MONITORED: % | ON: 0.20% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.35% | TXL: 0.40% | RXL: 1.37% | INTL: 0.17% | Energy: 4161141360
MONITORED: % | ON: 0.18% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.08% | TXL: 0.37% | RXL: 1.24% | INTL: 0.15% | Energy: 4603116000
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.83% | TXL: 0.34% | RXL: 1.13% | INTL: 0.14% | Energy: 5037882720
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.66% | TXL: 0.32% | RXL: 1.05% | INTL: 0.14% | Energy: 5472342880
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.51% | TXL: 0.30% | RXL: 0.98% | INTL: 0.13% | Energy: 5907236880
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.37% | TXL: 0.28% | RXL: 0.91% | INTL: 0.13% | Energy: 6333767920
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.27% | TXL: 0.27% | RXL: 0.87% | INTL: 0.12% | Energy: 6777800800
