NODE2	<AVG delay: 7357490 us>	< Energy: 14563066880>	<PRR: 87.600 %>	<Collision ratio: 1653.100 %>
NODE3	<AVG delay: 63839944 us>	< Energy: 16950806240>	<PRR: 43.600 %>	<Collision ratio: 33255.100 %>
NODE4	<AVG delay: 106413775 us>	< Energy: 14962585520>	<PRR: 2.600 %>	<Collision ratio: 101465.300 %>
NODE5	<AVG delay: 547708 us>	< Energy: 13099172400>	<PRR: 78.800 %>	<Collision ratio: 134.800 %>
NODE6	<AVG delay: 103876728 us>	< Energy: 14770778160>	<PRR: .300 %>	<Collision ratio: 90358.600 %>
NODE7	<AVG delay: 86852386 us>	< Energy: 19382195760>	<PRR: 1.200 %>	<Collision ratio: 17191.900 %>
NODE8	<AVG delay: 56591967 us>	< Energy: 17376352560>	<PRR: 49.800 %>	<Collision ratio: 32102.500 %>
NODE9	<AVG delay: 113421668 us>	< Energy: 14821563200>	<PRR: 12.300 %>	<Collision ratio: 45749.100 %>
NODE10	<AVG delay: 932916 us>	< Energy: 13564422000>	<PRR: 86.000 %>	<Collision ratio: 222.400 %>
NODE11	<AVG delay: 1684800 us>	< Energy: 16714781520>	<PRR: 90.100 %>	<Collision ratio: 345.200 %>
NODE12	<AVG delay: 5503888 us>	< Energy: 18171896800>	<PRR: 68.000 %>	<Collision ratio: 738.300 %>
NODE13	<AVG delay: 138624 us>	< Energy: 15253752480>	<PRR: 92.700 %>	<Collision ratio: 24.200 %>
NODE14	<AVG delay: 92824253 us>	< Energy: 14444284400>	<PRR: 2.800 %>	<Collision ratio: 61762.700 %>
NODE15	<AVG delay: 6447560 us>	< Energy: 14801793280>	<PRR: 88.800 %>	<Collision ratio: 1373.500 %>
NODE16	<AVG delay: 61947405 us>	< Energy: 25313070320>	<PRR: 5.600 %>	<Collision ratio: 67608.500 %>
NODE17	<AVG delay: 68884274 us>	< Energy: 15631388000>	<PRR: 1.900 %>	<Collision ratio: 39501.400 %>
NODE18	<AVG delay: 1520857 us>	< Energy: 17506970800>	<PRR: 92.400 %>	<Collision ratio: 294.200 %>
NODE19	<AVG delay: 4990642 us>	< Energy: 18288979040>	<PRR: 87.900 %>	<Collision ratio: 952.200 %>
NODE20	<AVG delay: 99300052 us>	< Energy: 17406838720>	<PRR: 1.400 %>	<Collision ratio: 62740.400 %>
NODE21	<AVG delay: 61525265 us>	< Energy: 15941325040>	<PRR: 9.200 %>	<Collision ratio: 44064.500 %>
NODE22	<AVG delay: 59877735 us>	< Energy: 31963643280>	<PRR: 3.500 %>	<Collision ratio: 77474.100 %>
NODE23	<AVG delay: 839078 us>	< Energy: 13295826560>	<PRR: 91.300 %>	<Collision ratio: 194.400 %>
NODE24	<AVG delay: 77366585 us>	< Energy: 15369051760>	<PRR: 12.700 %>	<Collision ratio: 96164.200 %>
