NODE2	<AVG delay: 633729 us>	<Energy 91.100 %>	<PRR: 92.800 %>	<Collision ratio: 38.000 %>
NODE3	<AVG delay: 638466 us>	<Energy 82.300 %>	<PRR: 92.100 %>	<Collision ratio: 28.800 %>
NODE4	<AVG delay: 1190409 us>	<Energy 77.600 %>	<PRR: 90.500 %>	<Collision ratio: 29.200 %>
NODE5	<AVG delay: 208879 us>	<Energy 80.400 %>	<PRR: 95.700 %>	<Collision ratio: 20.700 %>
NODE6	<AVG delay: 1521283 us>	<Energy 74.300 %>	<PRR: 89.900 %>	<Collision ratio: 32.600 %>
NODE7	<AVG delay: 1540628 us>	<Energy 74.000 %>	<PRR: 89.600 %>	<Collision ratio: 14.000 %>
NODE8	<AVG delay: 978771 us>	<Energy 88.600 %>	<PRR: 92.200 %>	<Collision ratio: 23.300 %>
NODE9	<AVG delay: 1242317 us>	<Energy 83.400 %>	<PRR: 92.900 %>	<Collision ratio: 28.300 %>
NODE10	<AVG delay: 458345 us>	<Energy 100.000 %>	<PRR: 93.100 %>	<Collision ratio: 24.700 %>
NODE11	<AVG delay: 418924 us>	<Energy 97.000 %>	<PRR: 96.900 %>	<Collision ratio: 26.100 %>
NODE12	<AVG delay: 800961 us>	<Energy 74.400 %>	<PRR: 89.100 %>	<Collision ratio: 31.600 %>
NODE13	<AVG delay: 93615 us>	<Energy 80.100 %>	<PRR: 98.700 %>	<Collision ratio: 6.600 %>
NODE14	<AVG delay: 1318379 us>	<Energy 77.800 %>	<PRR: 85.900 %>	<Collision ratio: 42.200 %>
NODE15	<AVG delay: 659997 us>	<Energy 84.700 %>	<PRR: 95.700 %>	<Collision ratio: 56.800 %>
NODE16	<AVG delay: 825614 us>	<Energy 85.400 %>	<PRR: 93.200 %>	<Collision ratio: 49.700 %>
NODE17	<AVG delay: 1401772 us>	<Energy 76.800 %>	<PRR: 89.800 %>	<Collision ratio: 55.900 %>
NODE18	<AVG delay: 218150 us>	<Energy 81.900 %>	<PRR: 97.800 %>	<Collision ratio: 23.200 %>
NODE19	<AVG delay: 828334 us>	<Energy 93.100 %>	<PRR: 92.600 %>	<Collision ratio: 43.900 %>
NODE20	<AVG delay: 1386592 us>	<Energy 74.200 %>	<PRR: 86.600 %>	<Collision ratio: 19.100 %>
NODE21	<AVG delay: 813637 us>	<Energy 75.200 %>	<PRR: 92.100 %>	<Collision ratio: 57.200 %>
NODE22	<AVG delay: 1177748 us>	<Energy 74.500 %>	<PRR: 90.300 %>	<Collision ratio: 39.600 %>
NODE23	<AVG delay: 505122 us>	<Energy 85.300 %>	<PRR: 96.800 %>	<Collision ratio: 55.600 %>
NODE24	<AVG delay: 874823 us>	<Energy 84.500 %>	<PRR: 89.900 %>	<Collision ratio: 51.200 %>
NODE25	<AVG delay: 562919 us>	<Energy 87.200 %>	<PRR: 95.900 %>	<Collision ratio: 38.500 %>
NODE26	<AVG delay: 976507 us>	<Energy 81.300 %>	<PRR: 90.000 %>	<Collision ratio: 22.200 %>
NODE27	<AVG delay: 1117096 us>	<Energy 83.600 %>	<PRR: 89.800 %>	<Collision ratio: 33.800 %>
NODE28	<AVG delay: 711773 us>	<Energy 82.900 %>	<PRR: 90.400 %>	<Collision ratio: 33.200 %>
NODE29	<AVG delay: 851885 us>	<Energy 86.400 %>	<PRR: 89.600 %>	<Collision ratio: 50.100 %>
NODE30	<AVG delay: 1520618 us>	<Energy 79.100 %>	<PRR: 91.000 %>	<Collision ratio: 27.600 %>
NODE31	<AVG delay: 453637 us>	<Energy 85.100 %>	<PRR: 90.900 %>	<Collision ratio: 23.200 %>
NODE32	<AVG delay: 1002874 us>	<Energy 81.200 %>	<PRR: 90.800 %>	<Collision ratio: 45.900 %>
NODE33	<AVG delay: 829083 us>	<Energy 85.600 %>	<PRR: 91.400 %>	<Collision ratio: 39.900 %>
NODE34	<AVG delay: 1251203 us>	<Energy 74.100 %>	<PRR: 90.100 %>	<Collision ratio: 29.000 %>
NODE35	<AVG delay: 1037247 us>	<Energy 83.500 %>	<PRR: 90.500 %>	<Collision ratio: 31.800 %>
NODE36	<AVG delay: 489792 us>	<Energy 74.400 %>	<PRR: 94.500 %>	<Collision ratio: 31.200 %>
NODE37	<AVG delay: 101537 us>	<Energy 78.600 %>	<PRR: 99.300 %>	<Collision ratio: 8.900 %>
NODE38	<AVG delay: 162791 us>	<Energy 88.400 %>	<PRR: 96.600 %>	<Collision ratio: 13.000 %>
NODE39	<AVG delay: 622351 us>	<Energy 75.400 %>	<PRR: 91.300 %>	<Collision ratio: 89.700 %>
NODE40	<AVG delay: 592856 us>	<Energy 86.700 %>	<PRR: 94.300 %>	<Collision ratio: 43.100 %>
NODE41	<AVG delay: 1139966 us>	<Energy 86.400 %>	<PRR: 88.600 %>	<Collision ratio: 56.100 %>
NODE42	<AVG delay: 1193480 us>	<Energy 78.300 %>	<PRR: 91.700 %>	<Collision ratio: 31.600 %>
NODE43	<AVG delay: 230170 us>	<Energy 90.300 %>	<PRR: 98.100 %>	<Collision ratio: 22.400 %>
NODE44	<AVG delay: 923268 us>	<Energy 89.500 %>	<PRR: 90.000 %>	<Collision ratio: 61.400 %>
NODE45	<AVG delay: 1330917 us>	<Energy 75.500 %>	<PRR: 90.100 %>	<Collision ratio: 89.300 %>
NODE46	<AVG delay: 155641 us>	<Energy 81.700 %>	<PRR: 98.300 %>	<Collision ratio: 16.000 %>
NODE47	<AVG delay: 1173224 us>	<Energy 77.100 %>	<PRR: 90.700 %>	<Collision ratio: 48.500 %>
NODE48	<AVG delay: 391533 us>	<Energy 78.900 %>	<PRR: 96.300 %>	<Collision ratio: 35.100 %>
NODE49	<AVG delay: 1175537 us>	<Energy 79.200 %>	<PRR: 89.200 %>	<Collision ratio: 65.000 %>
NODE50	<AVG delay: 1093643 us>	<Energy 73.700 %>	<PRR: 90.100 %>	<Collision ratio: 29.300 %>
