MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 84.49% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 85.98% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 13740000
MONITORED: % | ON: 5.57% | TX: 0.02% | RX: 0.08% | INT: 0.00% | ONL: 51.81% | TXL: 1.05% | RXL: 17.45% | INTL: 5.39% | Energy: 120528560
MONITORED: % | ON: 2.34% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 43.86% | TXL: 1.41% | RXL: 15.18% | INTL: 3.56% | Energy: 395574480
MONITORED: % | ON: 1.75% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 39.83% | TXL: 1.51% | RXL: 14.08% | INTL: 2.76% | Energy: 630321040
MONITORED: % | ON: 1.46% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 36.00% | TXL: 1.25% | RXL: 12.58% | INTL: 2.53% | Energy: 804400080
MONITORED: % | ON: 1.26% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 33.15% | TXL: 1.16% | RXL: 11.37% | INTL: 2.28% | Energy: 945605200
MONITORED: % | ON: 1.16% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 32.00% | TXL: 1.03% | RXL: 11.08% | INTL: 2.13% | Energy: 1119590720
MONITORED: % | ON: 1.09% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 31.65% | TXL: 0.97% | RXL: 10.92% | INTL: 2.05% | Energy: 1322591200
MONITORED: % | ON: 1.06% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 32.35% | TXL: 0.93% | RXL: 11.13% | INTL: 2.17% | Energy: 1557075520
MONITORED: % | ON: 1.03% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 31.82% | TXL: 0.87% | RXL: 10.98% | INTL: 2.15% | Energy: 1736743680
MONITORED: % | ON: 0.99% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 31.44% | TXL: 0.84% | RXL: 10.78% | INTL: 2.23% | Energy: 1925244720
MONITORED: % | ON: 0.95% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 30.78% | TXL: 0.80% | RXL: 10.48% | INTL: 2.19% | Energy: 2081937360
MONITORED: % | ON: 0.93% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 30.76% | TXL: 0.82% | RXL: 10.49% | INTL: 2.23% | Energy: 2281238080
MONITORED: % | ON: 0.92% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 30.58% | TXL: 0.79% | RXL: 10.40% | INTL: 2.24% | Energy: 2475209840
MONITORED: % | ON: 0.88% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.99% | TXL: 0.78% | RXL: 10.11% | INTL: 2.19% | Energy: 2630927120
MONITORED: % | ON: 0.86% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.83% | TXL: 0.80% | RXL: 10.07% | INTL: 2.14% | Energy: 2820746080
MONITORED: % | ON: 0.85% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.62% | TXL: 0.83% | RXL: 10.00% | INTL: 2.15% | Energy: 3010789840
MONITORED: % | ON: 0.85% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.61% | TXL: 0.86% | RXL: 9.96% | INTL: 2.13% | Energy: 3136105840
MONITORED: % | ON: 0.84% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.37% | TXL: 0.86% | RXL: 9.86% | INTL: 2.10% | Energy: 3241295520
