MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 5.63% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 55.59% | TXL: 1.23% | RXL: 20.43% | INTL: 2.67% | Energy: 128718000
MONITORED: % | ON: 2.40% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 42.98% | TXL: 0.88% | RXL: 15.54% | INTL: 2.05% | Energy: 386505200
MONITORED: % | ON: 1.83% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 38.08% | TXL: 0.89% | RXL: 13.82% | INTL: 1.72% | Energy: 600937280
MONITORED: % | ON: 1.55% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 34.35% | TXL: 0.75% | RXL: 12.40% | INTL: 1.52% | Energy: 766296240
MONITORED: % | ON: 1.37% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 31.64% | TXL: 0.64% | RXL: 11.28% | INTL: 1.40% | Energy: 901042320
MONITORED: % | ON: 1.26% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 30.75% | TXL: 0.69% | RXL: 10.75% | INTL: 1.27% | Energy: 1075610240
MONITORED: % | ON: 1.15% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 30.09% | TXL: 0.65% | RXL: 10.31% | INTL: 1.23% | Energy: 1256502080
MONITORED: % | ON: 1.10% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 29.37% | TXL: 0.65% | RXL: 10.02% | INTL: 1.18% | Energy: 1415495760
MONITORED: % | ON: 1.02% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 28.21% | TXL: 0.62% | RXL: 9.53% | INTL: 1.09% | Energy: 1541540160
MONITORED: % | ON: 0.98% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 27.52% | TXL: 0.64% | RXL: 9.19% | INTL: 1.04% | Energy: 1688500880
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 26.95% | TXL: 0.60% | RXL: 8.95% | INTL: 1.03% | Energy: 1826462160
MONITORED: % | ON: 0.92% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 27.07% | TXL: 0.70% | RXL: 8.92% | INTL: 1.04% | Energy: 2014108160
MONITORED: % | ON: 0.90% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 26.84% | TXL: 0.76% | RXL: 8.79% | INTL: 1.05% | Energy: 2182428640
MONITORED: % | ON: 0.86% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 26.19% | TXL: 0.80% | RXL: 8.46% | INTL: 1.03% | Energy: 2309853840
MONITORED: % | ON: 0.82% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 25.68% | TXL: 0.78% | RXL: 8.24% | INTL: 1.04% | Energy: 2439475360
MONITORED: % | ON: 0.80% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 25.15% | TXL: 0.75% | RXL: 8.03% | INTL: 1.02% | Energy: 2565808960
MONITORED: % | ON: 0.80% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 25.08% | TXL: 0.73% | RXL: 8.00% | INTL: 1.03% | Energy: 2664588720
MONITORED: % | ON: 0.78% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.90% | TXL: 0.71% | RXL: 7.91% | INTL: 1.03% | Energy: 2754686960
MONITORED: % | ON: 0.79% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 24.81% | TXL: 0.68% | RXL: 7.89% | INTL: 1.03% | Energy: 2909702960
