NODE2	<AVG delay: 113475 us>	<Energy 76.700 %>	<PRR: 98.900 %>	<Collision ratio: 17.900 %>
NODE3	<AVG delay: 157175 us>	<Energy 86.500 %>		<Collision ratio: 14.600 %>
NODE4	<AVG delay: 541595 us>	<Energy 79.400 %>		<Collision ratio: 72.900 %>
NODE5	<AVG delay: 476426 us>	<Energy 82.300 %>		<Collision ratio: 32.700 %>
NODE6	<AVG delay: 466176 us>	<Energy 77.000 %>		<Collision ratio: 45.700 %>
NODE7	<AVG delay: 123057 us>	<Energy 95.200 %>		<Collision ratio: 8.800 %>
NODE8	<AVG delay: 199397 us>	<Energy 83.200 %>		<Collision ratio: 27.000 %>
NODE9	<AVG delay: 208851 us>	<Energy 79.900 %>		<Collision ratio: 43.600 %>
NODE10	<AVG delay: 517591 us>	<Energy 85.200 %>		<Collision ratio: 76.300 %>
NODE11	<AVG delay: 491300 us>	<Energy 86.900 %>		<Collision ratio: 41.900 %>
NODE12	<AVG delay: 614671 us>	<Energy 78.300 %>		<Collision ratio: 64.700 %>
NODE13	<AVG delay: 178237 us>	<Energy 80.600 %>		<Collision ratio: 24.800 %>
NODE14	<AVG delay: 234631 us>	<Energy 82.200 %>		<Collision ratio: 43.800 %>
NODE15	<AVG delay: 520479 us>	<Energy 100.000 %>		<Collision ratio: 55.400 %>
NODE16	<AVG delay: 532591 us>	<Energy 85.900 %>		<Collision ratio: 86.800 %>
NODE17	<AVG delay: 501494 us>	<Energy 80.700 %>		<Collision ratio: 114.900 %>
NODE18	<AVG delay: 703836 us>	<Energy 79.400 %>		<Collision ratio: 70.000 %>
NODE19	<AVG delay: 421835 us>	<Energy 92.600 %>		<Collision ratio: 35.400 %>
NODE20	<AVG delay: 473921 us>	<Energy 99.300 %>		<Collision ratio: 50.900 %>
NODE21	<AVG delay: 785797 us>	<Energy 82.100 %>		<Collision ratio: 204.900 %>
NODE22	<AVG delay: 763367 us>	<Energy 86.300 %>		<Collision ratio: 74.000 %>
NODE23	<AVG delay: 765583 us>	<Energy 82.400 %>		<Collision ratio: 172.200 %>
NODE24	<AVG delay: 808937 us>	<Energy 79.900 %>		<Collision ratio: 94.400 %>
NODE25	<AVG delay: 399500 us>	<Energy 78.400 %>		<Collision ratio: 61.400 %>
NODE26	<AVG delay: 568914 us>	<Energy 80.100 %>		<Collision ratio: 114.400 %>
NODE27	<AVG delay: 968427 us>	<Energy 90.600 %>		<Collision ratio: 76.700 %>
NODE28	<AVG delay: 896620 us>	<Energy 85.900 %>		<Collision ratio: 100.800 %>
NODE29	<AVG delay: 773152 us>	<Energy 81.400 %>		<Collision ratio: 111.500 %>
NODE30	<AVG delay: 758006 us>	<Energy 79.600 %>		<Collision ratio: 66.000 %>
NODE31	<AVG delay: 662290 us>	<Energy 81.700 %>		<Collision ratio: 27.300 %>
NODE32	<AVG delay: 726074 us>	<Energy 79.300 %>		<Collision ratio: 91.700 %>
NODE33	<AVG delay: 962368 us>	<Energy 80.300 %>		<Collision ratio: 131.500 %>
NODE34	<AVG delay: 1163340 us>	<Energy 84.700 %>		<Collision ratio: 62.400 %>
NODE35	<AVG delay: 990776 us>	<Energy 79.700 %>		<Collision ratio: 89.200 %>
NODE36	<AVG delay: 1123871 us>	<Energy 78.400 %>		<Collision ratio: 57.000 %>
