packet id 001 loss!!!
packet id 002 delay: 538776
packet id 003 delay: 625416
packet id 004 delay: 320096
packet id 005 delay: 265584
packet id 006 delay: 440264
packet id 007 delay: 540776
packet id 008 delay: 289264
packet id 009 delay: 346416
packet id 010 delay: 444776
packet id 011 delay: 497664
packet id 012 delay: 450096
packet id 013 delay: 445416
packet id 014 delay: 368736
packet id 015 delay: 444984
packet id 016 delay: 398208
packet id 017 delay: 2536320
packet id 018 delay: 298888
packet id 019 delay: 458040
packet id 020 delay: 439304
packet id 021 delay: 409040
packet id 022 delay: 387000
packet id 023 delay: 549984
packet id 024 delay: 471096
packet id 025 delay: 377680
packet id 026 delay: 387304
packet id 027 delay: 368680
packet id 028 delay: 374248
packet id 029 delay: 390304
packet id 030 delay: 372984
packet id 031 delay: 417984
packet id 032 delay: 667456
packet id 033 delay: 477360
packet id 034 delay: 445624
packet id 035 delay: 457152
packet id 036 delay: 533304
packet id 037 delay: 409944
packet id 038 delay: 320000
packet id 039 delay: 285680
packet id 040 delay: 659040
packet id 041 delay: 441472
packet id 042 delay: 426304
packet id 043 delay: 447040
packet id 044 delay: 489416
packet id 045 delay: 466304
packet id 046 delay: 425184
packet id 047 delay: 398040
packet id 048 delay: 325000
packet id 049 delay: 484776
packet id 050 delay: 368304
packet id 051 delay: 511208
packet id 052 delay: 474776
packet id 053 delay: 450944
packet id 054 delay: 1592528
packet id 055 delay: 351568
packet id 056 delay: 442360
packet id 057 delay: 514984
packet id 058 delay: 524096
packet id 059 delay: 374040
packet id 060 delay: 345416
packet id 061 delay: 304152
packet id 062 delay: 1305096
packet id 063 delay: 489456
packet id 064 delay: 388304
packet id 065 delay: 392416
packet id 066 delay: 444096
packet id 067 delay: 350888
packet id 068 delay: 420528
packet id 069 delay: 406376
packet id 070 delay: 405888
packet id 071 delay: 505512
packet id 072 delay: 427944
packet id 073 delay: 537096
packet id 074 delay: 352416
packet id 075 delay: 314624
packet id 076 delay: 603984
packet id 077 delay: 383376
packet id 078 delay: 534512
packet id 079 delay: 355640
packet id 080 delay: 430680
packet id 081 delay: 416360
packet id 082 delay: 369208
packet id 083 delay: 318944
packet id 084 delay: 539248
packet id 085 delay: 472360
packet id 086 delay: 397248
packet id 087 delay: 452512
packet id 088 delay: 399736
packet id 089 delay: 475040
packet id 090 delay: 506928
packet id 091 delay: 523512
packet id 092 delay: 459568
packet id 093 delay: 418152
packet id 094 delay: 568248
packet id 095 delay: 401304
packet id 096 delay: 378720
packet id 097 delay: 460040
packet id 098 delay: 494776
packet id 099 delay: 458304
packet id 100 delay: 502360
packet id 101 delay: 424248
packet id 102 delay: 510040
packet id 103 delay: 933344
packet id 104 delay: 482248
packet id 105 delay: 375888
packet id 106 delay: 456720
packet id 107 delay: 567040
packet id 108 delay: 287416
packet id 109 delay: 405208
packet id 110 delay: 461040
packet id 111 delay: 411736
packet id 112 delay: 325416
packet id 113 delay: 486416
packet id 114 delay: 410416
packet id 115 delay: 393776
packet id 116 delay: 478720
packet id 117 delay: 296848
packet id 118 delay: 401040
packet id 119 delay: 421304
packet id 120 delay: 354416
packet id 121 delay: 395040
packet id 122 delay: 387720
packet id 123 delay: 363360
