MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 70.13% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11980000
MONITORED: % | ON: 2.57% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 44.19% | TXL: 1.99% | RXL: 14.26% | INTL: 6.08% | Energy: 220508320
MONITORED: % | ON: 1.80% | TX: 0.05% | RX: 0.07% | INT: 0.00% | ONL: 36.91% | TXL: 2.58% | RXL: 11.54% | INTL: 4.83% | Energy: 581251680
MONITORED: % | ON: 1.27% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 33.47% | TXL: 1.97% | RXL: 10.67% | INTL: 4.53% | Energy: 862575200
MONITORED: % | ON: 1.07% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 32.59% | TXL: 1.74% | RXL: 10.29% | INTL: 4.42% | Energy: 1166472640
MONITORED: % | ON: 0.94% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.45% | TXL: 1.74% | RXL: 9.76% | INTL: 4.04% | Energy: 1434203920
MONITORED: % | ON: 0.88% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.10% | TXL: 1.88% | RXL: 9.55% | INTL: 3.81% | Energy: 1710909840
MONITORED: % | ON: 0.82% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.77% | TXL: 1.87% | RXL: 9.35% | INTL: 3.74% | Energy: 1963304640
MONITORED: % | ON: 0.76% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 29.52% | TXL: 1.85% | RXL: 8.88% | INTL: 3.48% | Energy: 2135592960
MONITORED: % | ON: 0.73% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 29.02% | TXL: 1.85% | RXL: 8.71% | INTL: 3.37% | Energy: 2345148080
MONITORED: % | ON: 0.70% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 28.36% | TXL: 1.82% | RXL: 8.46% | INTL: 3.22% | Energy: 2524897680
MONITORED: % | ON: 0.66% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 27.65% | TXL: 1.80% | RXL: 8.19% | INTL: 3.08% | Energy: 2695067440
MONITORED: % | ON: 0.62% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 26.81% | TXL: 1.79% | RXL: 7.82% | INTL: 2.93% | Energy: 2833619360
MONITORED: % | ON: 0.60% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 26.33% | TXL: 1.78% | RXL: 7.60% | INTL: 2.84% | Energy: 2894870960
MONITORED: % | ON: 0.57% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 25.61% | TXL: 1.76% | RXL: 7.29% | INTL: 2.73% | Energy: 3016004560
MONITORED: % | ON: 0.54% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 25.07% | TXL: 1.77% | RXL: 7.04% | INTL: 2.63% | Energy: 3134372480
MONITORED: % | ON: 0.52% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 24.58% | TXL: 1.75% | RXL: 6.79% | INTL: 2.55% | Energy: 3265528400
