packet id 001 loss!!!
packet id 002 loss!!!
packet id 003 delay: 23863136
packet id 004 loss!!!
packet id 005 loss!!!
packet id 006 delay: 9340648
packet id 007 delay: 37120696
packet id 008 loss!!!
packet id 009 loss!!!
packet id 010 loss!!!
packet id 011 loss!!!
packet id 012 loss!!!
packet id 013 loss!!!
packet id 014 delay: 22764984
packet id 015 delay: 360760
packet id 016 delay: 2053312
packet id 017 delay: 283760
packet id 018 delay: 853560
packet id 019 delay: 523720
packet id 020 delay: 293680
packet id 021 delay: 665640
packet id 022 delay: 342680
packet id 023 loss!!!
packet id 024 delay: 664840
packet id 025 delay: 427800
packet id 026 delay: 248920
packet id 027 delay: 339400
packet id 028 delay: 547600
packet id 029 delay: 410080
packet id 030 delay: 332640
packet id 031 delay: 313040
packet id 032 delay: 358640
packet id 033 delay: 704600
packet id 034 delay: 252040
packet id 035 delay: 399240
packet id 036 delay: 426880
packet id 037 delay: 643960
packet id 038 delay: 275960
packet id 039 delay: 375080
packet id 040 delay: 257280
packet id 041 delay: 468480
packet id 042 delay: 373720
packet id 043 delay: 507040
packet id 044 delay: 240240
packet id 045 delay: 377480
packet id 046 delay: 398080
packet id 047 delay: 354120
packet id 048 delay: 424520
packet id 049 delay: 309040
packet id 050 delay: 488560
packet id 051 delay: 324400
packet id 052 delay: 258920
packet id 053 delay: 501480
packet id 054 delay: 322400
packet id 055 delay: 340440
packet id 056 delay: 886520
packet id 057 delay: 339760
packet id 058 delay: 453120
packet id 059 delay: 663800
packet id 060 delay: 383800
packet id 061 delay: 301920
packet id 062 delay: 338080
packet id 063 delay: 355120
packet id 064 delay: 413440
packet id 065 delay: 416360
packet id 066 delay: 392080
packet id 067 delay: 522920
packet id 068 delay: 309240
packet id 069 delay: 1209040
packet id 070 delay: 390840
packet id 071 delay: 616040
packet id 072 delay: 402040
packet id 073 delay: 267240
packet id 074 delay: 312800
packet id 075 delay: 189280
packet id 076 delay: 266040
packet id 077 delay: 399120
packet id 078 delay: 385000
packet id 079 delay: 873200
packet id 080 loss!!!
packet id 081 delay: 416400
packet id 082 delay: 487720
packet id 083 delay: 215040
packet id 084 delay: 405440
packet id 085 delay: 459240
packet id 086 delay: 447560
packet id 087 delay: 398520
packet id 088 delay: 346400
packet id 089 delay: 401480
packet id 090 delay: 325400
packet id 091 delay: 315720
packet id 092 delay: 223320
packet id 093 delay: 310360
packet id 094 delay: 641400
packet id 095 delay: 2183280
packet id 096 delay: 401840
packet id 097 delay: 251920
packet id 098 loss!!!
packet id 099 loss!!!
packet id 100 loss!!!
packet id 101 delay: 291920
packet id 102 delay: 343880
packet id 103 delay: 479880
packet id 104 delay: 264280
packet id 105 delay: 388520
packet id 106 delay: 285320
packet id 107 delay: 355720
packet id 108 delay: 319720
packet id 109 delay: 1084720
packet id 110 delay: 316920
packet id 111 delay: 453160
packet id 112 delay: 685720
packet id 113 delay: 390520
packet id 114 delay: 308040
packet id 115 delay: 453480
packet id 116 delay: 395120
packet id 117 delay: 869440
packet id 118 delay: 434840
packet id 119 delay: 347080
packet id 120 delay: 657040
packet id 121 delay: 381120
packet id 122 delay: 413120
packet id 123 delay: 300560
packet id 124 delay: 384120
packet id 125 delay: 427200
packet id 126 delay: 517840
packet id 127 delay: 411480
packet id 128 delay: 454360
packet id 129 delay: 341160
packet id 130 delay: 453520
packet id 131 delay: 460840
packet id 132 delay: 364760
packet id 133 delay: 672600
packet id 134 delay: 481880
packet id 135 delay: 410720
packet id 136 delay: 521720
packet id 137 delay: 319720
packet id 138 delay: 360360
packet id 139 delay: 406040
packet id 140 delay: 274440
packet id 141 delay: 353720
packet id 142 delay: 249600
packet id 143 delay: 349440
packet id 144 delay: 369120
packet id 145 delay: 1994600
packet id 146 delay: 261920
packet id 147 delay: 340840
packet id 148 delay: 376160
packet id 149 delay: 311720
packet id 150 delay: 435960
packet id 151 delay: 720520
packet id 152 delay: 418080
packet id 153 delay: 362080
packet id 154 delay: 466520
packet id 155 delay: 323240
packet id 156 delay: 415400
packet id 157 delay: 324400
packet id 158 delay: 570920
packet id 159 delay: 414840
packet id 160 delay: 503920
packet id 161 delay: 379480
packet id 162 delay: 274760
packet id 163 delay: 586200
packet id 164 delay: 361160
packet id 165 delay: 181600
packet id 166 delay: 1194360
packet id 167 delay: 417520
packet id 168 delay: 403200
packet id 169 delay: 255920
packet id 170 delay: 417840
packet id 171 delay: 366360
packet id 172 delay: 348080
packet id 173 delay: 369400
packet id 174 delay: 389840
packet id 175 delay: 299520
packet id 176 delay: 350800
packet id 177 delay: 810440
packet id 178 delay: 425240
packet id 179 delay: 375160
packet id 180 delay: 428800
packet id 181 delay: 3167160
packet id 182 delay: 355000
packet id 183 delay: 219320
packet id 184 loss!!!
packet id 185 delay: 330400
packet id 186 delay: 364720
packet id 187 delay: 381720
packet id 188 delay: 481880
packet id 189 delay: 250040
packet id 190 delay: 337600
packet id 191 delay: 427920
packet id 192 delay: 320440
packet id 193 delay: 432440
packet id 194 delay: 477880
packet id 195 delay: 352440
packet id 196 delay: 552440
packet id 197 delay: 342800
packet id 198 delay: 462200
packet id 199 delay: 703640
packet id 200 delay: 3844096
packet id 201 delay: 3027520
packet id 202 delay: 459800
packet id 203 delay: 409760
packet id 204 delay: 14993008
packet id 205 delay: 527280
packet id 206 delay: 322000
packet id 207 delay: 2224000
packet id 208 loss!!!
packet id 209 loss!!!
packet id 210 loss!!!
packet id 211 delay: 11158624
packet id 212 loss!!!
packet id 213 delay: 9317168
packet id 214 loss!!!
packet id 215 delay: 2779224
packet id 216 delay: 284160
packet id 217 delay: 4725504
packet id 218 delay: 4959992
packet id 219 delay: 2478344
packet id 220 delay: 1153760
packet id 221 delay: 6273696
packet id 222 delay: 4599648
packet id 223 delay: 8834344
packet id 224 loss!!!
packet id 225 loss!!!
packet id 226 loss!!!
packet id 227 loss!!!
packet id 228 delay: 10418216
packet id 229 loss!!!
packet id 230 loss!!!
packet id 231 loss!!!
packet id 232 loss!!!
packet id 233 loss!!!
packet id 234 loss!!!
packet id 235 loss!!!
packet id 236 loss!!!
packet id 237 loss!!!
