MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16880000
MONITORED: % | ON: 3.15% | TX: 0.04% | RX: 0.08% | INT: 0.00% | ONL: 49.73% | TXL: 1.54% | RXL: 18.35% | INTL: 3.01% | Energy: 477233040
MONITORED: % | ON: 1.76% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 36.67% | TXL: 1.09% | RXL: 12.71% | INTL: 1.60% | Energy: 1266243360
MONITORED: % | ON: 1.49% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 34.04% | TXL: 0.92% | RXL: 11.43% | INTL: 1.29% | Energy: 2025871040
MONITORED: % | ON: 1.33% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 32.14% | TXL: 1.00% | RXL: 10.43% | INTL: 1.12% | Energy: 2720927680
MONITORED: % | ON: 1.25% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 31.07% | TXL: 1.05% | RXL: 9.99% | INTL: 1.07% | Energy: 3349690160
MONITORED: % | ON: 1.18% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 29.65% | TXL: 0.98% | RXL: 9.43% | INTL: 1.01% | Energy: 3681873440
MONITORED: % | ON: 1.11% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 28.41% | TXL: 0.95% | RXL: 8.89% | INTL: 0.95% | Energy: 3992756000
MONITORED: % | ON: 1.03% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 27.00% | TXL: 0.91% | RXL: 8.24% | INTL: 0.86% | Energy: 4356865120
MONITORED: % | ON: 0.93% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 25.43% | TXL: 0.85% | RXL: 7.57% | INTL: 0.79% | Energy: 4708077360
MONITORED: % | ON: 0.84% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.02% | TXL: 0.81% | RXL: 6.91% | INTL: 0.72% | Energy: 5011350320
MONITORED: % | ON: 0.76% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 22.67% | TXL: 0.77% | RXL: 6.29% | INTL: 0.66% | Energy: 5283301760
MONITORED: % | ON: 0.71% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 21.92% | TXL: 0.77% | RXL: 5.92% | INTL: 0.62% | Energy: 5640481600
MONITORED: % | ON: 0.66% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 21.12% | TXL: 0.74% | RXL: 5.57% | INTL: 0.58% | Energy: 5940350240
MONITORED: % | ON: 0.62% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.45% | TXL: 0.72% | RXL: 5.27% | INTL: 0.55% | Energy: 6216752960
MONITORED: % | ON: 0.59% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 19.89% | TXL: 0.70% | RXL: 5.01% | INTL: 0.52% | Energy: 6532922000
