MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6860000
MONITORED: % | ON: 57.84% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 61.89% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7100000
MONITORED: % | ON: 40.69% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 46.38% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7340000
MONITORED: % | ON: 1.90% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 48.77% | TXL: 0.86% | RXL: 18.64% | INTL: 6.09% | Energy: 454199760
MONITORED: % | ON: 1.52% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 41.94% | TXL: 0.41% | RXL: 16.33% | INTL: 4.73% | Energy: 1418350640
MONITORED: % | ON: 1.73% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 41.59% | TXL: 1.15% | RXL: 15.89% | INTL: 4.48% | Energy: 2470578400
MONITORED: % | ON: 1.74% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 41.23% | TXL: 1.38% | RXL: 15.68% | INTL: 4.32% | Energy: 3497967120
MONITORED: % | ON: 1.65% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 40.93% | TXL: 1.70% | RXL: 15.30% | INTL: 4.22% | Energy: 4429913520
MONITORED: % | ON: 1.61% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 39.29% | TXL: 1.80% | RXL: 14.46% | INTL: 3.86% | Energy: 4914548080
MONITORED: % | ON: 1.56% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 37.80% | TXL: 1.79% | RXL: 13.78% | INTL: 3.52% | Energy: 5359458080
MONITORED: % | ON: 1.58% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 37.18% | TXL: 1.76% | RXL: 13.58% | INTL: 3.20% | Energy: 6062028240
MONITORED: % | ON: 1.45% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 34.77% | TXL: 1.64% | RXL: 12.55% | INTL: 2.86% | Energy: 6512087040
MONITORED: % | ON: 1.34% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 32.53% | TXL: 1.50% | RXL: 11.65% | INTL: 2.60% | Energy: 6866845440
MONITORED: % | ON: 1.21% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 30.31% | TXL: 1.36% | RXL: 10.67% | INTL: 2.35% | Energy: 7145402800
MONITORED: % | ON: 1.16% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 29.24% | TXL: 1.31% | RXL: 10.21% | INTL: 2.19% | Energy: 7611423520
MONITORED: % | ON: 1.09% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 27.98% | TXL: 1.24% | RXL: 9.64% | INTL: 2.05% | Energy: 7959900240
MONITORED: % | ON: 1.02% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 26.83% | TXL: 1.16% | RXL: 9.14% | INTL: 1.92% | Energy: 8247896000
