MONITORED: % | ON: 1.96% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 16.03% | TXL: 1.49% | RXL: 1.80% | INTL: 0.09% | Energy: 65569200
MONITORED: % | ON: 0.25% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.90% | TXL: 0.68% | RXL: 0.80% | INTL: 0.05% | Energy: 540359920
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 10.95% | TXL: 0.44% | RXL: 0.45% | INTL: 0.04% | Energy: 1071079200
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 10.58% | TXL: 0.34% | RXL: 0.33% | INTL: 0.03% | Energy: 1565900800
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.43% | TXL: 0.30% | RXL: 0.27% | INTL: 0.03% | Energy: 2078377360
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.32% | TXL: 0.27% | RXL: 0.23% | INTL: 0.03% | Energy: 2584648160
MONITORED: % | ON: 0.04% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.26% | TXL: 0.26% | RXL: 0.22% | INTL: 0.03% | Energy: 3096261920
MONITORED: % | ON: 0.04% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.22% | TXL: 0.25% | RXL: 0.20% | INTL: 0.03% | Energy: 3481167920
MONITORED: % | ON: 0.03% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.20% | TXL: 0.24% | RXL: 0.19% | INTL: 0.03% | Energy: 3990192080
MONITORED: % | ON: 0.03% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.16% | TXL: 0.23% | RXL: 0.18% | INTL: 0.03% | Energy: 4492666080
MONITORED: % | ON: 0.03% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.15% | TXL: 0.23% | RXL: 0.17% | INTL: 0.03% | Energy: 5016497440
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.13% | TXL: 0.23% | RXL: 0.16% | INTL: 0.03% | Energy: 5514419840
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.12% | TXL: 0.22% | RXL: 0.16% | INTL: 0.03% | Energy: 6016193360
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.11% | TXL: 0.22% | RXL: 0.15% | INTL: 0.03% | Energy: 6404916000
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.10% | TXL: 0.22% | RXL: 0.15% | INTL: 0.03% | Energy: 6911290400
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.09% | TXL: 0.22% | RXL: 0.15% | INTL: 0.03% | Energy: 7419068960
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.08% | TXL: 0.21% | RXL: 0.14% | INTL: 0.03% | Energy: 7916188560
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.07% | TXL: 0.21% | RXL: 0.14% | INTL: 0.03% | Energy: 8427547120
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.06% | TXL: 0.21% | RXL: 0.14% | INTL: 0.03% | Energy: 8928289520
MONITORED: % | ON: 0.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.06% | TXL: 0.21% | RXL: 0.14% | INTL: 0.03% | Energy: 9322846080
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.06% | TXL: 0.21% | RXL: 0.13% | INTL: 0.03% | Energy: 9821468080
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.05% | TXL: 0.21% | RXL: 0.13% | INTL: 0.03% | Energy: 10332704160
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.05% | TXL: 0.21% | RXL: 0.13% | INTL: 0.03% | Energy: 10834275760
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.04% | TXL: 0.21% | RXL: 0.13% | INTL: 0.03% | Energy: 11355753600
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.04% | TXL: 0.20% | RXL: 0.13% | INTL: 0.03% | Energy: 11854696400
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.03% | TXL: 0.20% | RXL: 0.13% | INTL: 0.03% | Energy: 12248299600
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.03% | TXL: 0.20% | RXL: 0.13% | INTL: 0.03% | Energy: 12750178960
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.03% | TXL: 0.20% | RXL: 0.13% | INTL: 0.03% | Energy: 13249522560
MONITORED: % | ON: 0.01% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.03% | TXL: 0.20% | RXL: 0.13% | INTL: 0.03% | Energy: 13769318480
