MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 68.23% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 71.28% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 10980000
MONITORED: % | ON: 1.38% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 22.35% | TXL: 2.23% | RXL: 5.44% | INTL: 1.43% | Energy: 250221760
MONITORED: % | ON: 0.95% | TX: 0.08% | RX: 0.03% | INT: 0.00% | ONL: 15.75% | TXL: 1.31% | RXL: 2.78% | INTL: 0.60% | Energy: 663331600
MONITORED: % | ON: 0.60% | TX: 0.07% | RX: 0.02% | INT: 0.00% | ONL: 14.35% | TXL: 1.13% | RXL: 2.12% | INTL: 0.42% | Energy: 1102764000
MONITORED: % | ON: 0.49% | TX: 0.07% | RX: 0.02% | INT: 0.00% | ONL: 13.41% | TXL: 0.98% | RXL: 1.67% | INTL: 0.34% | Energy: 1476352240
MONITORED: % | ON: 0.59% | TX: 0.08% | RX: 0.01% | INT: 0.00% | ONL: 12.56% | TXL: 0.76% | RXL: 1.40% | INTL: 0.29% | Energy: 1834401680
MONITORED: % | ON: 0.63% | TX: 0.08% | RX: 0.01% | INT: 0.00% | ONL: 12.05% | TXL: 0.62% | RXL: 1.23% | INTL: 0.26% | Energy: 2174280800
MONITORED: % | ON: 0.66% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 11.70% | TXL: 0.53% | RXL: 1.11% | INTL: 0.24% | Energy: 2509040640
MONITORED: % | ON: 0.67% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 11.45% | TXL: 0.46% | RXL: 1.02% | INTL: 0.23% | Energy: 2859017680
MONITORED: % | ON: 0.68% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 11.26% | TXL: 0.41% | RXL: 0.95% | INTL: 0.23% | Energy: 3179272400
MONITORED: % | ON: 0.70% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 11.11% | TXL: 0.37% | RXL: 0.91% | INTL: 0.21% | Energy: 3528463040
MONITORED: % | ON: 0.70% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 11.00% | TXL: 0.34% | RXL: 0.87% | INTL: 0.21% | Energy: 3867777440
MONITORED: % | ON: 0.71% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.89% | TXL: 0.31% | RXL: 0.84% | INTL: 0.20% | Energy: 4207212640
MONITORED: % | ON: 0.71% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.81% | TXL: 0.29% | RXL: 0.81% | INTL: 0.20% | Energy: 4542303280
MONITORED: % | ON: 0.71% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.74% | TXL: 0.27% | RXL: 0.79% | INTL: 0.20% | Energy: 4881481200
MONITORED: % | ON: 0.70% | TX: 0.09% | RX: 0.01% | INT: 0.00% | ONL: 10.68% | TXL: 0.25% | RXL: 0.77% | INTL: 0.19% | Energy: 5215348400
MONITORED: % | ON: 0.71% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.63% | TXL: 0.24% | RXL: 0.75% | INTL: 0.19% | Energy: 5556363760
MONITORED: % | ON: 0.73% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.58% | TXL: 0.23% | RXL: 0.74% | INTL: 0.19% | Energy: 5896099440
MONITORED: % | ON: 0.73% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.54% | TXL: 0.22% | RXL: 0.72% | INTL: 0.18% | Energy: 6234140560
MONITORED: % | ON: 0.72% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.50% | TXL: 0.21% | RXL: 0.71% | INTL: 0.18% | Energy: 6571812880
MONITORED: % | ON: 0.72% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.48% | TXL: 0.20% | RXL: 0.70% | INTL: 0.18% | Energy: 6858562160
MONITORED: % | ON: 0.72% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.46% | TXL: 0.19% | RXL: 0.70% | INTL: 0.18% | Energy: 6976997280
MONITORED: % | ON: 0.73% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.43% | TXL: 0.19% | RXL: 0.69% | INTL: 0.18% | Energy: 7332260160
MONITORED: % | ON: 0.73% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.40% | TXL: 0.18% | RXL: 0.68% | INTL: 0.18% | Energy: 7669266640
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.39% | TXL: 0.17% | RXL: 0.67% | INTL: 0.18% | Energy: 8009035520
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.36% | TXL: 0.17% | RXL: 0.66% | INTL: 0.18% | Energy: 8335657680
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.34% | TXL: 0.16% | RXL: 0.66% | INTL: 0.18% | Energy: 8677278080
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.32% | TXL: 0.16% | RXL: 0.65% | INTL: 0.17% | Energy: 9022165920
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.31% | TXL: 0.15% | RXL: 0.65% | INTL: 0.17% | Energy: 9357921440
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.29% | TXL: 0.15% | RXL: 0.64% | INTL: 0.17% | Energy: 9696159440
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.27% | TXL: 0.15% | RXL: 0.63% | INTL: 0.17% | Energy: 10025952160
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.27% | TXL: 0.14% | RXL: 0.64% | INTL: 0.17% | Energy: 10383680240
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.26% | TXL: 0.14% | RXL: 0.63% | INTL: 0.17% | Energy: 10720242320
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.24% | TXL: 0.13% | RXL: 0.63% | INTL: 0.17% | Energy: 11058459440
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.23% | TXL: 0.13% | RXL: 0.62% | INTL: 0.17% | Energy: 11397422960
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.22% | TXL: 0.13% | RXL: 0.62% | INTL: 0.17% | Energy: 11738344560
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.21% | TXL: 0.13% | RXL: 0.62% | INTL: 0.17% | Energy: 12071329680
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.20% | TXL: 0.12% | RXL: 0.61% | INTL: 0.17% | Energy: 12414436400
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.19% | TXL: 0.12% | RXL: 0.61% | INTL: 0.17% | Energy: 12753049680
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.18% | TXL: 0.12% | RXL: 0.61% | INTL: 0.17% | Energy: 13092672320
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.18% | TXL: 0.12% | RXL: 0.60% | INTL: 0.17% | Energy: 13282476400
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.17% | TXL: 0.12% | RXL: 0.60% | INTL: 0.16% | Energy: 13503190320
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.17% | TXL: 0.12% | RXL: 0.60% | INTL: 0.17% | Energy: 13830437600
MONITORED: % | ON: 0.75% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.16% | TXL: 0.11% | RXL: 0.60% | INTL: 0.17% | Energy: 14166940960
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.15% | TXL: 0.11% | RXL: 0.60% | INTL: 0.16% | Energy: 14494759920
MONITORED: % | ON: 0.74% | TX: 0.10% | RX: 0.01% | INT: 0.00% | ONL: 10.14% | TXL: 0.11% | RXL: 0.59% | INTL: 0.16% | Energy: 14832195280
