MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16660000
MONITORED: % | ON: 3.55% | TX: 0.02% | RX: 0.08% | INT: 0.00% | ONL: 50.64% | TXL: 0.62% | RXL: 20.63% | INTL: 3.19% | Energy: 296161440
MONITORED: % | ON: 1.81% | TX: 0.01% | RX: 0.05% | INT: 0.00% | ONL: 32.39% | TXL: 0.27% | RXL: 12.23% | INTL: 1.33% | Energy: 739636720
MONITORED: % | ON: 1.32% | TX: 0.00% | RX: 0.04% | INT: 0.00% | ONL: 26.12% | TXL: 0.20% | RXL: 9.22% | INTL: 0.95% | Energy: 1035832880
MONITORED: % | ON: 0.98% | TX: 0.00% | RX: 0.03% | INT: 0.00% | ONL: 22.02% | TXL: 0.17% | RXL: 7.02% | INTL: 0.76% | Energy: 1219449680
MONITORED: % | ON: 0.77% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 19.32% | TXL: 0.16% | RXL: 5.57% | INTL: 0.63% | Energy: 1378788800
MONITORED: % | ON: 0.65% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 17.83% | TXL: 0.16% | RXL: 4.77% | INTL: 0.55% | Energy: 1556615040
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 16.87% | TXL: 0.15% | RXL: 4.27% | INTL: 0.50% | Energy: 1740754080
MONITORED: % | ON: 0.52% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 16.14% | TXL: 0.14% | RXL: 3.88% | INTL: 0.46% | Energy: 1886625200
MONITORED: % | ON: 0.94% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 15.52% | TXL: 0.16% | RXL: 3.75% | INTL: 0.43% | Energy: 2041251840
MONITORED: % | ON: 1.80% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.00% | TXL: 0.15% | RXL: 3.38% | INTL: 0.39% | Energy: 2176014560
MONITORED: % | ON: 2.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.61% | TXL: 0.15% | RXL: 3.04% | INTL: 0.35% | Energy: 2326715920
MONITORED: % | ON: 3.25% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.43% | TXL: 0.15% | RXL: 2.76% | INTL: 0.32% | Energy: 2485449840
MONITORED: % | ON: 3.77% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.51% | TXL: 0.15% | RXL: 2.53% | INTL: 0.29% | Energy: 2633083520
MONITORED: % | ON: 4.21% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 9.72% | TXL: 0.14% | RXL: 2.34% | INTL: 0.27% | Energy: 2783227440
MONITORED: % | ON: 4.43% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 9.34% | TXL: 0.14% | RXL: 2.25% | INTL: 0.26% | Energy: 2863957040
MONITORED: % | ON: 4.79% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 8.70% | TXL: 0.14% | RXL: 2.09% | INTL: 0.24% | Energy: 3016785120
