MONITORED: % | ON: 74.38% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 74.38% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6560000
MONITORED: % | ON: 39.61% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 45.41% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7040000
MONITORED: % | ON: 3.10% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 37.54% | TXL: 0.80% | RXL: 14.49% | INTL: 0.39% | Energy: 288088960
MONITORED: % | ON: 2.08% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 27.45% | TXL: 1.11% | RXL: 9.33% | INTL: 0.41% | Energy: 663205840
MONITORED: % | ON: 1.33% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 21.54% | TXL: 0.83% | RXL: 6.29% | INTL: 0.32% | Energy: 866381840
MONITORED: % | ON: 1.02% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 18.88% | TXL: 0.65% | RXL: 4.97% | INTL: 0.27% | Energy: 1075260560
MONITORED: % | ON: 0.99% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 19.20% | TXL: 0.57% | RXL: 5.22% | INTL: 0.29% | Energy: 1398577840
MONITORED: % | ON: 0.98% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 19.81% | TXL: 0.51% | RXL: 5.65% | INTL: 0.30% | Energy: 1765182960
MONITORED: % | ON: 0.98% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.42% | TXL: 0.47% | RXL: 5.96% | INTL: 0.33% | Energy: 2135027360
MONITORED: % | ON: 1.01% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 21.08% | TXL: 0.44% | RXL: 6.34% | INTL: 0.36% | Energy: 2521845200
MONITORED: % | ON: 1.01% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 21.38% | TXL: 0.43% | RXL: 6.50% | INTL: 0.37% | Energy: 2863684240
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.69% | TXL: 0.41% | RXL: 6.13% | INTL: 0.36% | Energy: 3088226800
MONITORED: % | ON: 0.86% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 19.81% | TXL: 0.39% | RXL: 5.65% | INTL: 0.34% | Energy: 3251614160
MONITORED: % | ON: 0.80% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 19.09% | TXL: 0.38% | RXL: 5.26% | INTL: 0.33% | Energy: 3450081760
MONITORED: % | ON: 0.74% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 18.38% | TXL: 0.37% | RXL: 4.87% | INTL: 0.31% | Energy: 3626204960
MONITORED: % | ON: 0.68% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.87% | TXL: 0.36% | RXL: 4.57% | INTL: 0.29% | Energy: 3791946560
MONITORED: % | ON: 0.66% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.61% | TXL: 0.35% | RXL: 4.43% | INTL: 0.29% | Energy: 3910027760
MONITORED: % | ON: 0.61% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.16% | TXL: 0.35% | RXL: 4.17% | INTL: 0.28% | Energy: 4094519760
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.72% | TXL: 0.34% | RXL: 3.96% | INTL: 0.27% | Energy: 4262448800
MONITORED: % | ON: 0.54% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.33% | TXL: 0.33% | RXL: 3.77% | INTL: 0.26% | Energy: 4433078000
MONITORED: % | ON: 0.52% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.17% | TXL: 0.33% | RXL: 3.71% | INTL: 0.26% | Energy: 4658028160
MONITORED: % | ON: 0.50% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.89% | TXL: 0.32% | RXL: 3.59% | INTL: 0.26% | Energy: 4834643280
MONITORED: % | ON: 0.47% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.61% | TXL: 0.32% | RXL: 3.48% | INTL: 0.26% | Energy: 5006902880
MONITORED: % | ON: 0.45% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.36% | TXL: 0.32% | RXL: 3.37% | INTL: 0.25% | Energy: 5172786160
MONITORED: % | ON: 0.43% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.12% | TXL: 0.31% | RXL: 3.28% | INTL: 0.25% | Energy: 5338399760
MONITORED: % | ON: 0.41% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.92% | TXL: 0.31% | RXL: 3.20% | INTL: 0.25% | Energy: 5513477360
MONITORED: % | ON: 0.40% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.74% | TXL: 0.31% | RXL: 3.12% | INTL: 0.25% | Energy: 5687786480
MONITORED: % | ON: 0.38% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.58% | TXL: 0.31% | RXL: 3.05% | INTL: 0.25% | Energy: 5864882000
MONITORED: % | ON: 0.37% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.44% | TXL: 0.30% | RXL: 3.00% | INTL: 0.25% | Energy: 6020510000
MONITORED: % | ON: 0.36% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.35% | TXL: 0.30% | RXL: 2.95% | INTL: 0.25% | Energy: 6128169600
MONITORED: % | ON: 0.35% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.22% | TXL: 0.30% | RXL: 2.90% | INTL: 0.25% | Energy: 6298425200
MONITORED: % | ON: 0.34% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.08% | TXL: 0.30% | RXL: 2.84% | INTL: 0.25% | Energy: 6467832000
MONITORED: % | ON: 0.32% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.96% | TXL: 0.30% | RXL: 2.79% | INTL: 0.25% | Energy: 6639202800
MONITORED: % | ON: 0.31% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.85% | TXL: 0.29% | RXL: 2.74% | INTL: 0.25% | Energy: 6815703120
MONITORED: % | ON: 0.30% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.75% | TXL: 0.29% | RXL: 2.70% | INTL: 0.25% | Energy: 6989452960
MONITORED: % | ON: 0.30% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.65% | TXL: 0.29% | RXL: 2.66% | INTL: 0.25% | Energy: 7164505760
MONITORED: % | ON: 0.29% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.56% | TXL: 0.29% | RXL: 2.62% | INTL: 0.25% | Energy: 7337706560
MONITORED: % | ON: 0.28% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.48% | TXL: 0.29% | RXL: 2.59% | INTL: 0.24% | Energy: 7517325760
MONITORED: % | ON: 0.27% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.39% | TXL: 0.29% | RXL: 2.55% | INTL: 0.24% | Energy: 7678453360
MONITORED: % | ON: 0.27% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.30% | TXL: 0.29% | RXL: 2.52% | INTL: 0.24% | Energy: 7844107440
MONITORED: % | ON: 0.26% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.23% | TXL: 0.28% | RXL: 2.49% | INTL: 0.24% | Energy: 8021076880
MONITORED: % | ON: 0.25% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.18% | TXL: 0.28% | RXL: 2.46% | INTL: 0.24% | Energy: 8178255200
MONITORED: % | ON: 0.25% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.14% | TXL: 0.28% | RXL: 2.45% | INTL: 0.24% | Energy: 8288199600
MONITORED: % | ON: 0.24% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.07% | TXL: 0.28% | RXL: 2.42% | INTL: 0.24% | Energy: 8461600800
MONITORED: % | ON: 0.24% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 13.03% | TXL: 0.28% | RXL: 2.40% | INTL: 0.24% | Energy: 8643369200
MONITORED: % | ON: 0.23% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.96% | TXL: 0.28% | RXL: 2.37% | INTL: 0.24% | Energy: 8808503760
MONITORED: % | ON: 0.23% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.90% | TXL: 0.28% | RXL: 2.34% | INTL: 0.24% | Energy: 8977830560
MONITORED: % | ON: 0.22% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.86% | TXL: 0.28% | RXL: 2.32% | INTL: 0.24% | Energy: 9155587600
MONITORED: % | ON: 0.22% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.80% | TXL: 0.28% | RXL: 2.30% | INTL: 0.24% | Energy: 9331087120
MONITORED: % | ON: 0.22% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.75% | TXL: 0.28% | RXL: 2.28% | INTL: 0.24% | Energy: 9498060480
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.71% | TXL: 0.28% | RXL: 2.26% | INTL: 0.24% | Energy: 9670108480
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.66% | TXL: 0.28% | RXL: 2.24% | INTL: 0.24% | Energy: 9844132880
MONITORED: % | ON: 0.20% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.61% | TXL: 0.28% | RXL: 2.22% | INTL: 0.24% | Energy: 10010138080
MONITORED: % | ON: 0.20% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.57% | TXL: 0.27% | RXL: 2.21% | INTL: 0.24% | Energy: 10183172800
MONITORED: % | ON: 0.20% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.54% | TXL: 0.27% | RXL: 2.19% | INTL: 0.24% | Energy: 10336780000
MONITORED: % | ON: 0.20% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.53% | TXL: 0.27% | RXL: 2.18% | INTL: 0.24% | Energy: 10450681920
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.49% | TXL: 0.27% | RXL: 2.17% | INTL: 0.24% | Energy: 10628799280
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.47% | TXL: 0.27% | RXL: 2.16% | INTL: 0.24% | Energy: 10810428480
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.44% | TXL: 0.27% | RXL: 2.15% | INTL: 0.24% | Energy: 10986432880
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.40% | TXL: 0.27% | RXL: 2.13% | INTL: 0.24% | Energy: 11158300560
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.38% | TXL: 0.27% | RXL: 2.12% | INTL: 0.24% | Energy: 11337650160
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.38% | TXL: 0.28% | RXL: 2.12% | INTL: 0.24% | Energy: 11546640000
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.36% | TXL: 0.28% | RXL: 2.11% | INTL: 0.24% | Energy: 11732450800
MONITORED: % | ON: 0.17% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.33% | TXL: 0.28% | RXL: 2.09% | INTL: 0.24% | Energy: 11902010000
MONITORED: % | ON: 0.17% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.30% | TXL: 0.28% | RXL: 2.08% | INTL: 0.24% | Energy: 12075803920
MONITORED: % | ON: 0.17% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.27% | TXL: 0.28% | RXL: 2.07% | INTL: 0.24% | Energy: 12249777120
