MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 42.86% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 48.34% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7980000
MONITORED: % | ON: 1.78% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 21.64% | TXL: 1.87% | RXL: 4.73% | INTL: 0.40% | Energy: 76292480
MONITORED: % | ON: 0.87% | TX: 0.05% | RX: 0.04% | INT: 0.00% | ONL: 18.96% | TXL: 2.21% | RXL: 3.74% | INTL: 0.26% | Energy: 243967680
MONITORED: % | ON: 0.60% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 17.16% | TXL: 1.93% | RXL: 3.10% | INTL: 0.23% | Energy: 373412080
MONITORED: % | ON: 0.48% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 16.49% | TXL: 1.93% | RXL: 2.85% | INTL: 0.26% | Energy: 512569600
MONITORED: % | ON: 0.39% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.72% | TXL: 1.77% | RXL: 2.64% | INTL: 0.27% | Energy: 627507440
MONITORED: % | ON: 0.33% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 15.14% | TXL: 1.68% | RXL: 2.47% | INTL: 0.28% | Energy: 737587360
MONITORED: % | ON: 0.33% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 14.89% | TXL: 1.70% | RXL: 2.35% | INTL: 0.30% | Energy: 858191680
MONITORED: % | ON: 0.29% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 14.50% | TXL: 1.60% | RXL: 2.28% | INTL: 0.31% | Energy: 953405600
MONITORED: % | ON: 0.27% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 14.09% | TXL: 1.46% | RXL: 2.19% | INTL: 0.32% | Energy: 1035152160
MONITORED: % | ON: 0.25% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 13.81% | TXL: 1.40% | RXL: 2.09% | INTL: 0.32% | Energy: 1126059200
MONITORED: % | ON: 0.24% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 13.73% | TXL: 1.36% | RXL: 2.10% | INTL: 0.32% | Energy: 1232515360
MONITORED: % | ON: 0.23% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 13.53% | TXL: 1.28% | RXL: 2.05% | INTL: 0.32% | Energy: 1322967600
MONITORED: % | ON: 0.22% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 13.32% | TXL: 1.22% | RXL: 1.98% | INTL: 0.33% | Energy: 1409150480
MONITORED: % | ON: 0.21% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 13.25% | TXL: 1.18% | RXL: 1.97% | INTL: 0.33% | Energy: 1452855600
MONITORED: % | ON: 0.20% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 13.08% | TXL: 1.14% | RXL: 1.91% | INTL: 0.34% | Energy: 1536363920
MONITORED: % | ON: 0.19% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 12.93% | TXL: 1.10% | RXL: 1.88% | INTL: 0.35% | Energy: 1614585840
MONITORED: % | ON: 0.18% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 12.87% | TXL: 1.08% | RXL: 1.87% | INTL: 0.35% | Energy: 1708073360
MONITORED: % | ON: 0.18% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 12.85% | TXL: 1.07% | RXL: 1.86% | INTL: 0.35% | Energy: 1792923840
MONITORED: % | ON: 0.18% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.84% | TXL: 1.08% | RXL: 1.85% | INTL: 0.35% | Energy: 1895796640
MONITORED: % | ON: 0.18% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.85% | TXL: 1.08% | RXL: 1.85% | INTL: 0.35% | Energy: 1989750240
MONITORED: % | ON: 0.17% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.74% | TXL: 1.06% | RXL: 1.81% | INTL: 0.35% | Energy: 2072627360
MONITORED: % | ON: 0.16% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.67% | TXL: 1.05% | RXL: 1.78% | INTL: 0.35% | Energy: 2161130800
MONITORED: % | ON: 0.15% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.59% | TXL: 1.03% | RXL: 1.75% | INTL: 0.35% | Energy: 2248980400
MONITORED: % | ON: 0.15% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.53% | TXL: 1.01% | RXL: 1.74% | INTL: 0.35% | Energy: 2339576560
MONITORED: % | ON: 0.14% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.44% | TXL: 0.99% | RXL: 1.71% | INTL: 0.35% | Energy: 2427545920
MONITORED: % | ON: 0.14% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 12.36% | TXL: 0.97% | RXL: 1.70% | INTL: 0.35% | Energy: 2512176880
MONITORED: % | ON: 0.13% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.30% | TXL: 0.96% | RXL: 1.67% | INTL: 0.35% | Energy: 2596590000
MONITORED: % | ON: 0.13% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.28% | TXL: 0.96% | RXL: 1.66% | INTL: 0.35% | Energy: 2647695600
MONITORED: % | ON: 0.12% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.24% | TXL: 0.95% | RXL: 1.67% | INTL: 0.35% | Energy: 2742302560
MONITORED: % | ON: 0.12% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.20% | TXL: 0.94% | RXL: 1.69% | INTL: 0.36% | Energy: 2831970320
MONITORED: % | ON: 0.11% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.16% | TXL: 0.93% | RXL: 1.70% | INTL: 0.36% | Energy: 2924416960
MONITORED: % | ON: 0.11% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.12% | TXL: 0.93% | RXL: 1.72% | INTL: 0.37% | Energy: 3012925120
MONITORED: % | ON: 0.11% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.11% | TXL: 0.92% | RXL: 1.73% | INTL: 0.37% | Energy: 3108241200
MONITORED: % | ON: 0.10% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.06% | TXL: 0.91% | RXL: 1.74% | INTL: 0.37% | Energy: 3195683840
MONITORED: % | ON: 0.10% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.02% | TXL: 0.90% | RXL: 1.74% | INTL: 0.38% | Energy: 3281836400
MONITORED: % | ON: 0.10% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 12.02% | TXL: 0.91% | RXL: 1.74% | INTL: 0.38% | Energy: 3382310960
MONITORED: % | ON: 0.10% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.98% | TXL: 0.90% | RXL: 1.75% | INTL: 0.38% | Energy: 3468896480
MONITORED: % | ON: 0.09% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.97% | TXL: 0.90% | RXL: 1.75% | INTL: 0.39% | Energy: 3562334160
MONITORED: % | ON: 0.09% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.94% | TXL: 0.89% | RXL: 1.75% | INTL: 0.39% | Energy: 3651707520
MONITORED: % | ON: 0.09% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.91% | TXL: 0.88% | RXL: 1.75% | INTL: 0.39% | Energy: 3737787440
MONITORED: % | ON: 0.09% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.90% | TXL: 0.88% | RXL: 1.75% | INTL: 0.39% | Energy: 3782453840
MONITORED: % | ON: 0.09% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.87% | TXL: 0.87% | RXL: 1.75% | INTL: 0.39% | Energy: 3868924080
MONITORED: % | ON: 0.08% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 11.85% | TXL: 0.87% | RXL: 1.75% | INTL: 0.40% | Energy: 3962592000
MONITORED: % | ON: 0.08% | TX: 0.02% | RX: 0.00% | INT: 0.00% | ONL: 11.82% | TXL: 0.86% | RXL: 1.75% | INTL: 0.40% | Energy: 4047302240
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.79% | TXL: 0.85% | RXL: 1.75% | INTL: 0.40% | Energy: 4133440640
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.78% | TXL: 0.85% | RXL: 1.76% | INTL: 0.40% | Energy: 4224900000
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.77% | TXL: 0.85% | RXL: 1.76% | INTL: 0.40% | Energy: 4313461760
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.74% | TXL: 0.84% | RXL: 1.77% | INTL: 0.40% | Energy: 4399170560
MONITORED: % | ON: 0.07% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.73% | TXL: 0.84% | RXL: 1.77% | INTL: 0.41% | Energy: 4489241120
MONITORED: % | ON: 0.07% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.71% | TXL: 0.83% | RXL: 1.77% | INTL: 0.41% | Energy: 4579885040
MONITORED: % | ON: 0.07% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 11.70% | TXL: 0.83% | RXL: 1.78% | INTL: 0.41% | Energy: 4670501360
