MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 70.48% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.32% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12180000
MONITORED: % | ON: 2.69% | TX: 0.05% | RX: 0.05% | INT: 0.00% | ONL: 41.49% | TXL: 2.06% | RXL: 12.42% | INTL: 3.26% | Energy: 142027840
MONITORED: % | ON: 1.00% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 31.72% | TXL: 3.76% | RXL: 8.03% | INTL: 2.38% | Energy: 403400800
MONITORED: % | ON: 0.72% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 27.24% | TXL: 3.28% | RXL: 6.76% | INTL: 2.02% | Energy: 590653520
MONITORED: % | ON: 0.58% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 25.50% | TXL: 3.10% | RXL: 6.18% | INTL: 1.81% | Energy: 789600880
MONITORED: % | ON: 0.54% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 24.12% | TXL: 2.78% | RXL: 6.03% | INTL: 1.73% | Energy: 962278560
MONITORED: % | ON: 0.55% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 23.81% | TXL: 2.76% | RXL: 5.89% | INTL: 1.65% | Energy: 1163918880
MONITORED: % | ON: 0.57% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 24.56% | TXL: 2.95% | RXL: 6.11% | INTL: 1.71% | Energy: 1421383520
MONITORED: % | ON: 0.54% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 24.68% | TXL: 3.26% | RXL: 5.89% | INTL: 1.62% | Energy: 1641680800
MONITORED: % | ON: 0.50% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 23.78% | TXL: 3.13% | RXL: 5.52% | INTL: 1.51% | Energy: 1772384560
MONITORED: % | ON: 0.45% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 23.04% | TXL: 3.09% | RXL: 5.16% | INTL: 1.42% | Energy: 1911384560
MONITORED: % | ON: 0.42% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 22.77% | TXL: 3.15% | RXL: 4.98% | INTL: 1.34% | Energy: 2084006720
MONITORED: % | ON: 0.40% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 22.51% | TXL: 3.15% | RXL: 4.86% | INTL: 1.30% | Energy: 2251495280
MONITORED: % | ON: 0.38% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 22.05% | TXL: 3.10% | RXL: 4.64% | INTL: 1.26% | Energy: 2388029520
MONITORED: % | ON: 0.36% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 21.91% | TXL: 3.10% | RXL: 4.55% | INTL: 1.24% | Energy: 2463967280
MONITORED: % | ON: 0.34% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 21.53% | TXL: 3.04% | RXL: 4.38% | INTL: 1.21% | Energy: 2594805040
MONITORED: % | ON: 0.33% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 21.35% | TXL: 3.03% | RXL: 4.29% | INTL: 1.18% | Energy: 2740397600
MONITORED: % | ON: 0.31% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 21.09% | TXL: 2.99% | RXL: 4.18% | INTL: 1.15% | Energy: 2876053760
MONITORED: % | ON: 0.31% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 21.06% | TXL: 2.99% | RXL: 4.14% | INTL: 1.12% | Energy: 3022312240
MONITORED: % | ON: 0.30% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.83% | TXL: 2.96% | RXL: 4.04% | INTL: 1.10% | Energy: 3159789280
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.78% | TXL: 2.97% | RXL: 3.97% | INTL: 1.08% | Energy: 3307712640
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.57% | TXL: 2.97% | RXL: 3.87% | INTL: 1.05% | Energy: 3444375360
MONITORED: % | ON: 0.27% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.40% | TXL: 2.95% | RXL: 3.81% | INTL: 1.04% | Energy: 3583325200
MONITORED: % | ON: 0.25% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.17% | TXL: 2.90% | RXL: 3.79% | INTL: 1.04% | Energy: 3711803040
MONITORED: % | ON: 0.24% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 20.00% | TXL: 2.88% | RXL: 3.77% | INTL: 1.05% | Energy: 3848023680
