MONITORED: % | ON: 59.21% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 59.21% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3280000
MONITORED: % | ON: 35.67% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 35.67% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3760000
MONITORED: % | ON: 24.83% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 24.83% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4480000
MONITORED: % | ON: 9.01% | TX: 0.17% | RX: 0.09% | INT: 0.00% | ONL: 16.13% | TXL: 1.62% | RXL: 3.26% | INTL: 0.27% | Energy: 441456400
MONITORED: % | ON: 9.32% | TX: 0.13% | RX: 0.06% | INT: 0.00% | ONL: 13.34% | TXL: 0.87% | RXL: 2.14% | INTL: 0.14% | Energy: 1430450000
MONITORED: % | ON: 9.53% | TX: 0.10% | RX: 0.04% | INT: 0.00% | ONL: 12.00% | TXL: 0.58% | RXL: 1.40% | INTL: 0.09% | Energy: 2198570240
MONITORED: % | ON: 9.58% | TX: 0.09% | RX: 0.04% | INT: 0.00% | ONL: 11.53% | TXL: 0.46% | RXL: 1.14% | INTL: 0.08% | Energy: 2691569040
MONITORED: % | ON: 9.66% | TX: 0.08% | RX: 0.03% | INT: 0.00% | ONL: 11.10% | TXL: 0.37% | RXL: 0.90% | INTL: 0.07% | Energy: 3416769120
MONITORED: % | ON: 9.69% | TX: 0.07% | RX: 0.02% | INT: 0.00% | ONL: 10.80% | TXL: 0.29% | RXL: 0.74% | INTL: 0.06% | Energy: 4231994800
MONITORED: % | ON: 9.70% | TX: 0.06% | RX: 0.02% | INT: 0.00% | ONL: 10.69% | TXL: 0.26% | RXL: 0.68% | INTL: 0.05% | Energy: 4779364800
MONITORED: % | ON: 9.72% | TX: 0.06% | RX: 0.02% | INT: 0.00% | ONL: 10.57% | TXL: 0.23% | RXL: 0.61% | INTL: 0.05% | Energy: 5457872080
MONITORED: % | ON: 9.74% | TX: 0.06% | RX: 0.02% | INT: 0.00% | ONL: 10.46% | TXL: 0.20% | RXL: 0.55% | INTL: 0.05% | Energy: 6216832720
MONITORED: % | ON: 9.74% | TX: 0.06% | RX: 0.02% | INT: 0.00% | ONL: 10.41% | TXL: 0.20% | RXL: 0.52% | INTL: 0.05% | Energy: 6885980480
MONITORED: % | ON: 9.74% | TX: 0.06% | RX: 0.02% | INT: 0.00% | ONL: 10.37% | TXL: 0.18% | RXL: 0.51% | INTL: 0.04% | Energy: 7534616160
MONITORED: % | ON: 9.73% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 10.34% | TXL: 0.18% | RXL: 0.49% | INTL: 0.04% | Energy: 8281421280
MONITORED: % | ON: 9.72% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 10.29% | TXL: 0.17% | RXL: 0.46% | INTL: 0.04% | Energy: 8950234240
MONITORED: % | ON: 9.71% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 10.26% | TXL: 0.17% | RXL: 0.44% | INTL: 0.04% | Energy: 9494646080
MONITORED: % | ON: 9.70% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 10.24% | TXL: 0.16% | RXL: 0.43% | INTL: 0.04% | Energy: 10270468080
MONITORED: % | ON: 9.69% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 10.22% | TXL: 0.16% | RXL: 0.41% | INTL: 0.04% | Energy: 10885801680
MONITORED: % | ON: 9.68% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 10.20% | TXL: 0.15% | RXL: 0.40% | INTL: 0.04% | Energy: 11512490240
MONITORED: % | ON: 9.68% | TX: 0.04% | RX: 0.01% | INT: 0.00% | ONL: 10.18% | TXL: 0.15% | RXL: 0.39% | INTL: 0.04% | Energy: 12216612160
MONITORED: % | ON: 9.67% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 10.16% | TXL: 0.14% | RXL: 0.37% | INTL: 0.04% | Energy: 12993489920
MONITORED: % | ON: 9.66% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 10.16% | TXL: 0.14% | RXL: 0.37% | INTL: 0.03% | Energy: 13565858480
MONITORED: % | ON: 9.66% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 10.14% | TXL: 0.14% | RXL: 0.36% | INTL: 0.03% | Energy: 14252345440
MONITORED: % | ON: 9.66% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 10.13% | TXL: 0.13% | RXL: 0.35% | INTL: 0.03% | Energy: 14837576880
MONITORED: % | ON: 9.65% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 10.11% | TXL: 0.13% | RXL: 0.34% | INTL: 0.03% | Energy: 15477635280
