MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 55.78% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 60.02% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 9820000
MONITORED: % | ON: 8.47% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 29.54% | TXL: 2.25% | RXL: 8.88% | INTL: 1.16% | Energy: 31663120
MONITORED: % | ON: 6.43% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 29.67% | TXL: 2.58% | RXL: 9.95% | INTL: 1.28% | Energy: 45027760
MONITORED: % | ON: 5.27% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 29.71% | TXL: 1.91% | RXL: 10.54% | INTL: 1.50% | Energy: 58499760
MONITORED: % | ON: 4.59% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 30.11% | TXL: 1.99% | RXL: 10.50% | INTL: 1.51% | Energy: 73220560
MONITORED: % | ON: 4.48% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 29.34% | TXL: 1.76% | RXL: 10.74% | INTL: 1.41% | Energy: 80300160
MONITORED: % | ON: 4.10% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 28.54% | TXL: 1.51% | RXL: 10.89% | INTL: 1.55% | Energy: 90076880
MONITORED: % | ON: 3.96% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 29.18% | TXL: 1.62% | RXL: 11.04% | INTL: 1.55% | Energy: 101866400
MONITORED: % | ON: 3.87% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 29.91% | TXL: 1.78% | RXL: 11.09% | INTL: 1.66% | Energy: 114886240
MONITORED: % | ON: 3.56% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.06% | TXL: 1.71% | RXL: 11.05% | INTL: 1.82% | Energy: 128884240
MONITORED: % | ON: 3.43% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 29.75% | TXL: 1.78% | RXL: 11.10% | INTL: 1.75% | Energy: 141293680
MONITORED: % | ON: 3.05% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 28.26% | TXL: 1.53% | RXL: 10.44% | INTL: 1.56% | Energy: 155810880
MONITORED: % | ON: 2.93% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 27.83% | TXL: 1.40% | RXL: 10.18% | INTL: 1.50% | Energy: 167024880
MONITORED: % | ON: 2.88% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 27.99% | TXL: 1.30% | RXL: 10.18% | INTL: 1.55% | Energy: 179498080
MONITORED: % | ON: 2.78% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 27.74% | TXL: 1.22% | RXL: 10.04% | INTL: 1.52% | Energy: 189040640
MONITORED: % | ON: 2.72% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 27.19% | TXL: 1.14% | RXL: 10.00% | INTL: 1.47% | Energy: 199756960
MONITORED: % | ON: 2.72% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 26.92% | TXL: 1.19% | RXL: 9.94% | INTL: 1.42% | Energy: 207516480
MONITORED: % | ON: 2.63% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 27.62% | TXL: 1.26% | RXL: 9.97% | INTL: 1.42% | Energy: 226471120
MONITORED: % | ON: 2.60% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 27.67% | TXL: 1.39% | RXL: 9.96% | INTL: 1.36% | Energy: 242245920
MONITORED: % | ON: 2.59% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 27.81% | TXL: 1.33% | RXL: 10.16% | INTL: 1.36% | Energy: 254260320
MONITORED: % | ON: 2.57% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 27.84% | TXL: 1.38% | RXL: 10.19% | INTL: 1.33% | Energy: 267562080
MONITORED: % | ON: 2.45% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 28.02% | TXL: 1.47% | RXL: 10.05% | INTL: 1.34% | Energy: 290979920
MONITORED: % | ON: 2.33% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 27.42% | TXL: 1.66% | RXL: 9.66% | INTL: 1.27% | Energy: 307512000
MONITORED: % | ON: 2.29% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 26.92% | TXL: 1.59% | RXL: 9.48% | INTL: 1.21% | Energy: 316103680
MONITORED: % | ON: 2.23% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 26.42% | TXL: 1.59% | RXL: 9.26% | INTL: 1.16% | Energy: 325468240
MONITORED: % | ON: 2.21% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 26.06% | TXL: 1.55% | RXL: 9.15% | INTL: 1.12% | Energy: 335387040
MONITORED: % | ON: 2.15% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 25.69% | TXL: 1.59% | RXL: 8.89% | INTL: 1.09% | Energy: 346221840
MONITORED: % | ON: 2.06% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 24.99% | TXL: 1.49% | RXL: 8.58% | INTL: 1.06% | Energy: 360593200
MONITORED: % | ON: 2.03% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 25.23% | TXL: 1.49% | RXL: 8.54% | INTL: 1.11% | Energy: 379878640
MONITORED: % | ON: 2.01% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 25.05% | TXL: 1.47% | RXL: 8.49% | INTL: 1.08% | Energy: 389311840
MONITORED: % | ON: 1.94% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 24.53% | TXL: 1.42% | RXL: 8.26% | INTL: 1.08% | Energy: 402799840
MONITORED: % | ON: 1.94% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 24.32% | TXL: 1.38% | RXL: 8.25% | INTL: 1.08% | Energy: 411180320
MONITORED: % | ON: 1.94% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 24.25% | TXL: 1.40% | RXL: 8.23% | INTL: 1.07% | Energy: 421862960
MONITORED: % | ON: 1.93% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 24.20% | TXL: 1.45% | RXL: 8.21% | INTL: 1.05% | Energy: 433071200
MONITORED: % | ON: 1.93% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 24.07% | TXL: 1.49% | RXL: 8.16% | INTL: 1.02% | Energy: 443084400
MONITORED: % | ON: 2.02% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 24.07% | TXL: 1.53% | RXL: 8.16% | INTL: 1.01% | Energy: 453657120
MONITORED: % | ON: 2.03% | TX: 0.05% | RX: 0.05% | INT: 0.00% | ONL: 24.09% | TXL: 1.61% | RXL: 8.13% | INTL: 0.99% | Energy: 469089520
MONITORED: % | ON: 2.02% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 24.04% | TXL: 1.62% | RXL: 8.09% | INTL: 0.98% | Energy: 486996880
MONITORED: % | ON: 1.99% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 23.84% | TXL: 1.62% | RXL: 8.01% | INTL: 0.98% | Energy: 498212480
MONITORED: % | ON: 1.98% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 23.54% | TXL: 1.57% | RXL: 7.90% | INTL: 0.94% | Energy: 508297200
MONITORED: % | ON: 1.89% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 22.75% | TXL: 1.47% | RXL: 7.53% | INTL: 0.88% | Energy: 524997600
MONITORED: % | ON: 1.76% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 21.81% | TXL: 1.39% | RXL: 7.00% | INTL: 0.82% | Energy: 549563200
MONITORED: % | ON: 1.60% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 20.65% | TXL: 1.24% | RXL: 6.39% | INTL: 0.74% | Energy: 580865520
MONITORED: % | ON: 1.44% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 19.47% | TXL: 1.10% | RXL: 5.74% | INTL: 0.66% | Energy: 617399760
MONITORED: % | ON: 1.19% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.66% | TXL: 0.93% | RXL: 4.70% | INTL: 0.54% | Energy: 690974080
MONITORED: % | ON: 1.13% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.23% | TXL: 0.87% | RXL: 4.49% | INTL: 0.51% | Energy: 717354160
MONITORED: % | ON: 1.02% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.42% | TXL: 0.78% | RXL: 4.05% | INTL: 0.46% | Energy: 769221280
MONITORED: % | ON: 0.99% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.20% | TXL: 0.76% | RXL: 3.94% | INTL: 0.44% | Energy: 790676800
MONITORED: % | ON: 0.98% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.22% | TXL: 0.75% | RXL: 3.95% | INTL: 0.44% | Energy: 810377280
MONITORED: % | ON: 0.99% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.22% | TXL: 0.75% | RXL: 3.97% | INTL: 0.44% | Energy: 822819760
MONITORED: % | ON: 0.97% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.04% | TXL: 0.73% | RXL: 3.88% | INTL: 0.43% | Energy: 845344960
MONITORED: % | ON: 0.94% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.83% | TXL: 0.71% | RXL: 3.77% | INTL: 0.41% | Energy: 874041920
MONITORED: % | ON: 0.86% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.32% | TXL: 0.66% | RXL: 3.47% | INTL: 0.38% | Energy: 929433680
MONITORED: % | ON: 0.83% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.08% | TXL: 0.65% | RXL: 3.31% | INTL: 0.36% | Energy: 972976640
MONITORED: % | ON: 0.76% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.59% | TXL: 0.59% | RXL: 3.04% | INTL: 0.33% | Energy: 1037159920
MONITORED: % | ON: 0.70% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.19% | TXL: 0.55% | RXL: 2.82% | INTL: 0.31% | Energy: 1103255920
MONITORED: % | ON: 0.61% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 13.64% | TXL: 0.49% | RXL: 2.50% | INTL: 0.27% | Energy: 1214476080
MONITORED: % | ON: 0.59% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 13.49% | TXL: 0.48% | RXL: 2.41% | INTL: 0.27% | Energy: 1263458400
MONITORED: % | ON: 1.42% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 12.33% | TXL: 0.49% | RXL: 2.15% | INTL: 0.24% | Energy: 1388071280
MONITORED: % | ON: 2.25% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.12% | TXL: 0.45% | RXL: 1.94% | INTL: 0.22% | Energy: 1494266400
MONITORED: % | ON: 2.97% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 10.11% | TXL: 0.41% | RXL: 1.76% | INTL: 0.20% | Energy: 1606144400
MONITORED: % | ON: 3.39% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 9.51% | TXL: 0.38% | RXL: 1.66% | INTL: 0.18% | Energy: 1683796720
MONITORED: % | ON: 3.90% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 8.76% | TXL: 0.35% | RXL: 1.53% | INTL: 0.17% | Energy: 1791828560
MONITORED: % | ON: 4.46% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 7.98% | TXL: 0.32% | RXL: 1.39% | INTL: 0.15% | Energy: 1931317120
MONITORED: % | ON: 4.86% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 7.39% | TXL: 0.30% | RXL: 1.29% | INTL: 0.14% | Energy: 2051038080
MONITORED: % | ON: 5.13% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 6.99% | TXL: 0.28% | RXL: 1.22% | INTL: 0.14% | Energy: 2145560960
MONITORED: % | ON: 5.33% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 6.70% | TXL: 0.27% | RXL: 1.17% | INTL: 0.13% | Energy: 2223248080
MONITORED: % | ON: 5.64% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 6.25% | TXL: 0.26% | RXL: 1.09% | INTL: 0.12% | Energy: 2353681760
MONITORED: % | ON: 5.87% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 5.92% | TXL: 0.24% | RXL: 1.03% | INTL: 0.11% | Energy: 2462096320
MONITORED: % | ON: 6.04% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 5.65% | 
