MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 70.48% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.32% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12180000
MONITORED: % | ON: 4.67% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 56.30% | TXL: 0.71% | RXL: 23.73% | INTL: 3.68% | Energy: 134316400
MONITORED: % | ON: 2.37% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 50.40% | TXL: 0.98% | RXL: 21.17% | INTL: 4.82% | Energy: 369795200
MONITORED: % | ON: 1.66% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 42.51% | TXL: 0.89% | RXL: 17.29% | INTL: 4.14% | Energy: 490918960
MONITORED: % | ON: 1.34% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 38.76% | TXL: 0.84% | RXL: 15.49% | INTL: 3.72% | Energy: 608650640
MONITORED: % | ON: 1.10% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 33.75% | TXL: 0.75% | RXL: 13.27% | INTL: 3.26% | Energy: 673879280
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 30.41% | TXL: 0.72% | RXL: 11.73% | INTL: 2.97% | Energy: 731751520
MONITORED: % | ON: 0.85% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 28.45% | TXL: 0.68% | RXL: 10.87% | INTL: 2.75% | Energy: 804051920
MONITORED: % | ON: 0.77% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 26.66% | TXL: 0.65% | RXL: 10.02% | INTL: 2.58% | Energy: 861198000
MONITORED: % | ON: 0.70% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 25.14% | TXL: 0.63% | RXL: 9.31% | INTL: 2.47% | Energy: 914819840
MONITORED: % | ON: 0.66% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 24.69% | TXL: 0.61% | RXL: 9.08% | INTL: 2.37% | Energy: 1007647280
MONITORED: % | ON: 0.65% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 24.74% | TXL: 0.58% | RXL: 9.22% | INTL: 2.36% | Energy: 1120134720
MONITORED: % | ON: 0.65% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 24.79% | TXL: 0.56% | RXL: 9.21% | INTL: 2.35% | Energy: 1235730320
MONITORED: % | ON: 0.65% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 24.57% | TXL: 0.55% | RXL: 9.16% | INTL: 2.32% | Energy: 1297225520
MONITORED: % | ON: 0.64% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 24.52% | TXL: 0.54% | RXL: 9.14% | INTL: 2.30% | Energy: 1376319600
MONITORED: % | ON: 0.61% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.92% | TXL: 0.54% | RXL: 8.88% | INTL: 2.26% | Energy: 1440285440
MONITORED: % | ON: 0.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.48% | TXL: 0.53% | RXL: 8.67% | INTL: 2.24% | Energy: 1508390640
MONITORED: % | ON: 0.57% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.19% | TXL: 0.52% | RXL: 8.53% | INTL: 2.21% | Energy: 1585097280
MONITORED: % | ON: 0.57% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.24% | TXL: 0.51% | RXL: 8.56% | INTL: 2.22% | Energy: 1684053600
MONITORED: % | ON: 0.57% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.22% | TXL: 0.51% | RXL: 8.55% | INTL: 2.23% | Energy: 1787076640
MONITORED: % | ON: 0.56% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.29% | TXL: 0.49% | RXL: 8.61% | INTL: 2.22% | Energy: 1894532800
MONITORED: % | ON: 0.56% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.34% | TXL: 0.50% | RXL: 8.63% | INTL: 2.20% | Energy: 1998708160
MONITORED: % | ON: 0.57% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.49% | TXL: 0.49% | RXL: 8.73% | INTL: 2.22% | Energy: 2119723600
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.88% | TXL: 0.48% | RXL: 8.92% | INTL: 2.28% | Energy: 2264746000
MONITORED: % | ON: 0.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.06% | TXL: 0.48% | RXL: 9.03% | INTL: 2.27% | Energy: 2389017520
MONITORED: % | ON: 0.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.09% | TXL: 0.48% | RXL: 9.08% | INTL: 2.28% | Energy: 2499214640
MONITORED: % | ON: 0.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.07% | TXL: 0.48% | RXL: 9.06% | INTL: 2.29% | Energy: 2552303760
MONITORED: % | ON: 0.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.11% | TXL: 0.48% | RXL: 9.08% | INTL: 2.31% | Energy: 2652289520
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.14% | TXL: 0.47% | RXL: 9.10% | INTL: 2.32% | Energy: 2761812880
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.95% | TXL: 0.47% | RXL: 9.01% | INTL: 2.32% | Energy: 2838769200
MONITORED: % | ON: 0.58% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 24.19% | TXL: 0.48% | RXL: 9.11% | INTL: 2.35% | Energy: 2958767920
MONITORED: % | ON: 0.87% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 23.71% | TXL: 0.51% | RXL: 8.90% | INTL: 2.29% | Energy: 3029939440
MONITORED: % | ON: 1.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 22.95% | TXL: 0.50% | RXL: 8.61% | INTL: 2.22% | Energy: 3075448880
MONITORED: % | ON: 1.40% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 22.30% | TXL: 0.50% | RXL: 8.36% | INTL: 2.15% | Energy: 3117607760
MONITORED: % | ON: 1.64% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 21.69% | TXL: 0.50% | RXL: 8.13% | INTL: 2.10% | Energy: 3160660320
MONITORED: % | ON: 1.86% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 21.11% | TXL: 0.49% | RXL: 7.91% | INTL: 2.04% | Energy: 3207998160
MONITORED: % | ON: 2.08% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 20.55% | TXL: 0.49% | RXL: 7.69% | INTL: 1.99% | Energy: 3254514960
MONITORED: % | ON: 2.29% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 20.02% | TXL: 0.49% | RXL: 7.49% | INTL: 1.94% | Energy: 3299922160
MONITORED: % | ON: 2.48% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 19.50% | TXL: 0.49% | RXL: 7.29% | INTL: 1.89% | Energy: 3345871760
MONITORED: % | ON: 2.59% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 19.23% | TXL: 0.49% | RXL: 7.18% | INTL: 1.86% | Energy: 3371132560
MONITORED: % | ON: 2.77% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 18.75% | TXL: 0.49% | RXL: 7.00% | INTL: 1.81% | Energy: 3416849760
MONITORED: % | ON: 2.94% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 18.33% | TXL: 0.49% | RXL: 6.83% | INTL: 1.77% | Energy: 3465886400
MONITORED: % | ON: 3.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.89% | TXL: 0.49% | RXL: 6.66% | INTL: 1.73% | Energy: 3511858720
MONITORED: % | ON: 3.27% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.48% | TXL: 0.49% | RXL: 6.50% | INTL: 1.69% | Energy: 3560200080
MONITORED: % | ON: 3.42% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 17.08% | TXL: 0.49% | RXL: 6.35% | INTL: 1.66% | Energy: 3606628480
MONITORED: % | ON: 3.56% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.72% | TXL: 0.49% | RXL: 6.21% | INTL: 1.62% | Energy: 3651124880
MONITORED: % | ON: 3.69% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.37% | TXL: 0.48% | RXL: 6.07% | INTL: 1.59% | Energy: 3695942080
MONITORED: % | ON: 3.82% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 16.03% | TXL: 0.48% | RXL: 5.95% | INTL: 1.56% | Energy: 3741386480
MONITORED: % | ON: 3.95% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.70% | TXL: 0.48% | RXL: 5.82% | INTL: 1.53% | Energy: 3787830480
MONITORED: % | ON: 4.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.42% | TXL: 0.48% | RXL: 5.71% | INTL: 1.50% | Energy: 3833973280
MONITORED: % | ON: 4.17% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.12% | TXL: 0.48% | RXL: 5.60% | INTL: 1.47% | Energy: 3880059280
MONITORED: % | ON: 4.23% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.96% | TXL: 0.48% | RXL: 5.53% | INTL: 1.45% | Energy: 3907627280
MONITORED: % | ON: 4.33% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.71% | TXL: 0.48% | RXL: 5.44% | INTL: 1.43% | Energy: 3948063600
MONITORED: % | ON: 4.43% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.45% | TXL: 0.48% | RXL: 5.34% | INTL: 1.40% | Energy: 3991007680
MONITORED: % | ON: 4.53% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 14.19% | TXL: 0.48% | RXL: 5.24% | INTL: 1.38% | Energy: 4037205680
MONITORED: % | ON: 4.62% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.95% | TXL: 0.48% | RXL: 5.14% | INTL: 1.35% | Energy: 4081212080
MONITORED: % | ON: 4.71% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.70% | TXL: 0.47% | RXL: 5.05% | INTL: 1.33% | Energy: 4126622080
MONITORED: % | ON: 4.80% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.47% | TXL: 0.47% | RXL: 4.96% | INTL: 1.30% | Energy: 4173114560
MONITORED: % | ON: 4.88% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.26% | TXL: 0.47% | RXL: 4.88% | INTL: 1.29% | Energy: 4220141520
MONITORED: % | ON: 4.96% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.05% | TXL: 0.47% | RXL: 4.80% | INTL: 1.26% | Energy: 4264104080
MONITORED: % | ON: 5.04% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.85% | TXL: 0.47% | RXL: 4.73% | INTL: 1.24% | Energy: 4308904880
MONITORED: % | ON: 5.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.67% | TXL: 0.47% | RXL: 4.66% | INTL: 1.22% | Energy: 4354558480
MONITORED: % | ON: 5.19% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.48% | TXL: 0.47% | RXL: 4.58% | INTL: 1.21% | Energy: 4401285280
MONITORED: % | ON: 5.25% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.29% | TXL: 0.47% | RXL: 4.51% | INTL: 1.19% | Energy: 4444872880
MONITORED: % | ON: 5.29% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.20% | TXL: 0.47% | RXL: 4.48% | INTL: 1.18% | Energy: 4467274480
MONITORED: % | ON: 5.36% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.02% | TXL: 0.47% | RXL: 4.41% | INTL: 1.16% | Energy: 4511895280
MONITORED: % | ON: 5.42% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.84% | TXL: 0.47% | RXL: 4.34% | INTL: 1.14% | Energy: 4556593680
MONITORED: % | ON: 5.49% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.68% | TXL: 0.46% | RXL: 4.28% | INTL: 1.13% | Energy: 4600594640
MONITORED: % | ON: 5.55% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.53% | TXL: 0.47% | RXL: 4.22% | INTL: 1.11% | Energy: 4647505600
MONITORED: % | ON: 5.60% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.38% | TXL: 0.47% | RXL: 4.16% | INTL: 1.10% | Energy: 4693382000
