MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 3.70% | TX: 0.02% | RX: 0.07% | INT: 0.00% | ONL: 30.02% | TXL: 2.69% | RXL: 8.02% | INTL: 0.55% | Energy: 109647840
MONITORED: % | ON: 2.73% | TX: 0.03% | RX: 0.10% | INT: 0.00% | ONL: 27.80% | TXL: 3.05% | RXL: 7.09% | INTL: 0.70% | Energy: 402687600
MONITORED: % | ON: 1.94% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 26.13% | TXL: 3.12% | RXL: 6.65% | INTL: 0.77% | Energy: 638547760
MONITORED: % | ON: 1.58% | TX: 0.03% | RX: 0.08% | INT: 0.00% | ONL: 24.41% | TXL: 2.57% | RXL: 6.35% | INTL: 0.80% | Energy: 829097280
MONITORED: % | ON: 1.38% | TX: 0.02% | RX: 0.07% | INT: 0.00% | ONL: 23.36% | TXL: 2.28% | RXL: 6.08% | INTL: 0.80% | Energy: 1012835440
MONITORED: % | ON: 1.22% | TX: 0.02% | RX: 0.06% | INT: 0.00% | ONL: 22.53% | TXL: 2.16% | RXL: 5.82% | INTL: 0.79% | Energy: 1175767040
MONITORED: % | ON: 1.14% | TX: 0.02% | RX: 0.07% | INT: 0.00% | ONL: 22.76% | TXL: 2.04% | RXL: 6.01% | INTL: 0.79% | Energy: 1413643280
MONITORED: % | ON: 1.05% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 22.08% | TXL: 1.92% | RXL: 5.81% | INTL: 0.79% | Energy: 1578773120
MONITORED: % | ON: 0.96% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 21.23% | TXL: 1.75% | RXL: 5.52% | INTL: 0.80% | Energy: 1701334000
MONITORED: % | ON: 0.89% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 20.55% | TXL: 1.64% | RXL: 5.28% | INTL: 0.77% | Energy: 1826034880
MONITORED: % | ON: 0.87% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 20.65% | TXL: 1.55% | RXL: 5.35% | INTL: 0.80% | Energy: 2014250880
MONITORED: % | ON: 0.82% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 20.11% | TXL: 1.45% | RXL: 5.15% | INTL: 0.79% | Energy: 2118790640
MONITORED: % | ON: 0.80% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 19.80% | TXL: 1.42% | RXL: 5.03% | INTL: 0.78% | Energy: 2174334480
MONITORED: % | ON: 0.75% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 19.21% | TXL: 1.34% | RXL: 4.80% | INTL: 0.75% | Energy: 2249771440
MONITORED: % | ON: 0.71% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 18.71% | TXL: 1.27% | RXL: 4.60% | INTL: 0.73% | Energy: 2339727200
MONITORED: % | ON: 0.67% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 18.26% | TXL: 1.23% | RXL: 4.40% | INTL: 0.72% | Energy: 2423354640
MONITORED: % | ON: 0.64% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.92% | TXL: 1.20% | RXL: 4.25% | INTL: 0.70% | Energy: 2521191360
MONITORED: % | ON: 0.61% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.53% | TXL: 1.15% | RXL: 4.09% | INTL: 0.69% | Energy: 2605458720
MONITORED: % | ON: 0.58% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.18% | TXL: 1.11% | RXL: 3.94% | INTL: 0.68% | Energy: 2682101600
MONITORED: % | ON: 0.55% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 16.86% | TXL: 1.08% | RXL: 3.81% | INTL: 0.67% | Energy: 2766439840
MONITORED: % | ON: 0.53% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.61% | TXL: 1.06% | RXL: 3.69% | INTL: 0.66% | Energy: 2852009280
MONITORED: % | ON: 0.51% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.39% | TXL: 1.04% | RXL: 3.60% | INTL: 0.65% | Energy: 2944862480
MONITORED: % | ON: 0.49% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 16.19% | TXL: 1.02% | RXL: 3.51% | INTL: 0.64% | Energy: 3036287680
MONITORED: % | ON: 0.47% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.95% | TXL: 0.99% | RXL: 3.42% | INTL: 0.63% | Energy: 3121429120
MONITORED: % | ON: 0.45% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.73% | TXL: 0.96% | RXL: 3.33% | INTL: 0.63% | Energy: 3202540960
MONITORED: % | ON: 0.44% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.54% | TXL: 0.94% | RXL: 3.24% | INTL: 0.62% | Energy: 3285133200
MONITORED: % | ON: 0.43% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.45% | TXL: 0.94% | RXL: 3.20% | INTL: 0.62% | Energy: 3330840400
MONITORED: % | ON: 0.41% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.27% | TXL: 0.91% | RXL: 3.13% | INTL: 0.61% | Energy: 3410719840
MONITORED: % | ON: 0.40% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 15.11% | TXL: 0.90% | RXL: 3.06% | INTL: 0.60% | Energy: 3491869760
MONITORED: % | ON: 0.39% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 14.98% | TXL: 0.89% | RXL: 3.00% | INTL: 0.59% | Energy: 3581827280
MONITORED: % | ON: 0.38% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 14.82% | TXL: 0.88% | RXL: 2.93% | INTL: 0.58% | Energy: 3665552640
