MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 9440000
MONITORED: % | ON: 70.52% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12200000
MONITORED: % | ON: 1.86% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 31.89% | TXL: 2.76% | RXL: 8.67% | INTL: 3.47% | Energy: 180093200
MONITORED: % | ON: 1.30% | TX: 0.06% | RX: 0.04% | INT: 0.00% | ONL: 32.10% | TXL: 3.46% | RXL: 8.46% | INTL: 3.18% | Energy: 646229600
MONITORED: % | ON: 1.06% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 30.01% | TXL: 3.42% | RXL: 7.91% | INTL: 2.68% | Energy: 1003848480
MONITORED: % | ON: 0.95% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 29.69% | TXL: 3.61% | RXL: 7.73% | INTL: 2.53% | Energy: 1376821360
MONITORED: % | ON: 0.82% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 27.81% | TXL: 3.45% | RXL: 7.02% | INTL: 2.22% | Energy: 1629565040
MONITORED: % | ON: 0.70% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 25.27% | TXL: 3.01% | RXL: 6.16% | INTL: 1.92% | Energy: 1779124160
MONITORED: % | ON: 0.61% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 23.29% | TXL: 2.68% | RXL: 5.44% | INTL: 1.69% | Energy: 1917816160
MONITORED: % | ON: 0.53% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 21.92% | TXL: 2.46% | RXL: 4.91% | INTL: 1.53% | Energy: 2059430560
MONITORED: % | ON: 0.50% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 21.56% | TXL: 2.45% | RXL: 4.76% | INTL: 1.44% | Energy: 2289969840
MONITORED: % | ON: 0.47% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 21.04% | TXL: 2.42% | RXL: 4.53% | INTL: 1.36% | Energy: 2473100320
MONITORED: % | ON: 0.44% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 20.44% | TXL: 2.37% | RXL: 4.30% | INTL: 1.26% | Energy: 2628858880
MONITORED: % | ON: 0.41% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 20.03% | TXL: 2.32% | RXL: 4.15% | INTL: 1.20% | Energy: 2789038640
MONITORED: % | ON: 0.40% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 19.67% | TXL: 2.26% | RXL: 4.01% | INTL: 1.15% | Energy: 2936581200
MONITORED: % | ON: 0.38% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 19.40% | TXL: 2.26% | RXL: 3.88% | INTL: 1.09% | Energy: 3100401840
MONITORED: % | ON: 0.37% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 19.09% | TXL: 2.23% | RXL: 3.75% | INTL: 1.05% | Energy: 3239935200
MONITORED: % | ON: 0.34% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 18.71% | TXL: 2.18% | RXL: 3.60% | INTL: 1.00% | Energy: 3383782960
MONITORED: % | ON: 0.32% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 18.41% | TXL: 2.16% | RXL: 3.46% | INTL: 0.96% | Energy: 3530297680
MONITORED: % | ON: 0.31% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 18.13% | TXL: 2.13% | RXL: 3.34% | INTL: 0.93% | Energy: 3679755360
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 17.86% | TXL: 2.10% | RXL: 3.22% | INTL: 0.89% | Energy: 3829879200
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 17.75% | TXL: 2.08% | RXL: 3.18% | INTL: 0.88% | Energy: 3889559600
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 17.55% | TXL: 2.07% | RXL: 3.08% | INTL: 0.85% | Energy: 4040041600
MONITORED: % | ON: 0.26% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 17.33% | TXL: 2.05% | RXL: 2.99% | INTL: 0.82% | Energy: 4188591200
MONITORED: % | ON: 0.25% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 17.12% | TXL: 2.02% | RXL: 2.91% | INTL: 0.80% | Energy: 4340224400
MONITORED: % | ON: 0.24% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.91% | TXL: 1.99% | RXL: 2.82% | INTL: 0.77% | Energy: 4482274800
MONITORED: % | ON: 0.23% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.74% | TXL: 1.97% | RXL: 2.75% | INTL: 0.75% | Energy: 4630282960
MONITORED: % | ON: 0.22% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.60% | TXL: 1.95% | RXL: 2.69% | INTL: 0.74% | Energy: 4788780480
MONITORED: % | ON: 0.21% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.44% | TXL: 1.93% | RXL: 2.62% | INTL: 0.72% | Energy: 4937366080
MONITORED: % | ON: 0.21% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.34% | TXL: 1.93% | RXL: 2.58% | INTL: 0.70% | Energy: 5094791200
MONITORED: % | ON: 0.20% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.20% | TXL: 1.90% | RXL: 2.53% | INTL: 0.69% | Energy: 5238445520
MONITORED: % | ON: 0.19% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 16.07% | TXL: 1.88% | RXL: 2.48% | INTL: 0.67% | Energy: 5381958720
MONITORED: % | ON: 0.19% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.97% | TXL: 1.87% | RXL: 2.44% | INTL: 0.66% | Energy: 5539339120
MONITORED: % | ON: 0.18% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.85% | TXL: 1.85% | RXL: 2.39% | INTL: 0.64% | Energy: 5684077840
MONITORED: % | ON: 0.17% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.76% | TXL: 1.83% | RXL: 2.35% | INTL: 0.63% | Energy: 5829848240
MONITORED: % | ON: 0.17% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.66% | TXL: 1.82% | RXL: 2.31% | INTL: 0.62% | Energy: 5978404080
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.57% | TXL: 1.81% | RXL: 2.27% | INTL: 0.61% | Energy: 6124804080
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.51% | TXL: 1.81% | RXL: 2.24% | INTL: 0.60% | Energy: 6277766400
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.45% | TXL: 1.81% | RXL: 2.21% | INTL: 0.59% | Energy: 6443547520
MONITORED: % | ON: 0.15% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.37% | TXL: 1.79% | RXL: 2.18% | INTL: 0.59% | Energy: 6590817920
MONITORED: % | ON: 0.15% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.35% | TXL: 1.79% | RXL: 2.18% | INTL: 0.58% | Energy: 6645928720
MONITORED: % | ON: 0.15% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.29% | TXL: 1.79% | RXL: 2.15% | INTL: 0.57% | Energy: 6791547920
MONITORED: % | ON: 0.14% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.26% | TXL: 1.80% | RXL: 2.13% | INTL: 0.57% | Energy: 6957425440
MONITORED: % | ON: 0.14% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.19% | TXL: 1.79% | RXL: 2.10% | INTL: 0.56% | Energy: 7102920160
MONITORED: % | ON: 0.14% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.15% | TXL: 1.79% | RXL: 2.08% | INTL: 0.55% | Energy: 7254964160
MONITORED: % | ON: 0.13% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.08% | TXL: 1.78% | RXL: 2.05% | INTL: 0.55% | Energy: 7400305760
MONITORED: % | ON: 0.13% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.05% | TXL: 1.78% | RXL: 2.03% | INTL: 0.54% | Energy: 7561874240
MONITORED: % | ON: 0.13% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 15.01% | TXL: 1.78% | RXL: 2.01% | INTL: 0.53% | Energy: 7720766880
MONITORED: % | ON: 0.13% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.97% | TXL: 1.78% | RXL: 1.99% | INTL: 0.53% | Energy: 7874998800
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.94% | TXL: 1.77% | RXL: 1.98% | INTL: 0.52% | Energy: 8031913200
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.90% | TXL: 1.76% | RXL: 1.96% | INTL: 0.52% | Energy: 8181865360
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.87% | TXL: 1.76% | RXL: 1.94% | INTL: 0.51% | Energy: 8336711760
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.85% | TXL: 1.76% | RXL: 1.93% | INTL: 0.51% | Energy: 8498217360
MONITORED: % | ON: 0.11% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.82% | TXL: 1.76% | RXL: 1.92% | INTL: 0.51% | Energy: 8657551760
MONITORED: % | ON: 0.11% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.77% | TXL: 1.76% | RXL: 1.90% | INTL: 0.50% | Energy: 8801224960
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.72% | TXL: 1.75% | RXL: 1.89% | INTL: 0.50% | Energy: 8938251840
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.70% | TXL: 1.74% | RXL: 1.88% | INTL: 0.49% | Energy: 9093974640
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.67% | TXL: 1.75% | RXL: 1.86% | INTL: 0.49% | Energy: 9245355200
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.65% | TXL: 1.75% | RXL: 1.85% | INTL: 0.49% | Energy: 9411242080
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.64% | TXL: 1.75% | RXL: 1.85% | INTL: 0.49% | Energy: 9461796480
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.64% | TXL: 1.76% | RXL: 1.84% | INTL: 0.48% | Energy: 9630519200
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.61% | TXL: 1.75% | RXL: 1.83% | INTL: 0.48% | Energy: 9779239600
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.58% | TXL: 1.75% | RXL: 1.81% | INTL: 0.48% | Energy: 9927406000
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.55% | TXL: 1.75% | RXL: 1.80% | INTL: 0.47% | Energy: 10077163520
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.54% | TXL: 1.75% | RXL: 1.79% | INTL: 0.47% | Energy: 10239066720
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.51% | TXL: 1.74% | RXL: 1.78% | INTL: 0.47% | Energy: 10386233920
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.48% | TXL: 1.73% | RXL: 1.77% | INTL: 0.46% | Energy: 10526281920
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.45% | TXL: 1.73% | RXL: 1.76% | INTL: 0.46% | Energy: 10677040640
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.42% | TXL: 1.72% | RXL: 1.75% | INTL: 0.46% | Energy: 10822376960
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.39% | TXL: 1.72% | RXL: 1.74% | INTL: 0.46% | Energy: 10967525760
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.37% | TXL: 1.72% | RXL: 1.73% | INTL: 0.45% | Energy: 11119758880
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.34% | TXL: 1.71% | RXL: 1.72% | INTL: 0.45% | Energy: 11257314080
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.33% | TXL: 1.71% | RXL: 1.72% | INTL: 0.45% | Energy: 11418202000
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.31% | TXL: 1.71% | RXL: 1.71% | INTL: 0.44% | Energy: 11565861200
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.28% | TXL: 1.70% | RXL: 1.70% | INTL: 0.44% | Energy: 11708350000
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.26% | TXL: 1.70% | RXL: 1.69% | INTL: 0.44% | Energy: 11860981600
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.25% | TXL: 1.70% | RXL: 1.68% | INTL: 0.44% | Energy: 12023885600
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 14.24% | TXL: 1.71% | RXL: 1.67% | INTL: 0.43% | Energy: 12173476000
