MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 86.70% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.98% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16420000
MONITORED: % | ON: 1.95% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 26.53% | TXL: 1.72% | RXL: 8.53% | INTL: 1.32% | Energy: 399130960
MONITORED: % | ON: 0.92% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 16.64% | TXL: 0.64% | RXL: 4.13% | INTL: 0.55% | Energy: 886361760
MONITORED: % | ON: 0.55% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 13.79% | TXL: 0.40% | RXL: 2.53% | INTL: 0.34% | Energy: 1284002960
MONITORED: % | ON: 0.40% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.67% | TXL: 0.32% | RXL: 1.87% | INTL: 0.26% | Energy: 1646115280
MONITORED: % | ON: 0.33% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.19% | TXL: 0.28% | RXL: 1.59% | INTL: 0.23% | Energy: 1900628000
MONITORED: % | ON: 0.29% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.89% | TXL: 0.25% | RXL: 1.42% | INTL: 0.21% | Energy: 2128008480
MONITORED: % | ON: 0.25% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.56% | TXL: 0.23% | RXL: 1.23% | INTL: 0.19% | Energy: 2433798320
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.26% | TXL: 0.20% | RXL: 1.05% | INTL: 0.18% | Energy: 2824299440
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.12% | TXL: 0.20% | RXL: 0.96% | INTL: 0.16% | Energy: 3126998400
MONITORED: % | ON: 0.17% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.00% | TXL: 0.19% | RXL: 0.90% | INTL: 0.16% | Energy: 3437391520
MONITORED: % | ON: 0.16% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.91% | TXL: 0.18% | RXL: 0.84% | INTL: 0.16% | Energy: 3688462640
MONITORED: % | ON: 0.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.79% | TXL: 0.17% | RXL: 0.77% | INTL: 0.15% | Energy: 4060411280
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.72% | TXL: 0.16% | RXL: 0.73% | INTL: 0.14% | Energy: 4413788080
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.65% | TXL: 0.16% | RXL: 0.69% | INTL: 0.14% | Energy: 4727786960
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.59% | TXL: 0.15% | RXL: 0.65% | INTL: 0.13% | Energy: 5029462800
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.55% | TXL: 0.15% | RXL: 0.63% | INTL: 0.13% | Energy: 5300906640
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.51% | TXL: 0.15% | RXL: 0.61% | INTL: 0.13% | Energy: 5616661360
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.46% | TXL: 0.14% | RXL: 0.58% | INTL: 0.13% | Energy: 5966344080
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.42% | TXL: 0.14% | RXL: 0.56% | INTL: 0.12% | Energy: 6298491120
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.39% | TXL: 0.14% | RXL: 0.55% | INTL: 0.12% | Energy: 6590908640
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.37% | TXL: 0.14% | RXL: 0.53% | INTL: 0.12% | Energy: 6839138240
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.34% | TXL: 0.13% | RXL: 0.51% | INTL: 0.12% | Energy: 7189056240
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.32% | TXL: 0.13% | RXL: 0.51% | INTL: 0.12% | Energy: 7491170160
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.30% | TXL: 0.13% | RXL: 0.49% | INTL: 0.11% | Energy: 7821070960
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.28% | TXL: 0.13% | RXL: 0.48% | INTL: 0.11% | Energy: 8084599760
