MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 24.49% | TX: 0.24% | RX: 0.11% | INT: 0.02% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 76096480
MONITORED: % | ON: 19.68% | TX: 0.83% | RX: 0.67% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 440035840
MONITORED: % | ON: 23.88% | TX: 1.27% | RX: 1.24% | INT: 0.20% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 1075788560
MONITORED: % | ON: 21.83% | TX: 1.15% | RX: 1.14% | INT: 0.16% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 1616859760
MONITORED: % | ON: 20.77% | TX: 1.11% | RX: 1.02% | INT: 0.13% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 2169534320
MONITORED: % | ON: 19.78% | TX: 1.05% | RX: 0.94% | INT: 0.11% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 2682693920
MONITORED: % | ON: 19.36% | TX: 1.04% | RX: 0.88% | INT: 0.10% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3240427520
MONITORED: % | ON: 18.93% | TX: 1.01% | RX: 0.84% | INT: 0.09% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3768559680
MONITORED: % | ON: 18.55% | TX: 0.99% | RX: 0.79% | INT: 0.08% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4294967120
MONITORED: % | ON: 18.31% | TX: 0.97% | RX: 0.77% | INT: 0.08% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4836926400
MONITORED: % | ON: 18.08% | TX: 0.95% | RX: 0.74% | INT: 0.07% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5364690320
MONITORED: % | ON: 17.91% | TX: 0.94% | RX: 0.73% | INT: 0.07% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5886990960
MONITORED: % | ON: 17.94% | TX: 0.95% | RX: 0.72% | INT: 0.07% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6153892560
MONITORED: % | ON: 17.90% | TX: 0.95% | RX: 0.71% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6684822240
MONITORED: % | ON: 17.74% | TX: 0.94% | RX: 0.70% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7192266800
MONITORED: % | ON: 17.67% | TX: 0.94% | RX: 0.69% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7724907280
MONITORED: % | ON: 17.56% | TX: 0.93% | RX: 0.68% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 8263885200
MONITORED: % | ON: 17.41% | TX: 0.91% | RX: 0.68% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 8795695120
MONITORED: % | ON: 17.29% | TX: 0.91% | RX: 0.67% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 9315791920
MONITORED: % | ON: 17.27% | TX: 0.91% | RX: 0.66% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 9869582000
MONITORED: % | ON: 17.19% | TX: 0.90% | RX: 0.66% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 10377888400
MONITORED: % | ON: 17.13% | TX: 0.90% | RX: 0.65% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 10910954400
MONITORED: % | ON: 17.11% | TX: 0.90% | RX: 0.65% | INT: 0.06% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11445024240
MONITORED: % | ON: 17.02% | TX: 0.89% | RX: 0.64% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11820113440
MONITORED: % | ON: 16.95% | TX: 0.89% | RX: 0.63% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12222234480
MONITORED: % | ON: 17.04% | TX: 0.90% | RX: 0.63% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12761270160
MONITORED: % | ON: 17.01% | TX: 0.90% | RX: 0.63% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 13275223280
MONITORED: % | ON: 17.04% | TX: 0.91% | RX: 0.62% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 13810061360
MONITORED: % | ON: 16.94% | TX: 0.90% | RX: 0.62% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 14314773920
MONITORED: % | ON: 16.91% | TX: 0.90% | RX: 0.62% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 14825355040
MONITORED: % | ON: 16.86% | TX: 0.89% | RX: 0.61% | INT: 0.05% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 15350869920
