MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16300000
MONITORED: % | ON: 1.98% | TX: 0.07% | RX: 0.10% | INT: 0.00% | ONL: 36.48% | TXL: 2.95% | RXL: 11.19% | INTL: 2.33% | Energy: 557384720
MONITORED: % | ON: 1.35% | TX: 0.05% | RX: 0.10% | INT: 0.00% | ONL: 30.03% | TXL: 2.91% | RXL: 8.39% | INTL: 1.72% | Energy: 1492822320
MONITORED: % | ON: 0.91% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 23.05% | TXL: 1.86% | RXL: 5.74% | INTL: 1.12% | Energy: 1852959200
MONITORED: % | ON: 0.68% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 19.73% | TXL: 1.38% | RXL: 4.40% | INTL: 0.86% | Energy: 2203469520
MONITORED: % | ON: 0.57% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 18.04% | TXL: 1.15% | RXL: 3.70% | INTL: 0.71% | Energy: 2454354080
MONITORED: % | ON: 1.65% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 15.82% | TXL: 1.03% | RXL: 3.22% | INTL: 0.62% | Energy: 2660137680
MONITORED: % | ON: 2.93% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 13.32% | TXL: 0.88% | RXL: 2.70% | INTL: 0.52% | Energy: 2943625360
MONITORED: % | ON: 3.89% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 11.45% | TXL: 0.80% | RXL: 2.31% | INTL: 0.44% | Energy: 3247983280
MONITORED: % | ON: 4.62% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 10.00% | TXL: 0.71% | RXL: 2.02% | INTL: 0.39% | Energy: 3548198960
MONITORED: % | ON: 5.17% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 8.93% | TXL: 0.65% | RXL: 1.79% | INTL: 0.34% | Energy: 3841874960
MONITORED: % | ON: 5.62% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 8.07% | TXL: 0.60% | RXL: 1.61% | INTL: 0.31% | Energy: 4146190160
MONITORED: % | ON: 5.98% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 7.34% | TXL: 0.56% | RXL: 1.47% | INTL: 0.28% | Energy: 4440911280
MONITORED: % | ON: 6.29% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 6.74% | TXL: 0.52% | RXL: 1.34% | INTL: 0.26% | Energy: 4741028320
MONITORED: % | ON: 6.54% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 6.24% | TXL: 0.49% | RXL: 1.24% | INTL: 0.24% | Energy: 5034616800
MONITORED: % | ON: 6.68% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 5.97% | TXL: 0.48% | RXL: 1.18% | INTL: 0.23% | Energy: 5230744080
MONITORED: % | ON: 6.86% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 5.62% | TXL: 0.46% | RXL: 1.11% | INTL: 0.21% | Energy: 5492420080
