MONITORED: % | ON: 70.13% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11980000
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.54% | TXL: 0.27% | RXL: 0.32% | INTL: 0.03% | Energy: 611469840
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.23% | TXL: 0.22% | RXL: 0.21% | INTL: 0.02% | Energy: 1249880800
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.13% | TXL: 0.19% | RXL: 0.17% | INTL: 0.02% | Energy: 1822151760
MONITORED: % | ON: 1.54% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 8.59% | TXL: 0.19% | RXL: 0.15% | INTL: 0.02% | Energy: 2443811680
MONITORED: % | ON: 3.31% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 6.75% | TXL: 0.18% | RXL: 0.12% | INTL: 0.01% | Energy: 3107774400
MONITORED: % | ON: 4.44% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 5.59% | TXL: 0.17% | RXL: 0.10% | INTL: 0.01% | Energy: 3774447520
MONITORED: % | ON: 5.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 4.94% | TXL: 0.16% | RXL: 0.09% | INTL: 0.01% | Energy: 4290424320
MONITORED: % | ON: 5.69% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 4.30% | TXL: 0.16% | RXL: 0.08% | INTL: 0.01% | Energy: 4968813440
MONITORED: % | ON: 6.15% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 3.82% | TXL: 0.16% | RXL: 0.07% | INTL: 0.01% | Energy: 5635229440
MONITORED: % | ON: 6.52% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 3.44% | TXL: 0.16% | RXL: 0.06% | INTL: 0.01% | Energy: 6300976880
MONITORED: % | ON: 6.81% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 3.13% | TXL: 0.16% | RXL: 0.06% | INTL: 0.01% | Energy: 6959518800
MONITORED: % | ON: 7.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.88% | TXL: 0.15% | RXL: 0.05% | INTL: 0.01% | Energy: 7619984400
MONITORED: % | ON: 7.22% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.71% | TXL: 0.15% | RXL: 0.05% | INTL: 0.01% | Energy: 8149569120
MONITORED: % | ON: 7.40% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.52% | TXL: 0.15% | RXL: 0.05% | INTL: 0.01% | Energy: 8810121520
MONITORED: % | ON: 7.55% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.37% | TXL: 0.15% | RXL: 0.04% | INTL: 0.01% | Energy: 9485992960
MONITORED: % | ON: 7.69% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.23% | TXL: 0.15% | RXL: 0.04% | INTL: 0.00% | Energy: 10165051920
MONITORED: % | ON: 7.80% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.11% | TXL: 0.15% | RXL: 0.04% | INTL: 0.00% | Energy: 10831553920
MONITORED: % | ON: 7.90% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 2.01% | TXL: 0.15% | RXL: 0.04% | INTL: 0.00% | Energy: 11491808640
MONITORED: % | ON: 7.98% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.93% | TXL: 0.16% | RXL: 0.04% | INTL: 0.00% | Energy: 12055979440
MONITORED: % | ON: 8.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.85% | TXL: 0.16% | RXL: 0.04% | INTL: 0.00% | Energy: 12703409760
MONITORED: % | ON: 8.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.77% | TXL: 0.16% | RXL: 0.03% | INTL: 0.00% | Energy: 13377550080
MONITORED: % | ON: 8.21% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.70% | TXL: 0.16% | RXL: 0.03% | INTL: 0.00% | Energy: 14040209280
MONITORED: % | ON: 8.27% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.64% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 14704628000
MONITORED: % | ON: 8.33% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.58% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 15375383520
MONITORED: % | ON: 8.38% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.53% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 16011728320
MONITORED: % | ON: 8.42% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.48% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 16572943040
MONITORED: % | ON: 8.46% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.43% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 17234713040
MONITORED: % | ON: 8.50% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.39% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 17896421360
MONITORED: % | ON: 8.54% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.35% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 18562252080
MONITORED: % | ON: 8.58% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.31% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 19227180080
MONITORED: % | ON: 8.61% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.28% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 19888175200
MONITORED: % | ON: 8.64% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.25% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 20410815040
MONITORED: % | ON: 8.67% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.22% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 21077388640
MONITORED: % | ON: 8.69% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.19% | TXL: 0.15% | RXL: 0.03% | INTL: 0.00% | Energy: 21752839680
MONITORED: % | ON: 8.72% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.16% | TXL: 0.15% | RXL: 0.02% | INTL: 0.00% | Energy: 22421989280
MONITORED: % | ON: 8.74% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.14% | TXL: 0.15% | RXL: 0.02% | INTL: 0.00% | Energy: 23095218720
MONITORED: % | ON: 8.77% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.11% | TXL: 0.15% | RXL: 0.02% | INTL: 0.00% | Energy: 23755627840
MONITORED: % | ON: 8.79% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 1.09% | TXL: 0.15% | RXL: 0.02% | INTL: 0.00% | Energy: 24284880240
