MONITORED: % | ON: 4.91% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 15.38% | TXL: 0.00% | RXL: 0.75% | INTL: 0.00% | Energy: 24250400
MONITORED: % | ON: 1.00% | TX: 0.06% | RX: 0.08% | INT: 0.00% | ONL: 20.85% | TXL: 3.49% | RXL: 3.61% | INTL: 0.50% | Energy: 407963280
MONITORED: % | ON: 0.55% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 16.71% | TXL: 2.33% | RXL: 2.39% | INTL: 0.30% | Energy: 641272960
MONITORED: % | ON: 0.37% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 15.23% | TXL: 1.98% | RXL: 1.83% | INTL: 0.23% | Energy: 864177120
MONITORED: % | ON: 0.28% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.55% | TXL: 1.80% | RXL: 1.54% | INTL: 0.20% | Energy: 1092054560
MONITORED: % | ON: 0.23% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 14.04% | TXL: 1.69% | RXL: 1.35% | INTL: 0.18% | Energy: 1311351360
MONITORED: % | ON: 0.20% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.77% | TXL: 1.62% | RXL: 1.26% | INTL: 0.17% | Energy: 1499775120
MONITORED: % | ON: 0.17% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.53% | TXL: 1.56% | RXL: 1.17% | INTL: 0.16% | Energy: 1695273520
MONITORED: % | ON: 0.15% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.40% | TXL: 1.55% | RXL: 1.10% | INTL: 0.15% | Energy: 1905892720
MONITORED: % | ON: 0.13% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.25% | TXL: 1.52% | RXL: 1.04% | INTL: 0.15% | Energy: 2116845920
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.14% | TXL: 1.50% | RXL: 0.99% | INTL: 0.15% | Energy: 2326557120
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.17% | TXL: 1.52% | RXL: 0.98% | INTL: 0.14% | Energy: 2562088480
MONITORED: % | ON: 0.11% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.11% | TXL: 1.51% | RXL: 0.96% | INTL: 0.14% | Energy: 2778555920
MONITORED: % | ON: 0.10% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.07% | TXL: 1.49% | RXL: 0.94% | INTL: 0.14% | Energy: 2952434400
MONITORED: % | ON: 0.09% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.00% | TXL: 1.48% | RXL: 0.91% | INTL: 0.13% | Energy: 3172078400
MONITORED: % | ON: 0.09% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.93% | TXL: 1.46% | RXL: 0.89% | INTL: 0.13% | Energy: 3390294400
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.87% | TXL: 1.45% | RXL: 0.87% | INTL: 0.13% | Energy: 3603602800
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.87% | TXL: 1.46% | RXL: 0.86% | INTL: 0.13% | Energy: 3837399600
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.83% | TXL: 1.45% | RXL: 0.85% | INTL: 0.13% | Energy: 4063984960
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.79% | TXL: 1.43% | RXL: 0.83% | INTL: 0.13% | Energy: 4233916160
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.76% | TXL: 1.43% | RXL: 0.82% | INTL: 0.12% | Energy: 4454992160
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.74% | TXL: 1.43% | RXL: 0.81% | INTL: 0.12% | Energy: 4678610160
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.71% | TXL: 1.42% | RXL: 0.80% | INTL: 0.12% | Energy: 4897684960
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.69% | TXL: 1.41% | RXL: 0.79% | INTL: 0.12% | Energy: 5120007360
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.69% | TXL: 1.42% | RXL: 0.78% | INTL: 0.12% | Energy: 5352449520
