packet id 001 loss!!!
packet id 002 loss!!!
packet id 003 delay: 236520
packet id 004 delay: 228320
packet id 005 delay: 297400
packet id 006 delay: 247680
packet id 007 delay: 274200
packet id 008 delay: 254280
packet id 009 delay: 219200
packet id 010 delay: 356680
packet id 011 delay: 260200
packet id 012 delay: 279200
packet id 013 delay: 209200
packet id 014 delay: 198520
packet id 015 delay: 321400
packet id 016 delay: 252200
packet id 017 delay: 198200
packet id 018 delay: 278040
packet id 019 delay: 289400
packet id 020 delay: 280040
packet id 021 delay: 197000
packet id 022 delay: 203200
packet id 023 delay: 262448
packet id 024 delay: 173200
packet id 025 delay: 232320
packet id 026 delay: 322400
packet id 027 delay: 360080
packet id 028 delay: 229200
packet id 029 delay: 466160
packet id 030 delay: 285720
packet id 031 delay: 177200
packet id 032 delay: 228280
packet id 033 delay: 265200
packet id 034 delay: 302176
packet id 035 delay: 177200
packet id 036 delay: 579672
packet id 037 delay: 251200
packet id 038 delay: 192320
packet id 039 loss!!!
packet id 040 delay: 429240
packet id 041 delay: 183040
packet id 042 delay: 204200
packet id 043 delay: 321400
packet id 044 delay: 256880
packet id 045 delay: 593320
packet id 046 delay: 250200
packet id 047 delay: 272200
packet id 048 delay: 273880
packet id 049 delay: 257280
packet id 050 delay: 216200
packet id 051 delay: 217600
packet id 052 delay: 275200
packet id 053 delay: 238560
packet id 054 delay: 352488
packet id 055 delay: 276200
packet id 056 delay: 223200
packet id 057 delay: 195200
packet id 058 delay: 296600
packet id 059 delay: 233200
packet id 060 delay: 178200
packet id 061 delay: 167920
packet id 062 loss!!!
packet id 063 delay: 567440
packet id 064 delay: 198880
packet id 065 delay: 345680
packet id 066 delay: 187200
packet id 067 delay: 214200
packet id 068 delay: 494080
packet id 069 delay: 710520
packet id 070 delay: 352680
packet id 071 loss!!!
packet id 072 delay: 237680
packet id 073 delay: 300920
packet id 074 delay: 258600
packet id 075 delay: 390680
packet id 076 delay: 462200
packet id 077 delay: 265880
packet id 078 delay: 178200
packet id 079 delay: 278040
packet id 080 delay: 202200
packet id 081 delay: 249200
packet id 082 delay: 341680
packet id 083 delay: 242200
packet id 084 delay: 358360
packet id 085 delay: 224200
packet id 086 delay: 226888
packet id 087 delay: 284600
packet id 088 delay: 273200
packet id 089 delay: 258200
packet id 090 delay: 223600
packet id 091 delay: 176200
packet id 092 delay: 325080
packet id 093 delay: 287400
packet id 094 delay: 506288
packet id 095 delay: 182200
packet id 096 delay: 294400
packet id 097 delay: 207200
packet id 098 delay: 305400
packet id 099 delay: 235880
packet id 100 delay: 277280
packet id 101 delay: 212200
packet id 102 delay: 292400
packet id 103 loss!!!
packet id 104 delay: 244280
packet id 105 delay: 216200
packet id 106 delay: 182200
packet id 107 delay: 279040
packet id 108 delay: 213880
packet id 109 delay: 364080
packet id 110 delay: 251200
packet id 111 delay: 882200
packet id 112 delay: 287280
packet id 113 delay: 227600
packet id 114 delay: 412384
packet id 115 delay: 196200
packet id 116 delay: 157200
packet id 117 delay: 238400
packet id 118 delay: 251280
packet id 119 delay: 296400
packet id 120 delay: 260200
packet id 121 delay: 260200
packet id 122 delay: 198400
packet id 123 delay: 232680
packet id 124 delay: 303680
packet id 125 delay: 283720
packet id 126 delay: 195200
packet id 127 delay: 424880
packet id 128 delay: 277040
packet id 129 delay: 223240
packet id 130 delay: 281400
packet id 131 delay: 290400
packet id 132 delay: 234200
packet id 133 delay: 262200
packet id 134 delay: 538040
packet id 135 delay: 196200
