packet id 001 loss!!!
packet id 002 delay: 3932536
packet id 003 loss!!!
packet id 004 delay: 3297336
packet id 005 delay: 1125784
packet id 006 loss!!!
packet id 007 delay: 1568576
packet id 008 delay: 1405784
packet id 009 delay: 1562064
packet id 010 delay: 1664984
packet id 011 delay: 1655744
packet id 012 delay: 1852144
packet id 013 loss!!!
packet id 014 delay: 1700304
packet id 015 delay: 1657944
packet id 016 delay: 1564864
packet id 017 delay: 1477464
packet id 018 delay: 1408304
packet id 019 delay: 1417744
packet id 020 delay: 1560984
packet id 021 delay: 1569304
packet id 022 delay: 1350224
packet id 023 delay: 1452784
packet id 024 delay: 1388664
packet id 025 delay: 1602944
packet id 026 delay: 1372744
packet id 027 delay: 1592216
packet id 028 delay: 1257824
packet id 029 delay: 1542944
packet id 030 delay: 1689304
packet id 031 delay: 1420824
packet id 032 delay: 1411344
packet id 033 delay: 1374384
packet id 034 delay: 1666624
packet id 035 delay: 1826304
packet id 036 delay: 1415024
packet id 037 delay: 1492224
packet id 038 delay: 1502224
packet id 039 delay: 1527064
packet id 040 delay: 1437704
packet id 041 delay: 1513304
packet id 042 delay: 1408944
packet id 043 delay: 2214384
packet id 044 delay: 1378384
packet id 045 delay: 1416664
packet id 046 delay: 1398784
packet id 047 delay: 1627304
packet id 048 delay: 2364720
packet id 049 delay: 1504864
packet id 050 delay: 1353864
packet id 051 delay: 1480344
packet id 052 delay: 1311944
packet id 053 delay: 1538144
packet id 054 delay: 1465504
packet id 055 delay: 1379384
packet id 056 loss!!!
packet id 057 delay: 1288384
packet id 058 delay: 3424984
packet id 059 delay: 1447824
packet id 060 loss!!!
packet id 061 delay: 1419504
packet id 062 delay: 1473104
packet id 063 delay: 1445544
packet id 064 delay: 1409784
packet id 065 delay: 1717424
packet id 066 delay: 1513984
packet id 067 delay: 1475104
packet id 068 delay: 1503144
packet id 069 delay: 1267904
packet id 070 delay: 1504104
packet id 071 delay: 1392184
packet id 072 delay: 1688024
packet id 073 delay: 1491264
packet id 074 delay: 1933304
packet id 075 delay: 1467824
packet id 076 delay: 1382464
packet id 077 delay: 1619184
packet id 078 delay: 1714144
packet id 079 delay: 1663960
packet id 080 delay: 1198744
packet id 081 delay: 1387024
packet id 082 loss!!!
packet id 083 delay: 1296264
packet id 084 delay: 1628224
packet id 085 delay: 1537184
packet id 086 delay: 1639904
packet id 087 delay: 1581224
packet id 088 delay: 1481864
packet id 089 loss!!!
packet id 090 delay: 1319704
packet id 091 delay: 1505104
packet id 092 delay: 1479224
packet id 093 delay: 1688664
packet id 094 delay: 1452464
packet id 095 delay: 1584984
packet id 096 delay: 1530944
packet id 097 delay: 1611624
packet id 098 delay: 1989184
packet id 099 delay: 1458504
packet id 100 delay: 1419944
packet id 101 delay: 1480744
packet id 102 delay: 1399704
packet id 103 delay: 1458584
packet id 104 delay: 1632384
packet id 105 delay: 1377024
packet id 106 delay: 1399864
packet id 107 delay: 1564344
packet id 108 delay: 1515104
packet id 109 delay: 1723584
packet id 110 delay: 1495184
packet id 111 delay: 1425064
packet id 112 loss!!!
packet id 113 delay: 1439784
packet id 114 delay: 1530024
packet id 115 delay: 1348184
packet id 116 delay: 1540864
packet id 117 delay: 1459504
packet id 118 delay: 1685424
packet id 119 delay: 1280304
packet id 120 delay: 1967104
packet id 121 delay: 1662984
packet id 122 delay: 1368744
packet id 123 delay: 1781984
packet id 124 delay: 1583664
packet id 125 delay: 2792664
packet id 126 delay: 1476264
packet id 127 delay: 1377104
packet id 128 delay: 1301984
packet id 129 delay: 1393784
packet id 130 delay: 1291464
packet id 131 delay: 1336264
packet id 132 delay: 1365704
packet id 133 delay: 1367424
packet id 134 delay: 2955584
packet id 135 delay: 2872784
packet id 136 delay: 1609024
packet id 137 delay: 1558584
packet id 138 delay: 1696744
packet id 139 delay: 1614864
packet id 140 delay: 1463744
packet id 141 delay: 1696504
packet id 142 delay: 1337304
packet id 143 delay: 1639664
packet id 144 delay: 1521264
packet id 145 delay: 1482144
packet id 146 delay: 1311544
packet id 147 delay: 1403784
packet id 148 delay: 1593584
packet id 149 delay: 1407024
packet id 150 delay: 1559784
packet id 151 delay: 1429504
packet id 152 delay: 1612344
packet id 153 delay: 1228144
packet id 154 delay: 1731744
packet id 155 delay: 3095504
packet id 156 delay: 3148784
packet id 157 delay: 1553224
packet id 158 delay: 2219184
packet id 159 delay: 1526824
packet id 160 delay: 2172624
packet id 161 delay: 1212904
packet id 162 delay: 1976864
packet id 163 delay: 1503304
packet id 164 delay: 1370144
packet id 165 delay: 1432544
packet id 166 delay: 1461544
packet id 167 delay: 1553384
packet id 168 delay: 1570904
packet id 169 delay: 1438504
packet id 170 delay: 1387224
packet id 171 delay: 1451544
packet id 172 delay: 1324264
packet id 173 delay: 1552184
packet id 174 delay: 1389704
packet id 175 delay: 2526984
packet id 176 delay: 1450864
packet id 177 delay: 1619424
packet id 178 delay: 1569584
packet id 179 delay: 1638584
packet id 180 delay: 1430344
packet id 181 delay: 1519304
packet id 182 delay: 1344184
packet id 183 delay: 1620984
packet id 184 delay: 1435184
packet id 185 loss!!!
packet id 186 delay: 2354904
packet id 187 delay: 1501824
packet id 188 delay: 1636664
packet id 189 delay: 1355384
packet id 190 delay: 1494584
packet id 191 delay: 1603344
packet id 192 delay: 1520824
packet id 193 delay: 1450464
packet id 194 delay: 1439384
packet id 195 delay: 1479704
packet id 196 delay: 1250344
packet id 197 delay: 3343528
packet id 198 delay: 1691360
packet id 199 delay: 1294424
packet id 200 delay: 1510424
packet id 201 delay: 2732504
packet id 202 delay: 2590704
packet id 203 delay: 1548904
packet id 204 delay: 1467184
packet id 205 delay: 1533024
packet id 206 delay: 2296464
