packet id 001 loss!!!
packet id 002 delay: 261880
packet id 003 delay: 131720
packet id 004 delay: 157680
packet id 005 delay: 469880
packet id 006 delay: 158080
packet id 007 delay: 197040
packet id 008 delay: 776872
packet id 009 delay: 83960
packet id 010 delay: 280280
packet id 011 delay: 2637384
packet id 012 delay: 79520
packet id 013 delay: 75520
packet id 014 loss!!!
packet id 015 delay: 78520
packet id 016 delay: 136640
packet id 017 delay: 207800
packet id 018 delay: 158560
packet id 019 delay: 113712
packet id 020 delay: 139520
packet id 021 loss!!!
packet id 022 delay: 1638672
packet id 023 loss!!!
packet id 024 delay: 73520
packet id 025 delay: 41520
packet id 026 delay: 276880
packet id 027 delay: 41520
packet id 028 delay: 457160
packet id 029 delay: 758040
packet id 030 loss!!!
packet id 031 delay: 102520
packet id 032 delay: 51520
packet id 033 delay: 169000
packet id 034 delay: 75520
packet id 035 delay: 118520
packet id 036 delay: 460840
packet id 037 delay: 98000
packet id 038 delay: 98520
packet id 039 delay: 41520
packet id 040 delay: 116520
packet id 041 delay: 53520
packet id 042 delay: 53520
packet id 043 delay: 78520
packet id 044 delay: 126040
packet id 045 delay: 261000
packet id 046 loss!!!
packet id 047 delay: 129520
packet id 048 delay: 92680
packet id 049 delay: 41520
packet id 050 delay: 69520
packet id 051 loss!!!
packet id 052 delay: 42520
packet id 053 delay: 101520
packet id 054 delay: 41520
packet id 055 delay: 123520
packet id 056 delay: 64520
packet id 057 delay: 113520
packet id 058 delay: 101520
packet id 059 delay: 127520
packet id 060 delay: 131600
packet id 061 delay: 97520
packet id 062 delay: 68520
packet id 063 delay: 41520
packet id 064 delay: 55880
packet id 065 delay: 139320
packet id 066 delay: 51520
packet id 067 delay: 117560
packet id 068 delay: 41520
packet id 069 delay: 114520
packet id 070 delay: 351592
packet id 071 delay: 54520
packet id 072 loss!!!
packet id 073 delay: 50520
packet id 074 delay: 41520
packet id 075 delay: 107520
packet id 076 delay: 1027160
packet id 077 delay: 131520
packet id 078 delay: 190240
packet id 079 delay: 54520
packet id 080 delay: 85200
packet id 081 delay: 234280
packet id 082 delay: 41520
packet id 083 delay: 127520
packet id 084 delay: 41520
packet id 085 delay: 49520
packet id 086 delay: 116040
packet id 087 delay: 54520
packet id 088 delay: 2454480
packet id 089 delay: 41520
packet id 090 delay: 85400
packet id 091 delay: 41520
packet id 092 delay: 209240
packet id 093 delay: 75520
packet id 094 delay: 107520
packet id 095 delay: 67520
packet id 096 delay: 1268360
packet id 097 delay: 74960
packet id 098 delay: 106520
packet id 099 loss!!!
packet id 100 delay: 62520
packet id 101 delay: 136520
packet id 102 delay: 96520
packet id 103 delay: 228000
packet id 104 delay: 47520
packet id 105 delay: 69520
packet id 106 delay: 41520
packet id 107 delay: 41520
packet id 108 delay: 61520
packet id 109 delay: 106520
packet id 110 delay: 75520
