packet id 001 loss!!!
packet id 002 delay: 139184
packet id 003 delay: 187224
packet id 004 delay: 144824
packet id 005 delay: 202224
packet id 006 delay: 266344
packet id 007 delay: 235624
packet id 008 delay: 291144
packet id 009 delay: 189584
packet id 010 delay: 142824
packet id 011 delay: 276624
packet id 012 delay: 177264
packet id 013 delay: 154624
packet id 014 delay: 1018944
packet id 015 delay: 169304
packet id 016 delay: 267664
packet id 017 delay: 281624
packet id 018 delay: 190584
packet id 019 delay: 327624
packet id 020 delay: 146944
packet id 021 delay: 222664
packet id 022 delay: 257624
packet id 023 delay: 241624
packet id 024 delay: 139264
packet id 025 delay: 182664
packet id 026 delay: 116224
packet id 027 delay: 449344
packet id 028 loss!!!
packet id 029 delay: 309624
packet id 030 delay: 179984
packet id 031 delay: 162264
packet id 032 delay: 229664
packet id 033 delay: 227264
packet id 034 delay: 77824
packet id 035 delay: 278624
packet id 036 delay: 249984
packet id 037 delay: 280304
packet id 038 delay: 105184
packet id 039 delay: 194584
packet id 040 delay: 177664
packet id 041 delay: 417624
packet id 042 delay: 273624
packet id 043 delay: 84824
packet id 044 delay: 208624
packet id 045 delay: 93184
packet id 046 delay: 223224
packet id 047 delay: 835584
packet id 048 delay: 322624
packet id 049 delay: 128184
packet id 050 delay: 170584
packet id 051 delay: 251624
packet id 052 delay: 253416
packet id 053 delay: 187504
packet id 054 delay: 305624
packet id 055 delay: 207904
packet id 056 delay: 239344
packet id 057 delay: 295496
packet id 058 delay: 130824
packet id 059 delay: 169984
packet id 060 delay: 222264
packet id 061 delay: 511184
packet id 062 delay: 250984
packet id 063 delay: 202504
packet id 064 delay: 118824
packet id 065 delay: 236624
packet id 066 delay: 250504
packet id 067 delay: 198984
packet id 068 delay: 174864
packet id 069 delay: 164584
packet id 070 delay: 284624
packet id 071 delay: 172984
packet id 072 delay: 277624
packet id 073 delay: 257904
packet id 074 delay: 220664
packet id 075 delay: 300064
packet id 076 delay: 176864
packet id 077 delay: 162304
packet id 078 delay: 1564424
packet id 079 delay: 244984
packet id 080 delay: 138824
packet id 081 delay: 212624
packet id 082 delay: 171184
packet id 083 delay: 257624
packet id 084 delay: 187224
packet id 085 delay: 227584
packet id 086 delay: 158864
packet id 087 loss!!!
packet id 088 delay: 333624
packet id 089 delay: 488144
packet id 090 delay: 153904
packet id 091 delay: 249624
packet id 092 delay: 217984
packet id 093 delay: 302624
packet id 094 delay: 222264
packet id 095 delay: 452664
packet id 096 delay: 328304
packet id 097 delay: 100504
packet id 098 delay: 273944
packet id 099 delay: 115864
packet id 100 delay: 213584
packet id 101 delay: 206984
packet id 102 delay: 231664
packet id 103 delay: 310624
packet id 104 delay: 162704
packet id 105 delay: 242624
packet id 106 delay: 181584
packet id 107 delay: 173304
packet id 108 delay: 259624
packet id 109 delay: 616960
packet id 110 delay: 242984
packet id 111 delay: 185584
packet id 112 delay: 178664
packet id 113 delay: 174584
packet id 114 delay: 123184
packet id 115 delay: 242304
packet id 116 delay: 240264
packet id 117 delay: 209344
