packet id 001 loss!!!
packet id 002 loss!!!
packet id 003 delay: 66448
packet id 004 delay: 66176
packet id 005 delay: 105704
packet id 006 delay: 64176
packet id 007 delay: 107920
packet id 008 delay: 34448
packet id 009 delay: 25176
packet id 010 delay: 63704
packet id 011 delay: 49176
packet id 012 delay: 124176
packet id 013 delay: 77920
packet id 014 delay: 116176
packet id 015 delay: 71448
packet id 016 delay: 115920
packet id 017 delay: 82704
packet id 018 delay: 25176
packet id 019 delay: 25176
packet id 020 delay: 93920
packet id 021 delay: 21448
packet id 022 delay: 99176
packet id 023 delay: 57704
packet id 024 delay: 21448
packet id 025 delay: 24384
packet id 026 delay: 66920
packet id 027 loss!!!
packet id 028 delay: 24920
packet id 029 delay: 37448
packet id 030 delay: 120704
packet id 031 delay: 24920
packet id 032 delay: 25176
packet id 033 delay: 56176
packet id 034 delay: 104176
packet id 035 delay: 71920
packet id 036 delay: 34448
packet id 037 delay: 68176
packet id 038 delay: 78920
packet id 039 delay: 48920
packet id 040 delay: 21448
packet id 041 delay: 51176
packet id 042 delay: 52176
packet id 043 delay: 27176
packet id 044 delay: 47680
packet id 045 delay: 30176
packet id 046 delay: 52016
packet id 047 delay: 24920
packet id 048 delay: 93448
packet id 049 delay: 83176
packet id 050 delay: 40920
packet id 051 delay: 59520
packet id 052 delay: 25176
packet id 053 delay: 105856
packet id 054 delay: 28920
packet id 055 delay: 94448
packet id 056 delay: 93176
packet id 057 delay: 131968
packet id 058 delay: 63920
packet id 059 delay: 21704
packet id 060 delay: 21448
packet id 061 delay: 58656
packet id 062 delay: 80920
packet id 063 delay: 24920
packet id 064 delay: 91176
packet id 065 delay: 40920
packet id 066 delay: 24920
packet id 067 delay: 48920
packet id 068 delay: 649696
packet id 069 delay: 25176
packet id 070 delay: 27448
packet id 071 delay: 36176
packet id 072 delay: 24920
packet id 073 delay: 25176
packet id 074 delay: 29448
packet id 075 delay: 35704
packet id 076 delay: 44920
packet id 077 delay: 118896
packet id 078 delay: 66776
packet id 079 delay: 45920
packet id 080 delay: 117920
packet id 081 delay: 111920
packet id 082 delay: 24920
packet id 083 delay: 52920
packet id 084 delay: 25176
packet id 085 delay: 25176
packet id 086 delay: 80176
packet id 087 delay: 21704
packet id 088 delay: 49176
packet id 089 delay: 78448
packet id 090 delay: 70680
packet id 091 delay: 57496
packet id 092 delay: 36920
packet id 093 delay: 29176
packet id 094 delay: 24920
packet id 095 delay: 99080
packet id 096 delay: 123808
packet id 097 delay: 38704
packet id 098 delay: 93704
packet id 099 loss!!!
packet id 100 delay: 53920
packet id 101 delay: 39448
packet id 102 delay: 96776
packet id 103 delay: 40176
packet id 104 delay: 24920
packet id 105 delay: 113920
packet id 106 delay: 61176
packet id 107 delay: 46920
packet id 108 delay: 54920
packet id 109 delay: 25176
packet id 110 delay: 33920
packet id 111 delay: 24920
packet id 112 delay: 83920
packet id 113 delay: 54176
packet id 114 delay: 66080
packet id 115 delay: 110176
packet id 116 delay: 63448
packet id 117 delay: 81040
packet id 118 delay: 99704
