MONITORED: % | ON: 3.91% | TX: 0.06% | RX: 0.08% | INT: 0.00% | ONL: 28.46% | TXL: 2.77% | RXL: 6.24% | INTL: 0.21% | Energy: 79971840
MONITORED: % | ON: 1.12% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 25.16% | TXL: 3.10% | RXL: 6.23% | INTL: 0.88% | Energy: 882603680
MONITORED: % | ON: 0.60% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 18.45% | TXL: 1.95% | RXL: 3.57% | INTL: 0.49% | Energy: 1315693920
MONITORED: % | ON: 0.40% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 15.98% | TXL: 1.54% | RXL: 2.53% | INTL: 0.36% | Energy: 1704631520
MONITORED: % | ON: 0.32% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 14.93% | TXL: 1.35% | RXL: 2.10% | INTL: 0.30% | Energy: 2044685040
MONITORED: % | ON: 0.28% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 14.38% | TXL: 1.24% | RXL: 1.87% | INTL: 0.27% | Energy: 2420396960
MONITORED: % | ON: 0.23% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.81% | TXL: 1.13% | RXL: 1.64% | INTL: 0.24% | Energy: 2811520080
MONITORED: % | ON: 0.20% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.48% | TXL: 1.08% | RXL: 1.50% | INTL: 0.22% | Energy: 3121845520
MONITORED: % | ON: 0.18% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 13.14% | TXL: 1.03% | RXL: 1.36% | INTL: 0.21% | Energy: 3496319520
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.91% | TXL: 0.98% | RXL: 1.27% | INTL: 0.20% | Energy: 3885516320
MONITORED: % | ON: 0.14% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.72% | TXL: 0.95% | RXL: 1.19% | INTL: 0.19% | Energy: 4277591680
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.57% | TXL: 0.93% | RXL: 1.12% | INTL: 0.18% | Energy: 4656535680
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.44% | TXL: 0.91% | RXL: 1.07% | INTL: 0.18% | Energy: 5037768880
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.34% | TXL: 0.89% | RXL: 1.03% | INTL: 0.17% | Energy: 5344939520
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.24% | TXL: 0.87% | RXL: 0.99% | INTL: 0.17% | Energy: 5729311040
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.15% | TXL: 0.86% | RXL: 0.95% | INTL: 0.16% | Energy: 6105145280
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.09% | TXL: 0.85% | RXL: 0.92% | INTL: 0.16% | Energy: 6494024400
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.01% | TXL: 0.84% | RXL: 0.89% | INTL: 0.16% | Energy: 6880011440
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.95% | TXL: 0.83% | RXL: 0.86% | INTL: 0.15% | Energy: 7259577440
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.92% | TXL: 0.82% | RXL: 0.85% | INTL: 0.15% | Energy: 7574540960
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.87% | TXL: 0.82% | RXL: 0.83% | INTL: 0.15% | Energy: 7958831200
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.83% | TXL: 0.81% | RXL: 0.81% | INTL: 0.15% | Energy: 8342651200
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.79% | TXL: 0.80% | RXL: 0.79% | INTL: 0.14% | Energy: 8728865440
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.76% | TXL: 0.80% | RXL: 0.78% | INTL: 0.14% | Energy: 9113571280
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.72% | TXL: 0.79% | RXL: 0.76% | INTL: 0.14% | Energy: 9484415280
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.70% | TXL: 0.79% | RXL: 0.75% | INTL: 0.14% | Energy: 9785588880
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.68% | TXL: 0.78% | RXL: 0.75% | INTL: 0.14% | Energy: 10182904160
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.65% | TXL: 0.78% | RXL: 0.73% | INTL: 0.14% | Energy: 10566899360
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.62% | TXL: 0.77% | RXL: 0.72% | INTL: 0.14% | Energy: 10936762480
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.60% | TXL: 0.77% | RXL: 0.72% | INTL: 0.14% | Energy: 11335866240
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.58% | TXL: 0.77% | RXL: 0.71% | INTL: 0.13% | Energy: 11712402240
