packet id 001 loss!!!
packet id 002 delay: 637264
packet id 003 delay: 663576
packet id 004 delay: 578024
packet id 005 delay: 532552
packet id 006 delay: 803272
packet id 007 delay: 668384
packet id 008 delay: 698232
packet id 009 delay: 679968
packet id 010 delay: 675384
packet id 011 delay: 604232
packet id 012 delay: 598768
packet id 013 delay: 622496
packet id 014 loss!!!
packet id 015 delay: 676120
packet id 016 delay: 653536
packet id 017 delay: 586024
packet id 018 delay: 679272
packet id 019 delay: 723384
packet id 020 delay: 766800
packet id 021 delay: 1102064
packet id 022 delay: 626760
packet id 023 delay: 694232
packet id 024 delay: 2024520
packet id 025 delay: 623816
packet id 026 delay: 632760
packet id 027 delay: 659232
packet id 028 delay: 609288
packet id 029 delay: 674232
packet id 030 delay: 618856
packet id 031 delay: 581024
packet id 032 delay: 690232
packet id 033 delay: 759856
packet id 034 delay: 676744
packet id 035 delay: 698272
packet id 036 delay: 734648
packet id 037 delay: 694384
packet id 038 delay: 975856
packet id 039 delay: 517304
packet id 040 delay: 1565064
packet id 041 loss!!!
packet id 042 delay: 620024
packet id 043 delay: 558552
packet id 044 delay: 647800
packet id 045 delay: 664064
packet id 046 delay: 828120
packet id 047 delay: 646440
packet id 048 delay: 617120
packet id 049 delay: 706064
packet id 050 delay: 735536
packet id 051 delay: 756064
packet id 052 delay: 688272
packet id 053 delay: 591088
packet id 054 delay: 692328
packet id 055 delay: 609176
packet id 056 delay: 668384
packet id 057 delay: 643968
packet id 058 delay: 693968
packet id 059 delay: 794328
packet id 060 delay: 782760
packet id 061 delay: 550344
packet id 062 delay: 719592
packet id 063 delay: 596384
packet id 064 delay: 618648
packet id 065 delay: 703120
packet id 066 delay: 693176
packet id 067 delay: 1133536
packet id 068 delay: 603856
packet id 069 delay: 442776
packet id 070 delay: 1167080
packet id 071 delay: 582120
packet id 072 delay: 651120
packet id 073 delay: 756856
packet id 074 delay: 642968
packet id 075 delay: 457136
packet id 076 delay: 607760
packet id 077 delay: 444832
packet id 078 delay: 574440
packet id 079 delay: 690376
packet id 080 delay: 674384
packet id 081 delay: 642120
packet id 082 delay: 759064
packet id 083 delay: 748704
packet id 084 delay: 613024
packet id 085 delay: 703856
packet id 086 delay: 608496
packet id 087 delay: 661592
packet id 088 delay: 945856
packet id 089 delay: 858240
packet id 090 delay: 595816
packet id 091 delay: 1552104
packet id 092 delay: 674040
packet id 093 delay: 854208
packet id 094 delay: 614024
packet id 095 delay: 651064
packet id 096 delay: 879384
packet id 097 delay: 609288
packet id 098 delay: 640800
packet id 099 delay: 783328
packet id 100 delay: 759384
packet id 101 delay: 618288
packet id 102 delay: 688288
packet id 103 delay: 685272
packet id 104 delay: 666264
packet id 105 delay: 667704
packet id 106 delay: 758216
packet id 107 delay: 545816
packet id 108 loss!!!
packet id 109 delay: 493288
packet id 110 delay: 784024
packet id 111 delay: 666912
packet id 112 delay: 629856
packet id 113 delay: 653912
packet id 114 delay: 723912
packet id 115 delay: 769648
packet id 116 delay: 762120
packet id 117 delay: 660088
packet id 118 delay: 672912
packet id 119 delay: 583080
packet id 120 delay: 613288
packet id 121 delay: 431040
packet id 122 delay: 604440
packet id 123 delay: 1163328
packet id 124 delay: 594496
packet id 125 delay: 645328
packet id 126 delay: 596120
packet id 127 delay: 575968
packet id 128 delay: 564968
packet id 129 delay: 664024
packet id 130 delay: 706120
packet id 131 delay: 1288272
packet id 132 delay: 690552
packet id 133 delay: 632440
packet id 134 delay: 561496
packet id 135 delay: 663592
packet id 136 delay: 525872
packet id 137 delay: 604328
packet id 138 delay: 680272
packet id 139 delay: 679800
packet id 140 delay: 627120
packet id 141 delay: 632496
packet id 142 delay: 551080
packet id 143 delay: 567288
packet id 144 delay: 640344
packet id 145 delay: 870208
packet id 146 delay: 604552
packet id 147 delay: 514136
packet id 148 delay: 705856
packet id 149 delay: 553872
packet id 150 delay: 588912
packet id 151 delay: 719008
packet id 152 delay: 619496
packet id 153 delay: 684704
packet id 154 delay: 748064
packet id 155 delay: 578208
packet id 156 delay: 592912
packet id 157 delay: 1782088
packet id 158 delay: 694328
packet id 159 delay: 717800
packet id 160 delay: 757328
packet id 161 delay: 553232
packet id 162 delay: 1028320
packet id 163 delay: 640400
packet id 164 delay: 691912
packet id 165 delay: 665232
packet id 166 delay: 689968
packet id 167 delay: 668176
packet id 168 delay: 578288
packet id 169 delay: 665120
packet id 170 delay: 493400
packet id 171 delay: 504080
packet id 172 delay: 774272
packet id 173 delay: 566816
packet id 174 delay: 849048
packet id 175 delay: 615120
packet id 176 delay: 760856
packet id 177 delay: 608384
packet id 178 delay: 504080
packet id 179 delay: 907048
