MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 61.22% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 64.94% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12200000
MONITORED: % | ON: 2.13% | TX: 0.04% | RX: 0.07% | INT: 0.00% | ONL: 25.33% | TXL: 3.49% | RXL: 6.47% | INTL: 1.70% | Energy: 344829440
MONITORED: % | ON: 0.75% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 16.16% | TXL: 1.68% | RXL: 2.92% | INTL: 0.68% | Energy: 733685040
MONITORED: % | ON: 0.49% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 14.25% | TXL: 1.29% | RXL: 2.11% | INTL: 0.49% | Energy: 1026496000
MONITORED: % | ON: 0.43% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.99% | TXL: 1.28% | RXL: 1.96% | INTL: 0.46% | Energy: 1144436320
MONITORED: % | ON: 0.36% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.40% | TXL: 1.04% | RXL: 1.82% | INTL: 0.40% | Energy: 1540527280
MONITORED: % | ON: 0.36% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.30% | TXL: 0.99% | RXL: 1.82% | INTL: 0.39% | Energy: 1804234800
MONITORED: % | ON: 0.33% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 13.05% | TXL: 0.94% | RXL: 1.72% | INTL: 0.37% | Energy: 1957177200
MONITORED: % | ON: 0.27% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.66% | TXL: 0.86% | RXL: 1.52% | INTL: 0.34% | Energy: 2323288720
MONITORED: % | ON: 0.25% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.51% | TXL: 0.83% | RXL: 1.43% | INTL: 0.32% | Energy: 2495907920
MONITORED: % | ON: 0.24% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.37% | TXL: 0.80% | RXL: 1.39% | INTL: 0.31% | Energy: 2709472960
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.13% | TXL: 0.73% | RXL: 1.30% | INTL: 0.30% | Energy: 3056206640
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 12.07% | TXL: 0.72% | RXL: 1.28% | INTL: 0.29% | Energy: 3168262880
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.94% | TXL: 0.69% | RXL: 1.22% | INTL: 0.29% | Energy: 3434838960
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.82% | TXL: 0.66% | RXL: 1.17% | INTL: 0.28% | Energy: 3772896400
MONITORED: % | ON: 0.17% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.85% | TXL: 0.68% | RXL: 1.17% | INTL: 0.28% | Energy: 3852801280
MONITORED: % | ON: 0.16% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.78% | TXL: 0.67% | RXL: 1.13% | INTL: 0.28% | Energy: 4183569600
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.71% | TXL: 0.66% | RXL: 1.09% | INTL: 0.27% | Energy: 4478791520
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.71% | TXL: 0.67% | RXL: 1.09% | INTL: 0.27% | Energy: 4587339520
MONITORED: % | ON: 0.14% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.69% | TXL: 0.67% | RXL: 1.06% | INTL: 0.27% | Energy: 4941867040
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.65% | TXL: 0.67% | RXL: 1.03% | INTL: 0.27% | Energy: 5186776080
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.62% | TXL: 0.66% | RXL: 1.02% | INTL: 0.27% | Energy: 5330532240
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.57% | TXL: 0.66% | RXL: 0.99% | INTL: 0.26% | Energy: 5692945360
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.61% | TXL: 0.68% | RXL: 1.00% | INTL: 0.26% | Energy: 5903133200
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.61% | TXL: 0.68% | RXL: 1.00% | INTL: 0.26% | Energy: 6138636160
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.57% | TXL: 0.67% | RXL: 0.97% | INTL: 0.25% | Energy: 6489853280
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.56% | TXL: 0.67% | RXL: 0.97% | INTL: 0.25% | Energy: 6610619040
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.52% | TXL: 0.66% | RXL: 0.95% | INTL: 0.25% | Energy: 6876847840
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.48% | TXL: 0.65% | RXL: 0.93% | INTL: 0.25% | Energy: 7215828880
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.48% | TXL: 0.65% | RXL: 0.93% | INTL: 0.25% | Energy: 7277779600
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.44% | TXL: 0.64% | RXL: 0.91% | INTL: 0.25% | Energy: 7600424800
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.42% | TXL: 0.64% | RXL: 0.90% | INTL: 0.24% | Energy: 7894857760
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.40% | TXL: 0.64% | RXL: 0.90% | INTL: 0.24% | Energy: 7982888560
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.37% | TXL: 0.63% | RXL: 0.88% | INTL: 0.24% | Energy: 8319009680
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.34% | TXL: 0.62% | RXL: 0.87% | INTL: 0.24% | Energy: 8553548880
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.33% | TXL: 0.62% | RXL: 0.86% | INTL: 0.24% | Energy: 8688474400
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.29% | TXL: 0.61% | RXL: 0.85% | INTL: 0.24% | Energy: 9026164480
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.28% | TXL: 0.60% | RXL: 0.84% | INTL: 0.24% | Energy: 9209179360
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.26% | TXL: 0.60% | RXL: 0.84% | INTL: 0.24% | Energy: 9413489920
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.23% | TXL: 0.59% | RXL: 0.82% | INTL: 0.24% | Energy: 9736876880
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.23% | TXL: 0.59% | RXL: 0.82% | INTL: 0.24% | Energy: 9855077040
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.21% | TXL: 0.58% | RXL: 0.81% | INTL: 0.23% | Energy: 10104909360
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.18% | TXL: 0.58% | RXL: 0.80% | INTL: 0.23% | Energy: 10448631200
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.18% | TXL: 0.58% | RXL: 0.80% | INTL: 0.23% | Energy: 10515071520
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.16% | TXL: 0.57% | RXL: 0.79% | INTL: 0.23% | Energy: 10825867200
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.14% | TXL: 0.57% | RXL: 0.79% | INTL: 0.23% | Energy: 11118062320
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.14% | TXL: 0.57% | RXL: 0.78% | INTL: 0.23% | Energy: 11209397680
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.12% | TXL: 0.56% | RXL: 0.77% | INTL: 0.23% | Energy: 11539481120
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.11% | TXL: 0.56% | RXL: 0.77% | INTL: 0.22% | Energy: 11770379600
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.10% | TXL: 0.56% | RXL: 0.77% | INTL: 0.22% | Energy: 11911321600
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.09% | TXL: 0.56% | RXL: 0.76% | INTL: 0.22% | Energy: 12255866960
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.09% | TXL: 0.56% | RXL: 0.76% | INTL: 0.22% | Energy: 12453560640
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.08% | TXL: 0.55% | RXL: 0.75% | INTL: 0.22% | Energy: 12631565200
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.06% | TXL: 0.55% | RXL: 0.75% | INTL: 0.22% | Energy: 12974174080
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.06% | TXL: 0.55% | RXL: 0.75% | INTL: 0.22% | Energy: 13107674480
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.05% | TXL: 0.54% | RXL: 0.74% | INTL: 0.22% | Energy: 13357547120
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.04% | TXL: 0.54% | RXL: 0.74% | INTL: 0.22% | Energy: 13691775520
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.04% | TXL: 0.54% | RXL: 0.73% | INTL: 0.22% | Energy: 13770114320
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.03% | TXL: 0.54% | RXL: 0.73% | INTL: 0.22% | Energy: 14054814480
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.02% | TXL: 0.54% | RXL: 0.73% | INTL: 0.22% | Energy: 14363670080
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.02% | TXL: 0.54% | RXL: 0.72% | INTL: 0.22% | Energy: 14436308080
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.01% | TXL: 0.54% | RXL: 0.72% | INTL: 0.22% | Energy: 14785293680
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.00% | TXL: 0.53% | RXL: 0.72% | INTL: 0.22% | Energy: 15023034640
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.99% | TXL: 0.53% | RXL: 0.72% | INTL: 0.22% | Energy: 15152448000
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.98% | TXL: 0.53% | RXL: 0.71% | INTL: 0.21% | Energy: 15491357760
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.98% | TXL: 0.53% | RXL: 0.71% | INTL: 0.21% | Energy: 15679690800
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.97% | TXL: 0.53% | RXL: 0.71% | INTL: 0.21% | Energy: 15860211200
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.96% | TXL: 0.52% | RXL: 0.70% | INTL: 0.21% | Energy: 16192240000
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.96% | TXL: 0.52% | RXL: 0.70% | INTL: 0.21% | Energy: 16338101120
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.95% | TXL: 0.52% | RXL: 0.70% | INTL: 0.21% | Energy: 16566891680
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.94% | TXL: 0.52% | RXL: 0.70% | INTL: 0.21% | Energy: 16918527280
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.94% | TXL: 0.52% | RXL: 0.69% | INTL: 0.21% | Energy: 17004089120
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.93% | TXL: 0.52% | RXL: 0.69% | INTL: 0.21% | Energy: 17282278480
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.93% | TXL: 0.52% | RXL: 0.69% | INTL: 0.21% | Energy: 17595639760
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.93% | TXL: 0.52% | RXL: 0.69% | INTL: 0.21% | Energy: 17663862480
MONITORED: % | ON: 0.05% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.92% | TXL: 0.52% | RXL: 0.69% | INTL: 0.21% | Energy: 18008910000
