MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16800000
MONITORED: % | ON: 3.25% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 29.66% | TXL: 2.64% | RXL: 7.96% | INTL: 0.55% | Energy: 129603920
MONITORED: % | ON: 2.62% | TX: 0.02% | RX: 0.09% | INT: 0.00% | ONL: 27.49% | TXL: 3.04% | RXL: 7.02% | INTL: 0.68% | Energy: 419764160
MONITORED: % | ON: 1.90% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 25.81% | TXL: 3.03% | RXL: 6.56% | INTL: 0.75% | Energy: 650276880
MONITORED: % | ON: 1.56% | TX: 0.03% | RX: 0.08% | INT: 0.00% | ONL: 24.39% | TXL: 2.61% | RXL: 6.31% | INTL: 0.80% | Energy: 842851360
MONITORED: % | ON: 1.37% | TX: 0.02% | RX: 0.07% | INT: 0.00% | ONL: 23.33% | TXL: 2.30% | RXL: 6.07% | INTL: 0.79% | Energy: 1026992720
MONITORED: % | ON: 1.21% | TX: 0.02% | RX: 0.06% | INT: 0.00% | ONL: 22.45% | TXL: 2.14% | RXL: 5.80% | INTL: 0.81% | Energy: 1185188720
MONITORED: % | ON: 1.14% | TX: 0.02% | RX: 0.07% | INT: 0.00% | ONL: 22.83% | TXL: 2.09% | RXL: 6.00% | INTL: 0.79% | Energy: 1432432720
MONITORED: % | ON: 1.04% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 22.00% | TXL: 1.90% | RXL: 5.78% | INTL: 0.79% | Energy: 1584730000
MONITORED: % | ON: 0.95% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 21.20% | TXL: 1.74% | RXL: 5.50% | INTL: 0.79% | Energy: 1711573120
MONITORED: % | ON: 0.89% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 20.52% | TXL: 1.63% | RXL: 5.27% | INTL: 0.77% | Energy: 1835149280
MONITORED: % | ON: 0.87% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 20.62% | TXL: 1.55% | RXL: 5.35% | INTL: 0.80% | Energy: 2023001920
MONITORED: % | ON: 0.82% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 20.08% | TXL: 1.45% | RXL: 5.14% | INTL: 0.78% | Energy: 2126499680
MONITORED: % | ON: 0.79% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 19.78% | TXL: 1.41% | RXL: 5.02% | INTL: 0.77% | Energy: 2177779200
MONITORED: % | ON: 0.75% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 19.18% | TXL: 1.33% | RXL: 4.79% | INTL: 0.75% | Energy: 2255167520
MONITORED: % | ON: 0.71% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 18.67% | TXL: 1.26% | RXL: 4.58% | INTL: 0.73% | Energy: 2344544000
MONITORED: % | ON: 0.67% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 18.25% | TXL: 1.23% | RXL: 4.40% | INTL: 0.72% | Energy: 2431023920
MONITORED: % | ON: 0.63% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.89% | TXL: 1.19% | RXL: 4.24% | INTL: 0.70% | Energy: 2526736240
MONITORED: % | ON: 0.60% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 17.51% | TXL: 1.15% | RXL: 4.08% | INTL: 0.69% | Energy: 2611752640
