MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 39.90% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 45.67% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5340000
MONITORED: % | ON: 28.49% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 35.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 5580000
MONITORED: % | ON: 0.84% | TX: 0.08% | RX: 0.07% | INT: 0.00% | ONL: 24.75% | TXL: 2.82% | RXL: 6.19% | INTL: 0.53% | Energy: 381372240
MONITORED: % | ON: 0.61% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 20.37% | TXL: 1.62% | RXL: 4.73% | INTL: 0.36% | Energy: 1041978240
MONITORED: % | ON: 0.40% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 16.59% | TXL: 1.06% | RXL: 3.11% | INTL: 0.23% | Energy: 1385649600
MONITORED: % | ON: 0.28% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.65% | TXL: 0.79% | RXL: 2.25% | INTL: 0.17% | Energy: 1710133040
MONITORED: % | ON: 0.23% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 13.63% | TXL: 0.64% | RXL: 1.81% | INTL: 0.14% | Energy: 2021068800
MONITORED: % | ON: 0.19% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 12.93% | TXL: 0.54% | RXL: 1.50% | INTL: 0.13% | Energy: 2329983600
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 12.48% | TXL: 0.48% | RXL: 1.30% | INTL: 0.11% | Energy: 2651510160
MONITORED: % | ON: 0.14% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 12.13% | TXL: 0.42% | RXL: 1.15% | INTL: 0.10% | Energy: 2958456960
MONITORED: % | ON: 0.12% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.85% | TXL: 0.38% | RXL: 1.02% | INTL: 0.09% | Energy: 3275065040
MONITORED: % | ON: 0.11% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.65% | TXL: 0.36% | RXL: 0.94% | INTL: 0.09% | Energy: 3587577360
MONITORED: % | ON: 0.10% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.48% | TXL: 0.33% | RXL: 0.86% | INTL: 0.08% | Energy: 3896729360
MONITORED: % | ON: 0.09% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.33% | TXL: 0.31% | RXL: 0.80% | INTL: 0.08% | Energy: 4203026480
MONITORED: % | ON: 0.09% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.21% | TXL: 0.29% | RXL: 0.74% | INTL: 0.07% | Energy: 4519923360
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.12% | TXL: 0.28% | RXL: 0.70% | INTL: 0.07% | Energy: 4827233440
MONITORED: % | ON: 0.08% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.03% | TXL: 0.27% | RXL: 0.66% | INTL: 0.07% | Energy: 5133181840
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.95% | TXL: 0.26% | RXL: 0.63% | INTL: 0.07% | Energy: 5456880560
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.89% | TXL: 0.25% | RXL: 0.60% | INTL: 0.06% | Energy: 5769375760
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.84% | TXL: 0.24% | RXL: 0.57% | INTL: 0.06% | Energy: 6076579600
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.78% | TXL: 0.24% | RXL: 0.55% | INTL: 0.06% | Energy: 6386506240
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.74% | TXL: 0.23% | RXL: 0.53% | INTL: 0.06% | Energy: 6625617040
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.73% | TXL: 0.23% | RXL: 0.52% | INTL: 0.06% | Energy: 6773678400
MONITORED: % | ON: 0.06% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.68% | TXL: 0.22% | RXL: 0.50% | INTL: 0.06% | Energy: 7083069840
