MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 85.91% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.26% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 15360000
MONITORED: % | ON: 1.07% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 28.90% | TXL: 2.39% | RXL: 7.87% | INTL: 3.44% | Energy: 440184720
MONITORED: % | ON: 0.68% | TX: 0.03% | RX: 0.00% | INT: 0.00% | ONL: 25.70% | TXL: 2.32% | RXL: 6.64% | INTL: 2.49% | Energy: 1317294480
MONITORED: % | ON: 0.50% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 20.67% | TXL: 1.58% | RXL: 4.77% | INTL: 1.58% | Energy: 1737262480
MONITORED: % | ON: 0.37% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 17.76% | TXL: 1.22% | RXL: 3.56% | INTL: 1.16% | Energy: 2091328560
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 16.21% | TXL: 1.03% | RXL: 2.91% | INTL: 0.94% | Energy: 2427000160
MONITORED: % | ON: 0.24% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 15.11% | TXL: 0.89% | RXL: 2.46% | INTL: 0.79% | Energy: 2748475200
MONITORED: % | ON: 0.21% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 14.38% | TXL: 0.80% | RXL: 2.15% | INTL: 0.68% | Energy: 3087123760
MONITORED: % | ON: 0.19% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 13.89% | TXL: 0.74% | RXL: 1.95% | INTL: 0.61% | Energy: 3421543440
MONITORED: % | ON: 0.16% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 13.45% | TXL: 0.69% | RXL: 1.77% | INTL: 0.55% | Energy: 3758942960
MONITORED: % | ON: 0.15% | TX: 0.01% | RX: 0.00% | INT: 0.00% | ONL: 13.14% | TXL: 0.65% | RXL: 1.63% | INTL: 0.51% | Energy: 4090904960
MONITORED: % | ON: 0.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.89% | TXL: 0.61% | RXL: 1.53% | INTL: 0.47% | Energy: 4424888400
MONITORED: % | ON: 0.13% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.66% | TXL: 0.59% | RXL: 1.43% | INTL: 0.44% | Energy: 4748302320
MONITORED: % | ON: 0.12% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.47% | TXL: 0.57% | RXL: 1.35% | INTL: 0.42% | Energy: 5086481520
MONITORED: % | ON: 0.11% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.34% | TXL: 0.55% | RXL: 1.29% | INTL: 0.39% | Energy: 5416225840
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.20% | TXL: 0.53% | RXL: 1.24% | INTL: 0.37% | Energy: 5739985920
MONITORED: % | ON: 0.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 12.07% | TXL: 0.52% | RXL: 1.18% | INTL: 0.36% | Energy: 6082604800
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.97% | TXL: 0.50% | RXL: 1.14% | INTL: 0.34% | Energy: 6410803840
MONITORED: % | ON: 0.09% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.89% | TXL: 0.49% | RXL: 1.10% | INTL: 0.33% | Energy: 6737952560
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.80% | TXL: 0.48% | RXL: 1.06% | INTL: 0.32% | Energy: 7061592080
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.74% | TXL: 0.47% | RXL: 1.04% | INTL: 0.31% | Energy: 7321560080
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.72% | TXL: 0.47% | RXL: 1.03% | INTL: 0.31% | Energy: 7480424080
MONITORED: % | ON: 0.08% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.67% | TXL: 0.47% | RXL: 1.01% | INTL: 0.30% | Energy: 7821440720
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.60% | TXL: 0.46% | RXL: 0.98% | INTL: 0.29% | Energy: 8137987200
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.55% | TXL: 0.45% | RXL: 0.96% | INTL: 0.29% | Energy: 8465454560
MONITORED: % | ON: 0.07% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 11.52% | TXL: 0.45% | RXL: 0.94% | INTL: 0.28% | Energy: 8798428960
