packet id 001 loss!!!
packet id 002 delay: 39520
packet id 003 delay: 2971200
packet id 004 loss!!!
packet id 005 delay: 661752
packet id 006 delay: 39520
packet id 007 delay: 39520
packet id 008 delay: 39520
packet id 009 delay: 39520
packet id 010 delay: 39520
packet id 011 loss!!!
packet id 012 delay: 39520
packet id 013 delay: 39520
packet id 014 delay: 39520
packet id 015 delay: 39520
packet id 016 delay: 39520
packet id 017 delay: 39520
packet id 018 delay: 2931912
packet id 019 delay: 274400
packet id 020 delay: 39520
packet id 021 delay: 39520
packet id 022 delay: 39520
packet id 023 delay: 39520
packet id 024 delay: 39520
packet id 025 delay: 1112784
packet id 026 delay: 38616
packet id 027 delay: 39520
packet id 028 delay: 39520
packet id 029 delay: 39520
packet id 030 delay: 128520
packet id 031 delay: 39520
packet id 032 delay: 39520
packet id 033 delay: 39520
packet id 034 delay: 197160
packet id 035 delay: 39520
packet id 036 delay: 39520
packet id 037 delay: 38272
packet id 038 delay: 39520
packet id 039 delay: 39520
packet id 040 delay: 455680
packet id 041 delay: 39520
packet id 042 delay: 39520
packet id 043 delay: 39520
packet id 044 delay: 39520
packet id 045 delay: 39520
packet id 046 delay: 39520
packet id 047 delay: 39520
packet id 048 delay: 351880
packet id 049 delay: 39520
packet id 050 delay: 39520
packet id 051 delay: 39520
packet id 052 delay: 39520
packet id 053 delay: 673800
packet id 054 delay: 39520
packet id 055 delay: 39520
packet id 056 delay: 39520
packet id 057 delay: 39520
packet id 058 delay: 39520
packet id 059 delay: 39520
packet id 060 delay: 39520
packet id 061 delay: 39520
packet id 062 delay: 39520
packet id 063 delay: 39520
packet id 064 delay: 316200
packet id 065 delay: 39520
packet id 066 delay: 39520
packet id 067 delay: 39520
packet id 068 delay: 2296280
packet id 069 delay: 1150040
packet id 070 delay: 292640
packet id 071 delay: 39520
packet id 072 delay: 39520
packet id 073 delay: 993200
packet id 074 delay: 39520
packet id 075 delay: 39520
packet id 076 delay: 39520
packet id 077 delay: 39520
packet id 078 delay: 39520
packet id 079 delay: 376184
packet id 080 delay: 39520
packet id 081 delay: 39520
packet id 082 delay: 39520
packet id 083 delay: 39520
packet id 084 delay: 39520
packet id 085 delay: 39520
packet id 086 delay: 44880
packet id 087 delay: 39520
packet id 088 delay: 39520
packet id 089 delay: 39520
packet id 090 loss!!!
packet id 091 delay: 39520
packet id 092 delay: 39520
packet id 093 delay: 39520
packet id 094 delay: 39520
packet id 095 delay: 494200
packet id 096 delay: 39520
packet id 097 delay: 39520
packet id 098 delay: 39520
packet id 099 delay: 39520
packet id 100 delay: 39520
packet id 101 delay: 442880
packet id 102 delay: 39520
packet id 103 delay: 39520
packet id 104 delay: 39520
packet id 105 delay: 39520
packet id 106 delay: 39520
packet id 107 delay: 97520
packet id 108 delay: 39520
packet id 109 delay: 39520
packet id 110 delay: 39256
packet id 111 delay: 39520
packet id 112 delay: 39520
packet id 113 delay: 39520
packet id 114 delay: 39520
packet id 115 delay: 926760
packet id 116 delay: 39520
packet id 117 delay: 39520
packet id 118 delay: 39520
packet id 119 loss!!!
packet id 120 delay: 39520
packet id 121 delay: 39520
packet id 122 delay: 39520
packet id 123 loss!!!
packet id 124 delay: 39520
packet id 125 delay: 39520
