MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 69.70% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 72.61% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 11740000
MONITORED: % | ON: 4.05% | TX: 0.05% | RX: 0.12% | INT: 0.00% | ONL: 43.46% | TXL: 3.25% | RXL: 14.09% | INTL: 3.51% | Energy: 224561840
MONITORED: % | ON: 2.82% | TX: 0.05% | RX: 0.12% | INT: 0.00% | ONL: 34.94% | TXL: 2.42% | RXL: 11.14% | INTL: 3.12% | Energy: 565851840
MONITORED: % | ON: 2.22% | TX: 0.05% | RX: 0.10% | INT: 0.00% | ONL: 31.81% | TXL: 2.20% | RXL: 10.10% | INTL: 2.93% | Energy: 829844000
MONITORED: % | ON: 1.73% | TX: 0.04% | RX: 0.08% | INT: 0.00% | ONL: 29.53% | TXL: 1.90% | RXL: 9.37% | INTL: 2.59% | Energy: 1043235920
MONITORED: % | ON: 1.75% | TX: 0.03% | RX: 0.08% | INT: 0.00% | ONL: 29.01% | TXL: 1.92% | RXL: 9.07% | INTL: 2.52% | Energy: 1290804560
MONITORED: % | ON: 1.82% | TX: 0.04% | RX: 0.08% | INT: 0.00% | ONL: 28.37% | TXL: 2.04% | RXL: 8.64% | INTL: 2.33% | Energy: 1548701360
MONITORED: % | ON: 1.74% | TX: 0.04% | RX: 0.08% | INT: 0.00% | ONL: 27.82% | TXL: 2.05% | RXL: 8.39% | INTL: 2.29% | Energy: 1773190480
MONITORED: % | ON: 1.57% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 26.86% | TXL: 1.88% | RXL: 8.06% | INTL: 2.19% | Energy: 1940038480
MONITORED: % | ON: 1.44% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 25.90% | TXL: 1.71% | RXL: 7.78% | INTL: 2.12% | Energy: 2091692400
MONITORED: % | ON: 1.32% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 24.87% | TXL: 1.56% | RXL: 7.41% | INTL: 2.04% | Energy: 2220891120
MONITORED: % | ON: 1.22% | TX: 0.02% | RX: 0.06% | INT: 0.00% | ONL: 23.85% | TXL: 1.44% | RXL: 7.06% | INTL: 1.96% | Energy: 2329706320
MONITORED: % | ON: 1.13% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 23.02% | TXL: 1.35% | RXL: 6.75% | INTL: 1.89% | Energy: 2438381760
MONITORED: % | ON: 1.09% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 22.57% | TXL: 1.30% | RXL: 6.57% | INTL: 1.85% | Energy: 2488838320
MONITORED: % | ON: 1.02% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 21.75% | TXL: 1.23% | RXL: 6.24% | INTL: 1.78% | Energy: 2573851280
MONITORED: % | ON: 0.96% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 21.03% | TXL: 1.17% | RXL: 5.95% | INTL: 1.71% | Energy: 2658505520
MONITORED: % | ON: 0.91% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 20.50% | TXL: 1.12% | RXL: 5.76% | INTL: 1.65% | Energy: 2757894960
MONITORED: % | ON: 0.87% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 20.26% | TXL: 1.13% | RXL: 5.66% | INTL: 1.65% | Energy: 2892092800
MONITORED: % | ON: 0.83% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 19.75% | TXL: 1.09% | RXL: 5.46% | INTL: 1.61% | Energy: 2976964960
MONITORED: % | ON: 0.79% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 19.28% | TXL: 1.05% | RXL: 5.28% | INTL: 1.56% | Energy: 3059685920
MONITORED: % | ON: 0.75% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 18.87% | TXL: 1.02% | RXL: 5.11% | INTL: 1.52% | Energy: 3146394080
MONITORED: % | ON: 0.73% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 18.74% | TXL: 0.98% | RXL: 5.09% | INTL: 1.50% | Energy: 3276634960
MONITORED: % | ON: 0.70% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 18.43% | TXL: 0.94% | RXL: 4.98% | INTL: 1.48% | Energy: 3368897040
MONITORED: % | ON: 0.67% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 18.11% | TXL: 0.91% | RXL: 4.86% | INTL: 1.45% | Energy: 3449359520
MONITORED: % | ON: 0.65% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 17.80% | TXL: 0.88% | RXL: 4.74% | INTL: 1.42% | Energy: 3535369520
MONITORED: % | ON: 0.63% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 17.53% | TXL: 0.86% | RXL: 4.64% | INTL: 1.39% | Energy: 3615842160
MONITORED: % | ON: 0.61% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 17.32% | TXL: 0.84% | RXL: 4.56% | INTL: 1.37% | Energy: 3692766880
MONITORED: % | ON: 0.60% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 17.18% | TXL: 0.82% | RXL: 4.51% | INTL: 1.36% | Energy: 3748489360
MONITORED: % | ON: 0.58% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.96% | TXL: 0.80% | RXL: 4.42% | INTL: 1.34% | Energy: 3830925840
MONITORED: % | ON: 0.56% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.74% | TXL: 0.78% | RXL: 4.33% | INTL: 1.32% | Energy: 3911660640
MONITORED: % | ON: 0.54% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.60% | TXL: 0.76% | RXL: 4.28% | INTL: 1.31% | Energy: 4013058320
MONITORED: % | ON: 0.53% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.53% | TXL: 0.74% | RXL: 4.27% | INTL: 1.31% | Energy: 4131315600
MONITORED: % | ON: 0.53% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.59% | TXL: 0.73% | RXL: 4.32% | INTL: 1.31% | Energy: 4284339200
MONITORED: % | ON: 0.52% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.55% | TXL: 0.73% | RXL: 4.31% | INTL: 1.30% | Energy: 4402160800
MONITORED: % | ON: 0.51% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 16.43% | TXL: 0.72% | RXL: 4.24% | INTL: 1.29% | Energy: 4500572320
