MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 70.52% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12200000
MONITORED: % | ON: 2.03% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 39.53% | TXL: 1.91% | RXL: 11.76% | INTL: 6.25% | Energy: 174847200
MONITORED: % | ON: 0.92% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 34.88% | TXL: 1.50% | RXL: 10.81% | INTL: 5.81% | Energy: 523575600
MONITORED: % | ON: 1.21% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 32.54% | TXL: 1.97% | RXL: 9.84% | INTL: 5.25% | Energy: 848493840
MONITORED: % | ON: 0.94% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 34.05% | TXL: 2.34% | RXL: 10.08% | INTL: 5.68% | Energy: 1257497680
MONITORED: % | ON: 0.86% | TX: 0.05% | RX: 0.04% | INT: 0.00% | ONL: 34.00% | TXL: 3.04% | RXL: 9.59% | INTL: 5.18% | Energy: 1649927520
MONITORED: % | ON: 0.80% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 33.30% | TXL: 2.81% | RXL: 9.53% | INTL: 4.91% | Energy: 1951721600
MONITORED: % | ON: 0.77% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 32.76% | TXL: 2.75% | RXL: 9.45% | INTL: 4.73% | Energy: 2230611280
MONITORED: % | ON: 0.76% | TX: 0.04% | RX: 0.04% | INT: 0.00% | ONL: 32.03% | TXL: 2.50% | RXL: 9.36% | INTL: 4.54% | Energy: 2470811680
MONITORED: % | ON: 0.73% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 31.12% | TXL: 2.35% | RXL: 9.07% | INTL: 4.32% | Energy: 2661685040
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 30.03% | TXL: 2.19% | RXL: 8.74% | INTL: 4.09% | Energy: 2817949360
