MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 87.10% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 88.34% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 17000000
MONITORED: % | ON: 2.04% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 20.19% | TXL: 0.96% | RXL: 5.92% | INTL: 0.76% | Energy: 263552400
MONITORED: % | ON: 0.75% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 14.25% | TXL: 0.64% | RXL: 2.68% | INTL: 0.33% | Energy: 650888720
MONITORED: % | ON: 0.48% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.67% | TXL: 0.46% | RXL: 1.85% | INTL: 0.26% | Energy: 901606880
MONITORED: % | ON: 0.41% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 12.26% | TXL: 0.41% | RXL: 1.63% | INTL: 0.24% | Energy: 1021142640
MONITORED: % | ON: 0.32% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.68% | TXL: 0.33% | RXL: 1.34% | INTL: 0.19% | Energy: 1363114880
MONITORED: % | ON: 0.29% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 11.54% | TXL: 0.30% | RXL: 1.27% | INTL: 0.19% | Energy: 1544304800
MONITORED: % | ON: 0.26% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.33% | TXL: 0.28% | RXL: 1.16% | INTL: 0.18% | Energy: 1747972800
MONITORED: % | ON: 0.22% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.13% | TXL: 0.26% | RXL: 1.05% | INTL: 0.17% | Energy: 2071552080
MONITORED: % | ON: 0.21% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 11.07% | TXL: 0.25% | RXL: 1.02% | INTL: 0.17% | Energy: 2171417360
MONITORED: % | ON: 0.19% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.97% | TXL: 0.23% | RXL: 0.97% | INTL: 0.17% | Energy: 2451787520
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.88% | TXL: 0.22% | RXL: 0.92% | INTL: 0.16% | Energy: 2752783760
MONITORED: % | ON: 0.18% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 10.86% | TXL: 0.22% | RXL: 0.91% | INTL: 0.16% | Energy: 2826085520
MONITORED: % | ON: 0.16% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.76% | TXL: 0.21% | RXL: 0.85% | INTL: 0.15% | Energy: 3149968000
MONITORED: % | ON: 0.15% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.70% | TXL: 0.20% | RXL: 0.82% | INTL: 0.14% | Energy: 3375266960
MONITORED: % | ON: 0.14% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 10.66% | TXL: 0.20% | RXL: 0.80% | INTL: 0.14% | Energy: 3523460160
