NODE2	<AVG delay: 552805 us>	<Energy 55.600 %>	<PRR: 94.500 %>	<Collision ratio: 4.700 %>
NODE3	<AVG delay: 725980 us>	<Energy 52.300 %>		<Collision ratio: 1.200 %>
NODE4	<AVG delay: 1843222 us>	<Energy 55.700 %>		<Collision ratio: 17.500 %>
NODE5	<AVG delay: 296255 us>	<Energy 64.600 %>		<Collision ratio: 5.500 %>
NODE6	<AVG delay: 1980236 us>	<Energy 54.000 %>		<Collision ratio: 4.500 %>
NODE7	<AVG delay: 2042103 us>	<Energy 52.400 %>		<Collision ratio: 3.000 %>
NODE8	<AVG delay: 1540677 us>	<Energy 53.800 %>		<Collision ratio: 8.100 %>
NODE9	<AVG delay: 1668033 us>	<Energy 53.800 %>		<Collision ratio: 3.000 %>
NODE10	<AVG delay: 638681 us>	<Energy 53.900 %>		<Collision ratio: 3.500 %>
NODE11	<AVG delay: 640809 us>	<Energy 56.800 %>		<Collision ratio: 3.600 %>
NODE12	<AVG delay: 2029369 us>	<Energy 52.300 %>		<Collision ratio: 2.400 %>
NODE13	<AVG delay: 92352 us>	<Energy 62.700 %>		<Collision ratio: 5.600 %>
NODE14	<AVG delay: 1754892 us>	<Energy 60.100 %>		<Collision ratio: 18.100 %>
NODE15	<AVG delay: 1054610 us>	<Energy 89.800 %>		<Collision ratio: 15.400 %>
NODE16	<AVG delay: 634164 us>	<Energy 53.800 %>		<Collision ratio: 2.700 %>
NODE17	<AVG delay: 1882084 us>	<Energy 55.700 %>		<Collision ratio: 18.400 %>
NODE18	<AVG delay: 639335 us>	<Energy 58.900 %>		<Collision ratio: 27.200 %>
NODE19	<AVG delay: 783809 us>	<Energy 53.900 %>		<Collision ratio: 4.000 %>
NODE20	<AVG delay: 1945750 us>	<Energy 52.400 %>		<Collision ratio: 4.100 %>
NODE21	<AVG delay: 2158525 us>	<Energy 54.100 %>		<Collision ratio: 4.300 %>
NODE22	<AVG delay: 1839094 us>	<Energy 52.500 %>		<Collision ratio: 13.100 %>
NODE23	<AVG delay: 559681 us>	<Energy 56.900 %>		<Collision ratio: 30.800 %>
NODE24	<AVG delay: 1375929 us>	<Energy 78.800 %>		<Collision ratio: 16.100 %>
NODE25	<AVG delay: 995066 us>	<Energy 52.500 %>		<Collision ratio: 48.400 %>
NODE26	<AVG delay: 1583073 us>	<Energy 52.300 %>		<Collision ratio: 7.300 %>
NODE27	<AVG delay: 1921353 us>	<Energy 58.900 %>		<Collision ratio: 12.500 %>
NODE28	<AVG delay: 1022111 us>	<Energy 52.200 %>		<Collision ratio: 2.900 %>
NODE29	<AVG delay: 777420 us>	<Energy 52.300 %>		<Collision ratio: .600 %>
NODE30	<AVG delay: 1899977 us>	<Energy 54.000 %>		<Collision ratio: 11.200 %>
NODE31	<AVG delay: 776797 us>	<Energy 55.200 %>		<Collision ratio: 3.400 %>
NODE32	<AVG delay: 1469477 us>	<Energy 60.000 %>		<Collision ratio: 4.600 %>
NODE33	<AVG delay: 1219328 us>	<Energy 61.900 %>		<Collision ratio: 14.900 %>
NODE34	<AVG delay: 1942296 us>	<Energy 52.300 %>		<Collision ratio: 4.300 %>
NODE35	<AVG delay: 1897034 us>	<Energy 52.600 %>		<Collision ratio: 17.000 %>
NODE36	<AVG delay: 431896 us>	<Energy 52.400 %>		<Collision ratio: 7.800 %>
NODE37	<AVG delay: 203011 us>	<Energy 56.400 %>		<Collision ratio: 20.200 %>
NODE38	<AVG delay: 306781 us>	<Energy 54.100 %>		<Collision ratio: 13.700 %>
NODE39	<AVG delay: 504156 us>	<Energy 55.500 %>		<Collision ratio: 5.300 %>
NODE40	<AVG delay: 868575 us>	<Energy 92.400 %>		<Collision ratio: 14.800 %>
NODE41	<AVG delay: 1419696 us>	<Energy 76.900 %>		<Collision ratio: 8.800 %>
NODE42	<AVG delay: 1830042 us>	<Energy 52.400 %>		<Collision ratio: 10.800 %>
NODE43	<AVG delay: 718727 us>	<Energy 94.100 %>		<Collision ratio: 24.000 %>
NODE44	<AVG delay: 1200990 us>	<Energy 88.700 %>		<Collision ratio: 20.200 %>
NODE45	<AVG delay: 1543615 us>	<Energy 75.300 %>		<Collision ratio: 10.200 %>
NODE46	<AVG delay: 368459 us>	<Energy 100.000 %>		<Collision ratio: 13.000 %>
NODE47	<AVG delay: 1552770 us>	<Energy 55.300 %>		<Collision ratio: 5.300 %>
NODE48	<AVG delay: 437676 us>	<Energy 57.000 %>		<Collision ratio: 9.300 %>
NODE49	<AVG delay: 1700095 us>	<Energy 64.900 %>		<Collision ratio: 16.400 %>
NODE50	<AVG delay: 1993587 us>	<Energy 55.500 %>		<Collision ratio: 4.900 %>
