MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6760000
MONITORED: % | ON: 40.33% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 46.06% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7240000
MONITORED: % | ON: 1.80% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 27.59% | TXL: 2.56% | RXL: 7.38% | INTL: 0.66% | Energy: 116220320
MONITORED: % | ON: 0.88% | TX: 0.05% | RX: 0.04% | INT: 0.00% | ONL: 25.29% | TXL: 2.81% | RXL: 5.96% | INTL: 0.68% | Energy: 365994480
MONITORED: % | ON: 0.77% | TX: 0.06% | RX: 0.05% | INT: 0.00% | ONL: 23.93% | TXL: 2.72% | RXL: 5.80% | INTL: 0.74% | Energy: 579830960
MONITORED: % | ON: 1.05% | TX: 0.06% | RX: 0.07% | INT: 0.00% | ONL: 24.76% | TXL: 2.94% | RXL: 6.15% | INTL: 0.77% | Energy: 843508640
MONITORED: % | ON: 1.07% | TX: 0.06% | RX: 0.07% | INT: 0.00% | ONL: 25.21% | TXL: 3.07% | RXL: 6.26% | INTL: 0.83% | Energy: 1105210880
MONITORED: % | ON: 1.21% | TX: 0.05% | RX: 0.08% | INT: 0.00% | ONL: 24.28% | TXL: 3.24% | RXL: 5.78% | INTL: 0.78% | Energy: 1299474000
MONITORED: % | ON: 1.11% | TX: 0.04% | RX: 0.07% | INT: 0.00% | ONL: 24.24% | TXL: 3.12% | RXL: 5.82% | INTL: 0.75% | Energy: 1541248800
MONITORED: % | ON: 1.06% | TX: 0.05% | RX: 0.07% | INT: 0.00% | ONL: 24.48% | TXL: 3.22% | RXL: 5.87% | INTL: 0.76% | Energy: 1793851040
MONITORED: % | ON: 1.01% | TX: 0.05% | RX: 0.07% | INT: 0.00% | ONL: 23.84% | TXL: 3.02% | RXL: 5.72% | INTL: 0.75% | Energy: 1958974240
MONITORED: % | ON: 0.96% | TX: 0.05% | RX: 0.07% | INT: 0.00% | ONL: 23.37% | TXL: 2.86% | RXL: 5.64% | INTL: 0.74% | Energy: 2128180800
