MONITORED: % | ON: 39.02% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 44.88% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3440000
MONITORED: % | ON: 17.82% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 24.50% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3800000
MONITORED: % | ON: 1.61% | TX: 0.08% | RX: 0.10% | INT: 0.00% | ONL: 29.37% | TXL: 3.14% | RXL: 7.66% | INTL: 1.51% | Energy: 133860720
MONITORED: % | ON: 1.96% | TX: 0.06% | RX: 0.09% | INT: 0.00% | ONL: 28.71% | TXL: 3.95% | RXL: 7.07% | INTL: 1.56% | Energy: 467697040
MONITORED: % | ON: 1.47% | TX: 0.05% | RX: 0.08% | INT: 0.00% | ONL: 26.58% | TXL: 3.48% | RXL: 6.76% | INTL: 1.49% | Energy: 727696000
MONITORED: % | ON: 1.67% | TX: 0.05% | RX: 0.09% | INT: 0.00% | ONL: 26.55% | TXL: 3.44% | RXL: 6.67% | INTL: 1.68% | Energy: 1040778240
MONITORED: % | ON: 1.57% | TX: 0.05% | RX: 0.08% | INT: 0.00% | ONL: 26.33% | TXL: 3.26% | RXL: 6.83% | INTL: 1.92% | Energy: 1339250160
MONITORED: % | ON: 1.43% | TX: 0.07% | RX: 0.08% | INT: 0.00% | ONL: 27.00% | TXL: 3.49% | RXL: 6.97% | INTL: 1.97% | Energy: 1659091280
MONITORED: % | ON: 1.31% | TX: 0.06% | RX: 0.07% | INT: 0.00% | ONL: 27.09% | TXL: 3.35% | RXL: 7.14% | INTL: 2.05% | Energy: 1921577440
MONITORED: % | ON: 1.22% | TX: 0.06% | RX: 0.07% | INT: 0.00% | ONL: 26.70% | TXL: 3.28% | RXL: 7.03% | INTL: 1.94% | Energy: 2145053120
MONITORED: % | ON: 1.15% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 26.06% | TXL: 3.04% | RXL: 6.93% | INTL: 1.82% | Energy: 2315727360
MONITORED: % | ON: 1.09% | TX: 0.05% | RX: 0.06% | INT: 0.00% | ONL: 25.22% | TXL: 2.82% | RXL: 6.69% | INTL: 1.72% | Energy: 2454646880
MONITORED: % | ON: 1.03% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 24.57% | TXL: 2.72% | RXL: 6.43% | INTL: 1.62% | Energy: 2587904480
MONITORED: % | ON: 0.99% | TX: 0.04% | RX: 0.06% | INT: 0.00% | ONL: 24.13% | TXL: 2.61% | RXL: 6.30% | INTL: 1.57% | Energy: 2686278080
MONITORED: % | ON: 0.95% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 23.57% | TXL: 2.53% | RXL: 6.06% | INTL: 1.50% | Energy: 2766775920
MONITORED: % | ON: 0.89% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 22.81% | TXL: 2.42% | RXL: 5.75% | INTL: 1.44% | Energy: 2859140000
MONITORED: % | ON: 0.84% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 22.28% | TXL: 2.33% | RXL: 5.54% | INTL: 1.38% | Energy: 2949214000
MONITORED: % | ON: 0.80% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 21.68% | TXL: 2.23% | RXL: 5.29% | INTL: 1.32% | Energy: 3038750800
MONITORED: % | ON: 0.77% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 21.19% | TXL: 2.15% | RXL: 5.11% | INTL: 1.27% | Energy: 3119842640
MONITORED: % | ON: 0.75% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 20.86% | TXL: 2.11% | RXL: 5.00% | INTL: 1.24% | Energy: 3240701120
MONITORED: % | ON: 1.16% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 19.95% | TXL: 2.04% | RXL: 4.77% | INTL: 1.18% | Energy: 3320790640
MONITORED: % | ON: 1.54% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 19.09% | TXL: 1.97% | RXL: 4.56% | INTL: 1.13% | Energy: 3396322960
MONITORED: % | ON: 1.90% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 18.30% | TXL: 1.92% | RXL: 4.35% | INTL: 1.07% | Energy: 3487180800
MONITORED: % | ON: 2.24% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 17.53% | TXL: 1.86% | RXL: 4.15% | INTL: 1.03% | Energy: 3575921520
MONITORED: % | ON: 2.55% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 16.86% | TXL: 1.81% | RXL: 3.98% | INTL: 0.99% | Energy: 3661974480
MONITORED: % | ON: 2.83% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 16.23% | TXL: 1.76% | RXL: 3.83% | INTL: 0.95% | Energy: 3749870000
MONITORED: % | ON: 3.09% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 15.67% | TXL: 1.73% | RXL: 3.68% | INTL: 0.91% | Energy: 3838470720
MONITORED: % | ON: 3.27% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 15.27% | TXL: 1.70% | RXL: 3.58% | INTL: 0.88% | Energy: 3904723920
MONITORED: % | ON: 3.44% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.93% | TXL: 1.70% | RXL: 3.48% | INTL: 0.86% | Energy: 3985866560
MONITORED: % | ON: 3.65% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.46% | TXL: 1.66% | RXL: 3.36% | INTL: 0.83% | Energy: 4071812880
MONITORED: % | ON: 3.85% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 14.02% | TXL: 1.63% | RXL: 3.25% | INTL: 0.80% | Energy: 4158713680
MONITORED: % | ON: 4.04% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 13.61% | TXL: 1.60% | RXL: 3.14% | INTL: 0.78% | Energy: 4248102320
MONITORED: % | ON: 4.21% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 13.23% | TXL: 1.58% | RXL: 3.04% | INTL: 0.75% | Energy: 4333446320
MONITORED: % | ON: 4.37% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 12.87% | TXL: 1.55% | RXL: 2.95% | INTL: 0.73% | Energy: 4425429920
MONITORED: % | ON: 4.53% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 12.53% | TXL: 1.53% | RXL: 2.86% | INTL: 0.71% | Energy: 4514652560
MONITORED: % | ON: 4.67% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 12.19% | TXL: 1.50% | RXL: 2.78% | INTL: 0.69% | Energy: 4596422000
MONITORED: % | ON: 4.82% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.88% | TXL: 1.48% | RXL: 2.70% | INTL: 0.67% | Energy: 4695413760
MONITORED: % | ON: 4.96% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.55% | TXL: 1.45% | RXL: 2.62% | INTL: 0.65% | Energy: 4790263920
MONITORED: % | ON: 5.09% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.31% | TXL: 1.46% | RXL: 2.54% | INTL: 0.63% | Energy: 4908862000
MONITORED: % | ON: 5.21% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 11.05% | TXL: 1.45% | RXL: 2.47% | INTL: 0.61% | Energy: 5017483920
MONITORED: % | ON: 5.30% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 10.86% | TXL: 1.44% | RXL: 2.43% | INTL: 0.60% | Energy: 5093829360
MONITORED: % | ON: 5.40% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 10.64% | TXL: 1.42% | RXL: 2.37% | INTL: 0.59% | Energy: 5172296960
MONITORED: % | ON: 5.51% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 10.42% | TXL: 1.42% | RXL: 2.31% | INTL: 0.57% | Energy: 5288691840
MONITORED: % | ON: 5.61% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 10.23% | TXL: 1.42% | RXL: 2.26% | INTL: 0.56% | Energy: 5405809840
MONITORED: % | ON: 5.71% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 10.03% | TXL: 1.42% | RXL: 2.20% | INTL: 0.55% | Energy: 5518400880
MONITORED: % | ON: 5.80% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 9.84% | TXL: 1.42% | RXL: 2.15% | INTL: 0.53% | Energy: 5628875280
