MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 73.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12220000
MONITORED: % | ON: 9.55% | TX: 0.17% | RX: 0.36% | INT: 0.01% | ONL: 21.74% | TXL: 1.35% | RXL: 7.04% | INTL: 1.87% | Energy: 531900800
MONITORED: % | ON: 9.40% | TX: 0.06% | RX: 0.12% | INT: 0.00% | ONL: 14.16% | TXL: 0.59% | RXL: 2.75% | INTL: 0.64% | Energy: 1555092480
MONITORED: % | ON: 9.43% | TX: 0.05% | RX: 0.10% | INT: 0.00% | ONL: 13.36% | TXL: 0.52% | RXL: 2.27% | INTL: 0.55% | Energy: 1877585280
MONITORED: % | ON: 9.46% | TX: 0.03% | RX: 0.07% | INT: 0.00% | ONL: 12.30% | TXL: 0.41% | RXL: 1.65% | INTL: 0.40% | Energy: 2771762320
MONITORED: % | ON: 9.47% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 12.01% | TXL: 0.38% | RXL: 1.48% | INTL: 0.37% | Energy: 3117514960
MONITORED: % | ON: 9.49% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.61% | TXL: 0.34% | RXL: 1.24% | INTL: 0.31% | Energy: 3960488560
MONITORED: % | ON: 9.50% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.53% | TXL: 0.33% | RXL: 1.18% | INTL: 0.30% | Energy: 4335465280
MONITORED: % | ON: 9.52% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.35% | TXL: 0.33% | RXL: 1.06% | INTL: 0.27% | Energy: 5202949840
MONITORED: % | ON: 9.54% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.30% | TXL: 0.34% | RXL: 1.01% | INTL: 0.26% | Energy: 5610806240
MONITORED: % | ON: 9.54% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.21% | TXL: 0.35% | RXL: 0.93% | INTL: 0.25% | Energy: 6431972320
MONITORED: % | ON: 9.55% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 11.17% | TXL: 0.36% | RXL: 0.88% | INTL: 0.24% | Energy: 6905009920
MONITORED: % | ON: 9.56% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 11.11% | TXL: 0.36% | RXL: 0.83% | INTL: 0.23% | Energy: 7645333520
MONITORED: % | ON: 9.56% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 11.08% | TXL: 0.36% | RXL: 0.79% | INTL: 0.22% | Energy: 8162351280
MONITORED: % | ON: 9.56% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 11.04% | TXL: 0.37% | RXL: 0.76% | INTL: 0.22% | Energy: 8901917120
MONITORED: % | ON: 9.56% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 11.01% | TXL: 0.37% | RXL: 0.73% | INTL: 0.21% | Energy: 9454393120
