packet id 001 loss!!!
packet id 002 loss!!!
packet id 003 loss!!!
packet id 004 loss!!!
packet id 005 loss!!!
packet id 006 loss!!!
packet id 007 loss!!!
packet id 008 loss!!!
packet id 009 loss!!!
packet id 010 loss!!!
packet id 011 delay: 258648
packet id 012 delay: 274120
packet id 013 delay: 324152
packet id 014 delay: 309952
packet id 015 delay: 241664
packet id 016 delay: 302632
packet id 017 delay: 367104
packet id 018 delay: 212848
packet id 019 delay: 216704
packet id 020 delay: 2472248
packet id 021 delay: 532824
packet id 022 delay: 319704
packet id 023 delay: 208320
packet id 024 delay: 260944
packet id 025 delay: 253744
packet id 026 delay: 239792
packet id 027 delay: 264736
packet id 028 delay: 356328
packet id 029 loss!!!
packet id 030 delay: 463104
packet id 031 delay: 317064
packet id 032 delay: 266664
packet id 033 delay: 288736
packet id 034 delay: 371440
packet id 035 delay: 284248
packet id 036 delay: 293496
packet id 037 delay: 316704
packet id 038 delay: 276288
packet id 039 delay: 381800
packet id 040 delay: 258288
packet id 041 delay: 251536
packet id 042 delay: 242736
packet id 043 loss!!!
packet id 044 delay: 316256
packet id 045 delay: 270704
packet id 046 delay: 250704
packet id 047 delay: 582344
packet id 048 delay: 331424
packet id 049 delay: 266680
packet id 050 delay: 236536
packet id 051 delay: 237552
packet id 052 delay: 348576
packet id 053 delay: 592296
packet id 054 delay: 230000
packet id 055 delay: 237056
packet id 056 delay: 222968
packet id 057 delay: 384952
packet id 058 delay: 158664
packet id 059 delay: 283368
packet id 060 delay: 240592
packet id 061 delay: 259400
packet id 062 delay: 361912
packet id 063 delay: 275968
packet id 064 delay: 201096
packet id 065 delay: 294120
packet id 066 delay: 305424
packet id 067 delay: 265472
packet id 068 delay: 335856
packet id 069 delay: 260856
packet id 070 delay: 191984
packet id 071 delay: 220416
packet id 072 delay: 286176
packet id 073 delay: 309216
packet id 074 delay: 207024
packet id 075 delay: 361576
packet id 076 delay: 350592
packet id 077 delay: 200528
packet id 078 delay: 246008
packet id 079 delay: 320368
packet id 080 delay: 334856
packet id 081 delay: 297840
packet id 082 delay: 311440
packet id 083 delay: 682544
packet id 084 delay: 290288
packet id 085 delay: 260216
packet id 086 delay: 370792
packet id 087 delay: 248328
packet id 088 delay: 347648
packet id 089 delay: 255816
packet id 090 delay: 331424
packet id 091 delay: 271816
packet id 092 delay: 246008
packet id 093 delay: 289584
packet id 094 delay: 212984
packet id 095 delay: 259888
packet id 096 delay: 440448
packet id 097 delay: 436064
packet id 098 delay: 545976
packet id 099 delay: 233664
packet id 100 delay: 712744
packet id 101 delay: 380784
packet id 102 delay: 290568
packet id 103 delay: 276216
packet id 104 delay: 226232
packet id 105 delay: 311160
packet id 106 delay: 356120
packet id 107 delay: 259480
packet id 108 loss!!!
packet id 109 delay: 319272
packet id 110 delay: 328384
packet id 111 delay: 373664
packet id 112 delay: 259496
packet id 113 delay: 423384
packet id 114 delay: 360472
packet id 115 delay: 285432
packet id 116 delay: 170584
packet id 117 delay: 135224
packet id 118 delay: 193064
packet id 119 delay: 410064
packet id 120 delay: 321664
packet id 121 delay: 411856
packet id 122 delay: 342760
packet id 123 delay: 278600
packet id 124 delay: 394160
packet id 125 delay: 303232
packet id 126 delay: 310016
packet id 127 delay: 371952
packet id 128 delay: 304160
packet id 129 delay: 313160
packet id 130 delay: 277912
packet id 131 delay: 2318984
packet id 132 delay: 355216
packet id 133 delay: 433688
packet id 134 delay: 313968
packet id 135 delay: 316952
packet id 136 delay: 296216
packet id 137 delay: 386600
packet id 138 delay: 291496
packet id 139 delay: 250216
packet id 140 delay: 256288
packet id 141 delay: 324384
packet id 142 delay: 279384
packet id 143 delay: 347160
packet id 144 delay: 336160
packet id 145 delay: 301928
packet id 146 delay: 317064
packet id 147 delay: 311416
packet id 148 delay: 295488
packet id 149 delay: 250344
packet id 150 delay: 244120
packet id 151 delay: 272952
packet id 152 delay: 320160
packet id 153 delay: 710720
packet id 154 delay: 220528
packet id 155 delay: 438120
packet id 156 delay: 291632
packet id 157 delay: 355896
packet id 158 delay: 230000
packet id 159 delay: 182720
packet id 160 delay: 372368
packet id 161 delay: 279688
packet id 162 delay: 326592
packet id 163 delay: 477152
packet id 164 delay: 267872
packet id 165 delay: 321272
packet id 166 delay: 285800
packet id 167 delay: 329688
packet id 168 delay: 351384
packet id 169 delay: 358120
packet id 170 delay: 410120
packet id 171 delay: 262096
packet id 172 delay: 525184
packet id 173 delay: 326160
packet id 174 delay: 362952
packet id 175 delay: 388536
packet id 176 delay: 172904
packet id 177 delay: 289512
packet id 178 delay: 313200
packet id 179 delay: 444368
packet id 180 delay: 206152
packet id 181 delay: 305216
packet id 182 delay: 282280
packet id 183 delay: 288688
packet id 184 delay: 437328
packet id 185 delay: 234552
packet id 186 delay: 272648
packet id 187 delay: 183624
packet id 188 delay: 332480
packet id 189 delay: 281904
packet id 190 delay: 232112
packet id 191 delay: 322008
packet id 192 delay: 273368
packet id 193 delay: 258416
packet id 194 delay: 284568
packet id 195 delay: 328480
packet id 196 delay: 452064
packet id 197 delay: 367648
packet id 198 delay: 286424
packet id 199 delay: 457856
packet id 200 delay: 343952
packet id 201 delay: 344288
packet id 202 delay: 488224
packet id 203 delay: 295624
packet id 204 delay: 347272
packet id 205 delay: 291912
packet id 206 delay: 374784
packet id 207 delay: 269912
packet id 208 delay: 426856
packet id 209 delay: 216024
packet id 210 delay: 218192
packet id 211 delay: 512344
packet id 212 delay: 280424
packet id 213 delay: 298344
packet id 214 delay: 339864
packet id 215 delay: 253024
packet id 216 delay: 313608
packet id 217 delay: 449328
packet id 218 delay: 304416
packet id 219 delay: 254496
packet id 220 delay: 362040
packet id 221 delay: 265928
packet id 222 delay: 243680
packet id 223 delay: 229456
packet id 224 delay: 305496
packet id 225 delay: 217736
packet id 226 delay: 343816
packet id 227 delay: 280176
packet id 228 delay: 321704
packet id 229 delay: 315080
packet id 230 delay: 346344
packet id 231 delay: 456064
packet id 232 delay: 248080
packet id 233 delay: 297176
packet id 234 delay: 296424
packet id 235 delay: 320472
packet id 236 delay: 285456
packet id 237 delay: 270376
packet id 238 delay: 365216
packet id 239 delay: 181912
packet id 240 delay: 209384
packet id 241 delay: 293160
packet id 242 delay: 375120
packet id 243 delay: 357120
packet id 244 delay: 652712
packet id 245 delay: 217624
packet id 246 delay: 140432
packet id 247 delay: 238024
packet id 248 delay: 722584
packet id 249 delay: 3497840
packet id 250 delay: 265856
packet id 251 delay: 297160
packet id 252 delay: 330936
packet id 253 delay: 287064
packet id 254 delay: 665440
packet id 255 delay: 280216
packet id 256 delay: 658864
packet id 257 delay: 316856
packet id 258 delay: 305040
