MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 70.52% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 73.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 12200000
MONITORED: % | ON: 1.30% | TX: 0.05% | RX: 0.10% | INT: 0.00% | ONL: 17.71% | TXL: 0.70% | RXL: 4.59% | INTL: 0.78% | Energy: 239486080
MONITORED: % | ON: 0.44% | TX: 0.05% | RX: 0.03% | INT: 0.00% | ONL: 12.67% | TXL: 0.33% | RXL: 1.91% | INTL: 0.31% | Energy: 642172800
MONITORED: % | ON: 0.28% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 11.71% | TXL: 0.29% | RXL: 1.34% | INTL: 0.21% | Energy: 1087401120
MONITORED: % | ON: 0.23% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 11.40% | TXL: 0.26% | RXL: 1.16% | INTL: 0.17% | Energy: 1374142400
MONITORED: % | ON: 0.19% | TX: 0.05% | RX: 0.01% | INT: 0.00% | ONL: 11.13% | TXL: 0.23% | RXL: 0.98% | INTL: 0.15% | Energy: 1732366560
MONITORED: % | ON: 0.16% | TX: 0.05% | RX: 0.01% | INT: 0.00% | ONL: 10.92% | TXL: 0.20% | RXL: 0.86% | INTL: 0.13% | Energy: 2170877600
MONITORED: % | ON: 0.14% | TX: 0.05% | RX: 0.01% | INT: 0.00% | ONL: 10.81% | TXL: 0.19% | RXL: 0.78% | INTL: 0.12% | Energy: 2535671120
MONITORED: % | ON: 0.13% | TX: 0.05% | RX: 0.01% | INT: 0.00% | ONL: 10.75% | TXL: 0.18% | RXL: 0.75% | INTL: 0.11% | Energy: 2812948640
