MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 85.71% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.09% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 15120000
MONITORED: % | ON: 5.27% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 49.40% | TXL: 1.08% | RXL: 17.94% | INTL: 4.03% | Energy: 115848640
MONITORED: % | ON: 1.97% | TX: 0.01% | RX: 0.04% | INT: 0.00% | ONL: 43.96% | TXL: 1.15% | RXL: 16.05% | INTL: 5.39% | Energy: 403225680
MONITORED: % | ON: 1.41% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 39.01% | TXL: 1.03% | RXL: 13.84% | INTL: 4.78% | Energy: 615435120
MONITORED: % | ON: 1.22% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 36.47% | TXL: 1.31% | RXL: 12.77% | INTL: 4.39% | Energy: 820005920
MONITORED: % | ON: 1.08% | TX: 0.02% | RX: 0.04% | INT: 0.00% | ONL: 34.93% | TXL: 1.12% | RXL: 12.40% | INTL: 4.10% | Energy: 1013969520
MONITORED: % | ON: 1.13% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 33.84% | TXL: 1.37% | RXL: 11.75% | INTL: 4.00% | Energy: 1229606080
MONITORED: % | ON: 1.10% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 33.47% | TXL: 1.57% | RXL: 11.53% | INTL: 4.02% | Energy: 1454179760
MONITORED: % | ON: 1.05% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 33.42% | TXL: 1.66% | RXL: 11.56% | INTL: 4.02% | Energy: 1696499680
MONITORED: % | ON: 0.99% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 33.54% | TXL: 1.68% | RXL: 11.59% | INTL: 4.19% | Energy: 1935683280
MONITORED: % | ON: 0.93% | TX: 0.04% | RX: 0.05% | INT: 0.00% | ONL: 33.10% | TXL: 1.54% | RXL: 11.49% | INTL: 4.27% | Energy: 2141243200
MONITORED: % | ON: 0.89% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 32.44% | TXL: 1.60% | RXL: 11.19% | INTL: 4.17% | Energy: 2334809280
MONITORED: % | ON: 0.84% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.81% | TXL: 1.58% | RXL: 10.91% | INTL: 4.17% | Energy: 2511301520
MONITORED: % | ON: 0.81% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.27% | TXL: 1.55% | RXL: 10.68% | INTL: 4.16% | Energy: 2684586720
MONITORED: % | ON: 0.79% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.37% | TXL: 1.66% | RXL: 10.65% | INTL: 4.10% | Energy: 2929267280
MONITORED: % | ON: 0.78% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.92% | TXL: 1.65% | RXL: 10.89% | INTL: 4.21% | Energy: 3206087840
MONITORED: % | ON: 0.80% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 32.14% | TXL: 1.65% | RXL: 11.01% | INTL: 4.20% | Energy: 3420351120
MONITORED: % | ON: 0.79% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 32.04% | TXL: 1.68% | RXL: 10.94% | INTL: 4.19% | Energy: 3523053040
MONITORED: % | ON: 0.76% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 31.61% | TXL: 1.69% | RXL: 10.74% | INTL: 4.15% | Energy: 3684098400
MONITORED: % | ON: 0.75% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.18% | TXL: 1.65% | RXL: 10.58% | INTL: 4.13% | Energy: 3835974720
MONITORED: % | ON: 0.73% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.98% | TXL: 1.63% | RXL: 10.50% | INTL: 4.12% | Energy: 3998068720
MONITORED: % | ON: 0.72% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.12% | TXL: 1.63% | RXL: 10.54% | INTL: 4.19% | Energy: 4236152000
MONITORED: % | ON: 0.71% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 31.05% | TXL: 1.62% | RXL: 10.52% | INTL: 4.14% | Energy: 4448707040
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.76% | TXL: 1.61% | RXL: 10.39% | INTL: 4.08% | Energy: 4625538080
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.72% | TXL: 1.62% | RXL: 10.41% | INTL: 4.02% | Energy: 4845714240
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.70% | TXL: 1.63% | RXL: 10.41% | INTL: 3.97% | Energy: 5062448640
MONITORED: % | ON: 0.69% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.70% | TXL: 1.64% | RXL: 10.40% | INTL: 3.96% | Energy: 5281189840
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.83% | TXL: 1.60% | RXL: 10.48% | INTL: 3.95% | Energy: 5520977760
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.73% | TXL: 1.59% | RXL: 10.47% | INTL: 3.90% | Energy: 5726178000
MONITORED: % | ON: 0.70% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.74% | TXL: 1.58% | RXL: 10.51% | INTL: 3.85% | Energy: 5943027360
MONITORED: % | ON: 0.69% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.63% | TXL: 1.56% | RXL: 10.48% | INTL: 3.86% | Energy: 6152966640
MONITORED: % | ON: 0.68% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 30.19% | TXL: 1.55% | RXL: 10.30% | INTL: 3.81% | Energy: 6290160080
MONITORED: % | ON: 0.67% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 29.96% | TXL: 1.54% | RXL: 10.21% | INTL: 3.79% | Energy: 6336875920
MONITORED: % | ON: 0.66% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 29.60% | TXL: 1.53% | RXL: 10.06% | INTL: 3.73% | Energy: 6452177120
MONITORED: % | ON: 0.64% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 29.14% | TXL: 1.53% | RXL: 9.86% | INTL: 3.66% | Energy: 6571730240
