packet id 001 loss!!!
packet id 002 loss!!!
packet id 003 delay: 122240
packet id 004 loss!!!
packet id 005 delay: 323040
packet id 006 delay: 167680
packet id 007 delay: 299400
packet id 008 delay: 293000
packet id 009 delay: 181200
packet id 010 delay: 387680
packet id 011 delay: 230880
packet id 012 delay: 237040
packet id 013 delay: 755400
packet id 014 delay: 157600
packet id 015 delay: 333000
packet id 016 delay: 178448
packet id 017 delay: 359720
packet id 018 delay: 1534944
packet id 019 delay: 275240
packet id 020 delay: 182880
packet id 021 delay: 322720
packet id 022 delay: 1904304
packet id 023 delay: 269600
packet id 024 delay: 198000
packet id 025 delay: 280880
packet id 026 delay: 281280
packet id 027 delay: 304680
packet id 028 delay: 396080
packet id 029 delay: 314680
packet id 030 delay: 1001240
packet id 031 delay: 316680
packet id 032 delay: 239640
packet id 033 delay: 272280
packet id 034 delay: 241640
packet id 035 delay: 214200
packet id 036 delay: 223280
packet id 037 delay: 211600
packet id 038 delay: 287280
packet id 039 loss!!!
packet id 040 delay: 319720
packet id 041 delay: 217200
packet id 042 delay: 136960
packet id 043 delay: 204600
packet id 044 delay: 285360
packet id 045 delay: 196280
packet id 046 delay: 328960
packet id 047 delay: 213200
packet id 048 delay: 301600
packet id 049 delay: 236920
packet id 050 delay: 221560
packet id 051 delay: 683280
packet id 052 delay: 341320
packet id 053 delay: 297600
packet id 054 delay: 262320
packet id 055 delay: 338680
packet id 056 delay: 250000
packet id 057 delay: 1751256
packet id 058 delay: 293680
packet id 059 delay: 195736
packet id 060 delay: 352400
packet id 061 delay: 280040
packet id 062 delay: 263880
packet id 063 delay: 295312
packet id 064 delay: 124920
packet id 065 delay: 280600
packet id 066 loss!!!
packet id 067 delay: 224280
packet id 068 delay: 257400
packet id 069 delay: 334640
packet id 070 delay: 715560
packet id 071 delay: 690424
packet id 072 delay: 234280
packet id 073 delay: 309720
packet id 074 delay: 140920
packet id 075 delay: 2231040
packet id 076 delay: 334360
packet id 077 delay: 188560
packet id 078 delay: 333680
packet id 079 delay: 1383440
packet id 080 delay: 224920
packet id 081 delay: 266680
packet id 082 delay: 265920
packet id 083 delay: 214680
packet id 084 delay: 201240
packet id 085 delay: 275360
packet id 086 delay: 310960
packet id 087 delay: 152560
packet id 088 delay: 289400
packet id 089 delay: 281880
packet id 090 delay: 196240
packet id 091 delay: 596320
packet id 092 delay: 245280
packet id 093 delay: 274000
packet id 094 delay: 148200
packet id 095 delay: 216600
packet id 096 delay: 218200
packet id 097 delay: 297320
packet id 098 delay: 297360
packet id 099 delay: 199560
packet id 100 delay: 199976
packet id 101 delay: 231280
packet id 102 delay: 708848
packet id 103 delay: 305720
packet id 104 delay: 267920
packet id 105 delay: 287280
packet id 106 delay: 713584
packet id 107 delay: 282720
packet id 108 delay: 267280
packet id 109 delay: 210880
packet id 110 delay: 268280
packet id 111 delay: 263680
packet id 112 delay: 183920
packet id 113 delay: 282040
packet id 114 delay: 405000
packet id 115 delay: 196560
packet id 116 delay: 343720
packet id 117 delay: 204920
packet id 118 delay: 236600
packet id 119 delay: 283600
packet id 120 delay: 325640
packet id 121 delay: 279040
packet id 122 delay: 289720
packet id 123 delay: 281680
packet id 124 delay: 285680
packet id 125 loss!!!
packet id 126 delay: 297680
packet id 127 delay: 242280
packet id 128 delay: 308360
packet id 129 delay: 243200
packet id 130 delay: 591800
packet id 131 delay: 305600
packet id 132 delay: 98560
packet id 133 delay: 378680
packet id 134 delay: 302360
packet id 135 delay: 348720
packet id 136 delay: 323040
packet id 137 delay: 213360
packet id 138 loss!!!
packet id 139 delay: 320720
packet id 140 delay: 190200
packet id 141 delay: 176200
packet id 142 delay: 208680
packet id 143 delay: 365360
packet id 144 delay: 212600
packet id 145 delay: 197280
packet id 146 delay: 276720
packet id 147 delay: 272040
packet id 148 delay: 301600
packet id 149 delay: 250280
packet id 150 delay: 352680
packet id 151 delay: 202200
packet id 152 delay: 238600
packet id 153 delay: 263680
packet id 154 delay: 355200
packet id 155 delay: 213240
packet id 156 delay: 241280
packet id 157 delay: 351400
packet id 158 delay: 376400
packet id 159 delay: 235200
packet id 160 delay: 252560
packet id 161 delay: 265360
packet id 162 delay: 302360
packet id 163 delay: 241640
packet id 164 delay: 322920
packet id 165 delay: 258000
packet id 166 loss!!!
packet id 167 delay: 165240
packet id 168 delay: 252000
packet id 169 delay: 156920
packet id 170 delay: 284720
packet id 171 delay: 202560
packet id 172 delay: 375360
packet id 173 delay: 252240
packet id 174 delay: 263680
packet id 175 delay: 270200
packet id 176 delay: 215600
packet id 177 delay: 231200
packet id 178 delay: 242080
packet id 179 delay: 294400
packet id 180 delay: 363360
packet id 181 delay: 286880
packet id 182 delay: 325360
packet id 183 delay: 355040
packet id 184 delay: 344360
packet id 185 delay: 286680
packet id 186 delay: 204320
packet id 187 delay: 260880
packet id 188 delay: 379400
packet id 189 delay: 252000
packet id 190 delay: 340680
packet id 191 delay: 288720
packet id 192 delay: 294280
packet id 193 delay: 271400
packet id 194 delay: 209920
packet id 195 delay: 267280
packet id 196 delay: 305360
packet id 197 delay: 194920
packet id 198 delay: 283680
packet id 199 delay: 252000
packet id 200 delay: 203240
packet id 201 delay: 303680
