MONITORED: % | ON: 54.71% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 59.06% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3140000
MONITORED: % | ON: 28.71% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 35.55% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3380000
MONITORED: % | ON: 16.99% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 23.73% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 3620000
MONITORED: % | ON: 0.78% | TX: 0.02% | RX: 0.05% | INT: 0.00% | ONL: 16.93% | TXL: 0.82% | RXL: 4.73% | INTL: 0.98% | Energy: 330921920
MONITORED: % | ON: 0.33% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 12.50% | TXL: 0.25% | RXL: 2.07% | INTL: 0.40% | Energy: 898582880
MONITORED: % | ON: 1.40% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 10.56% | TXL: 0.19% | RXL: 1.53% | INTL: 0.30% | Energy: 1233287520
MONITORED: % | ON: 3.75% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 7.55% | TXL: 0.15% | RXL: 1.09% | INTL: 0.21% | Energy: 1630762480
MONITORED: % | ON: 5.20% | TX: 0.00% | RX: 0.02% | INT: 0.00% | ONL: 5.69% | TXL: 0.12% | RXL: 0.82% | INTL: 0.16% | Energy: 2089102000
MONITORED: % | ON: 5.97% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 4.71% | TXL: 0.10% | RXL: 0.68% | INTL: 0.13% | Energy: 2486922800
MONITORED: % | ON: 6.49% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 4.04% | TXL: 0.09% | RXL: 0.58% | INTL: 0.11% | Energy: 2859369200
MONITORED: % | ON: 6.90% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 3.52% | TXL: 0.09% | RXL: 0.50% | INTL: 0.10% | Energy: 3263031280
MONITORED: % | ON: 7.19% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 3.15% | TXL: 0.08% | RXL: 0.45% | INTL: 0.09% | Energy: 3617028080
MONITORED: % | ON: 7.44% | TX: 0.00% | RX: 0.01% | INT: 0.00% | ONL: 2.83% | TXL: 0.07% | RXL: 0.40% | INTL: 0.08% | Energy: 4007723520
MONITORED: % | ON: 7.70% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 2.56% | TXL: 0.09% | RXL: 0.36% | INTL: 0.07% | Energy: 4511120800
MONITORED: % | ON: 7.85% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 2.36% | TXL: 0.08% | RXL: 0.33% | INTL: 0.06% | Energy: 4884513120
MONITORED: % | ON: 7.99% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 2.18% | TXL: 0.08% | RXL: 0.31% | INTL: 0.06% | Energy: 5276772720
MONITORED: % | ON: 8.12% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 2.01% | TXL: 0.07% | RXL: 0.28% | INTL: 0.05% | Energy: 5722875520
MONITORED: % | ON: 8.20% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.90% | TXL: 0.07% | RXL: 0.27% | INTL: 0.05% | Energy: 6048183040
MONITORED: % | ON: 8.30% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.78% | TXL: 0.07% | RXL: 0.25% | INTL: 0.05% | Energy: 6459662080
MONITORED: % | ON: 8.39% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.69% | TXL: 0.08% | RXL: 0.23% | INTL: 0.05% | Energy: 6891261360
MONITORED: % | ON: 8.47% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.59% | TXL: 0.08% | RXL: 0.22% | INTL: 0.04% | Energy: 7336394640
MONITORED: % | ON: 8.53% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.51% | TXL: 0.07% | RXL: 0.21% | INTL: 0.04% | Energy: 7744797520
MONITORED: % | ON: 8.58% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.44% | TXL: 0.07% | RXL: 0.20% | INTL: 0.04% | Energy: 8129970640
MONITORED: % | ON: 8.63% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.38% | TXL: 0.07% | RXL: 0.19% | INTL: 0.04% | Energy: 8498004880
MONITORED: % | ON: 8.67% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.32% | TXL: 0.07% | RXL: 0.18% | INTL: 0.03% | Energy: 8888438240
MONITORED: % | ON: 8.71% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 1.27% | TXL: 0.07% | RXL: 0.17% | INTL: 0.03% | Energy: 9314104240
