MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 86.70% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.98% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 16420000
MONITORED: % | ON: 4.11% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 47.25% | TXL: 2.44% | RXL: 15.63% | INTL: 1.42% | Energy: 178713920
MONITORED: % | ON: 2.00% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 39.88% | TXL: 2.10% | RXL: 13.26% | INTL: 1.73% | Energy: 421050480
MONITORED: % | ON: 1.53% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 36.12% | TXL: 1.60% | RXL: 11.94% | INTL: 1.52% | Energy: 620280720
MONITORED: % | ON: 1.27% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 33.45% | TXL: 1.53% | RXL: 10.86% | INTL: 1.54% | Energy: 801271040
MONITORED: % | ON: 1.15% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 32.35% | TXL: 1.74% | RXL: 10.23% | INTL: 1.43% | Energy: 993040000
MONITORED: % | ON: 1.05% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 32.93% | TXL: 2.18% | RXL: 10.17% | INTL: 1.46% | Energy: 1255009520
MONITORED: % | ON: 1.04% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 34.16% | TXL: 2.31% | RXL: 10.65% | INTL: 1.65% | Energy: 1540429440
MONITORED: % | ON: 1.00% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 33.74% | TXL: 2.35% | RXL: 10.53% | INTL: 1.59% | Energy: 1766598320
MONITORED: % | ON: 0.99% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 33.34% | TXL: 2.41% | RXL: 10.42% | INTL: 1.54% | Energy: 1991911440
MONITORED: % | ON: 0.96% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 33.14% | TXL: 2.44% | RXL: 10.24% | INTL: 1.47% | Energy: 2217368320
MONITORED: % | ON: 0.92% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 32.68% | TXL: 2.54% | RXL: 9.94% | INTL: 1.44% | Energy: 2423047600
MONITORED: % | ON: 0.89% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 32.22% | TXL: 2.65% | RXL: 9.65% | INTL: 1.40% | Energy: 2631110080
MONITORED: % | ON: 0.85% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.42% | TXL: 2.56% | RXL: 9.36% | INTL: 1.40% | Energy: 2787677760
MONITORED: % | ON: 0.82% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 30.70% | TXL: 2.49% | RXL: 9.14% | INTL: 1.35% | Energy: 2946545440
MONITORED: % | ON: 0.85% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.30% | TXL: 2.48% | RXL: 9.39% | INTL: 1.41% | Energy: 3239024400
MONITORED: % | ON: 0.86% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.59% | TXL: 2.49% | RXL: 9.53% | INTL: 1.39% | Energy: 3419765040
MONITORED: % | ON: 0.86% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.74% | TXL: 2.57% | RXL: 9.54% | INTL: 1.40% | Energy: 3585579920
MONITORED: % | ON: 0.84% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.55% | TXL: 2.62% | RXL: 9.44% | INTL: 1.39% | Energy: 3780309520
MONITORED: % | ON: 0.82% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 31.16% | TXL: 2.60% | RXL: 9.31% | INTL: 1.38% | Energy: 3940776880
MONITORED: % | ON: 0.80% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 30.75% | TXL: 2.55% | RXL: 9.21% | INTL: 1.37% | Energy: 4099963920
MONITORED: % | ON: 0.80% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 30.50% | TXL: 2.53% | RXL: 9.15% | INTL: 1.37% | Energy: 4284764800
MONITORED: % | ON: 0.79% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 30.09% | TXL: 2.50% | RXL: 9.01% | INTL: 1.34% | Energy: 4443318800
MONITORED: % | ON: 0.78% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 29.95% | TXL: 2.44% | RXL: 8.98% | INTL: 1.33% | Energy: 4639251360
MONITORED: % | ON: 0.78% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 29.67% | TXL: 2.36% | RXL: 8.92% | INTL: 1.33% | Energy: 4799096480
MONITORED: % | ON: 0.79% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 30.06% | TXL: 2.36% | RXL: 9.12% | INTL: 1.34% | Energy: 5074114800
