MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6560000
MONITORED: % | ON: 56.75% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 60.90% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6800000
MONITORED: % | ON: 34.42% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 40.71% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7160000
MONITORED: % | ON: 3.10% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 44.45% | TXL: 1.40% | RXL: 17.43% | INTL: 1.28% | Energy: 163887360
MONITORED: % | ON: 1.77% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 38.43% | TXL: 1.66% | RXL: 13.77% | INTL: 1.06% | Energy: 402366160
MONITORED: % | ON: 1.54% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 37.30% | TXL: 1.52% | RXL: 13.05% | INTL: 1.11% | Energy: 638911360
MONITORED: % | ON: 1.32% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 35.34% | TXL: 1.58% | RXL: 11.91% | INTL: 1.06% | Energy: 845726160
MONITORED: % | ON: 1.21% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 34.21% | TXL: 1.48% | RXL: 11.36% | INTL: 0.95% | Energy: 1044850240
MONITORED: % | ON: 1.13% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 33.07% | TXL: 1.34% | RXL: 10.91% | INTL: 0.93% | Energy: 1247711360
MONITORED: % | ON: 1.08% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 32.04% | TXL: 1.44% | RXL: 10.41% | INTL: 0.89% | Energy: 1433853360
MONITORED: % | ON: 1.03% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 31.27% | TXL: 1.37% | RXL: 10.04% | INTL: 0.88% | Energy: 1622715600
MONITORED: % | ON: 0.98% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 30.12% | TXL: 1.30% | RXL: 9.57% | INTL: 0.82% | Energy: 1779700160
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.20% | TXL: 1.18% | RXL: 9.21% | INTL: 0.80% | Energy: 1929224560
MONITORED: % | ON: 0.89% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 27.91% | TXL: 1.09% | RXL: 8.73% | INTL: 0.79% | Energy: 2039271040
MONITORED: % | ON: 0.84% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 26.91% | TXL: 1.01% | RXL: 8.32% | INTL: 0.78% | Energy: 2158567280
MONITORED: % | ON: 0.80% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 25.97% | TXL: 0.94% | RXL: 7.98% | INTL: 0.77% | Energy: 2263608720
MONITORED: % | ON: 0.76% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 25.13% | TXL: 0.89% | RXL: 7.67% | INTL: 0.74% | Energy: 2368528400
MONITORED: % | ON: 0.76% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 25.17% | TXL: 0.84% | RXL: 7.72% | INTL: 0.74% | Energy: 2555646320
MONITORED: % | ON: 0.75% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.90% | TXL: 0.82% | RXL: 7.61% | INTL: 0.74% | Energy: 2644281760
MONITORED: % | ON: 0.75% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.72% | TXL: 0.79% | RXL: 7.56% | INTL: 0.74% | Energy: 2736445120
MONITORED: % | ON: 0.73% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.39% | TXL: 0.76% | RXL: 7.46% | INTL: 0.73% | Energy: 2860025280
MONITORED: % | ON: 0.71% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.95% | TXL: 0.73% | RXL: 7.31% | INTL: 0.72% | Energy: 2963625120
MONITORED: % | ON: 0.70% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.61% | TXL: 0.70% | RXL: 7.18% | INTL: 0.72% | Energy: 3079185840
MONITORED: % | ON: 0.69% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.43% | TXL: 0.67% | RXL: 7.11% | INTL: 0.71% | Energy: 3218714320
MONITORED: % | ON: 0.68% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.13% | TXL: 0.65% | RXL: 7.00% | INTL: 0.71% | Energy: 3338111760
