MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6560000
MONITORED: % | ON: 56.75% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 60.90% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 6800000
MONITORED: % | ON: 34.86% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 39.96% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7040000
MONITORED: % | ON: 3.33% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 44.09% | TXL: 1.34% | RXL: 17.05% | INTL: 1.14% | Energy: 134110400
MONITORED: % | ON: 1.85% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 38.61% | TXL: 1.44% | RXL: 13.99% | INTL: 1.08% | Energy: 386536560
MONITORED: % | ON: 1.56% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 37.82% | TXL: 1.57% | RXL: 13.24% | INTL: 1.09% | Energy: 619244000
MONITORED: % | ON: 1.35% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 35.55% | TXL: 1.59% | RXL: 12.05% | INTL: 1.05% | Energy: 831733840
MONITORED: % | ON: 1.22% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 34.37% | TXL: 1.50% | RXL: 11.43% | INTL: 0.96% | Energy: 1034302240
MONITORED: % | ON: 1.15% | TX: 0.01% | RX: 0.03% | INT: 0.00% | ONL: 33.25% | TXL: 1.35% | RXL: 11.03% | INTL: 0.94% | Energy: 1230915040
MONITORED: % | ON: 1.07% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 32.05% | TXL: 1.44% | RXL: 10.40% | INTL: 0.89% | Energy: 1414491280
MONITORED: % | ON: 1.03% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 31.40% | TXL: 1.37% | RXL: 10.10% | INTL: 0.88% | Energy: 1612580800
MONITORED: % | ON: 0.98% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 30.09% | TXL: 1.29% | RXL: 9.56% | INTL: 0.82% | Energy: 1758694720
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.26% | TXL: 1.18% | RXL: 9.23% | INTL: 0.80% | Energy: 1918569040
MONITORED: % | ON: 0.90% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 28.02% | TXL: 1.10% | RXL: 8.77% | INTL: 0.79% | Energy: 2035118240
MONITORED: % | ON: 0.84% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 27.00% | TXL: 1.01% | RXL: 8.36% | INTL: 0.78% | Energy: 2149702400
MONITORED: % | ON: 0.80% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 26.08% | TXL: 0.95% | RXL: 8.03% | INTL: 0.77% | Energy: 2255513120
MONITORED: % | ON: 0.76% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 25.20% | TXL: 0.89% | RXL: 7.70% | INTL: 0.75% | Energy: 2361823200
MONITORED: % | ON: 0.76% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 25.17% | TXL: 0.85% | RXL: 7.71% | INTL: 0.74% | Energy: 2539773440
MONITORED: % | ON: 0.75% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.90% | TXL: 0.82% | RXL: 7.61% | INTL: 0.74% | Energy: 2643948160
MONITORED: % | ON: 0.74% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.72% | TXL: 0.79% | RXL: 7.55% | INTL: 0.74% | Energy: 2722019280
MONITORED: % | ON: 0.73% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 24.45% | TXL: 0.76% | RXL: 7.48% | INTL: 0.74% | Energy: 2852019680
MONITORED: % | ON: 0.71% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.98% | TXL: 0.73% | RXL: 7.32% | INTL: 0.72% | Energy: 2955735120
MONITORED: % | ON: 0.70% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.60% | TXL: 0.70% | RXL: 7.18% | INTL: 0.72% | Energy: 3064684160
MONITORED: % | ON: 0.69% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.45% | TXL: 0.68% | RXL: 7.11% | INTL: 0.71% | Energy: 3207304320
MONITORED: % | ON: 0.68% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 23.17% | TXL: 0.65% | RXL: 7.02% | INTL: 0.71% | Energy: 3332714960
MONITORED: % | ON: 0.67% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 22.93% | TXL: 0.63% | RXL: 6.91% | INTL: 0.70% | Energy: 3458031920
MONITORED: % | ON: 0.65% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 22.54% | TXL: 0.61% | RXL: 6.74% | INTL: 0.69% | Energy: 3551582160
