MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: NaN% | TX: NaN% | RX: NaN% | INT: NaN% | ONL: NaN% | TXL: NaN% | RXL: NaN% | INTL: NaN% | Energy: 0
MONITORED: % | ON: 86.31% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 87.62% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 15880000
MONITORED: % | ON: 4.50% | TX: 0.00% | RX: 0.03% | INT: 0.00% | ONL: 49.41% | TXL: 1.71% | RXL: 16.57% | INTL: 1.88% | Energy: 152739360
MONITORED: % | ON: 1.85% | TX: 0.02% | RX: 0.01% | INT: 0.00% | ONL: 36.68% | TXL: 2.15% | RXL: 11.94% | INTL: 1.94% | Energy: 371759120
MONITORED: % | ON: 1.34% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 33.03% | TXL: 1.84% | RXL: 10.79% | INTL: 1.71% | Energy: 544058640
MONITORED: % | ON: 1.21% | TX: 0.01% | RX: 0.01% | INT: 0.00% | ONL: 31.09% | TXL: 1.52% | RXL: 10.53% | INTL: 1.70% | Energy: 729136000
MONITORED: % | ON: 1.11% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 30.14% | TXL: 1.34% | RXL: 10.38% | INTL: 1.55% | Energy: 908537200
MONITORED: % | ON: 1.00% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.11% | TXL: 1.21% | RXL: 10.07% | INTL: 1.49% | Energy: 1078340640
MONITORED: % | ON: 0.97% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.16% | TXL: 1.20% | RXL: 10.18% | INTL: 1.58% | Energy: 1284531440
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.20% | TXL: 1.17% | RXL: 10.26% | INTL: 1.59% | Energy: 1496225040
MONITORED: % | ON: 0.92% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.34% | TXL: 1.23% | RXL: 10.29% | INTL: 1.67% | Energy: 1711392480
MONITORED: % | ON: 0.94% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.51% | TXL: 1.36% | RXL: 10.29% | INTL: 1.66% | Energy: 1939460400
MONITORED: % | ON: 0.90% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.87% | TXL: 1.53% | RXL: 10.30% | INTL: 1.70% | Energy: 2177944960
MONITORED: % | ON: 0.87% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 29.67% | TXL: 1.64% | RXL: 10.09% | INTL: 1.72% | Energy: 2377725760
MONITORED: % | ON: 0.85% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 28.99% | TXL: 1.60% | RXL: 9.84% | INTL: 1.71% | Energy: 2524881040
MONITORED: % | ON: 0.83% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 28.77% | TXL: 1.64% | RXL: 9.71% | INTL: 1.69% | Energy: 2719680240
MONITORED: % | ON: 0.84% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 29.33% | TXL: 1.66% | RXL: 9.95% | INTL: 1.73% | Energy: 2988206080
MONITORED: % | ON: 0.85% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 29.58% | TXL: 1.68% | RXL: 10.06% | INTL: 1.73% | Energy: 3171764480
MONITORED: % | ON: 0.83% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 29.29% | TXL: 1.64% | RXL: 9.95% | INTL: 1.72% | Energy: 3256612160
MONITORED: % | ON: 0.81% | TX: 0.02% | RX: 0.02% | INT: 0.00% | ONL: 29.11% | TXL: 1.71% | RXL: 9.77% | INTL: 1.70% | Energy: 3433017120
