NODE2	<AVG delay: 540632 us>	<Energy 90.200 %>	<PRR: 94.900 %>	<Collision ratio: 110.100 %>
NODE3	<AVG delay: 1075455 us>	<Energy 88.500 %>		<Collision ratio: 174.700 %>
NODE4	<AVG delay: 1789488 us>	<Energy 93.800 %>		<Collision ratio: 476.800 %>
NODE5	<AVG delay: 448452 us>	<Energy 74.300 %>		<Collision ratio: 72.500 %>
NODE6	<AVG delay: 1324547 us>	<Energy 90.600 %>		<Collision ratio: 461.700 %>
NODE7	<AVG delay: 2148944 us>	<Energy 84.400 %>		<Collision ratio: 413.100 %>
NODE8	<AVG delay: 986947 us>	<Energy 85.800 %>		<Collision ratio: 178.000 %>
NODE9	<AVG delay: 1713139 us>	<Energy 94.000 %>		<Collision ratio: 494.400 %>
NODE10	<AVG delay: 460468 us>	<Energy 85.100 %>		<Collision ratio: 46.100 %>
NODE11	<AVG delay: 227770 us>	<Energy 69.400 %>		<Collision ratio: 22.500 %>
NODE12	<AVG delay: 1188160 us>	<Energy 89.000 %>		<Collision ratio: 153.200 %>
NODE13	<AVG delay: 82576 us>	<Energy 59.200 %>		<Collision ratio: 34.900 %>
NODE14	<AVG delay: 2143690 us>	<Energy 96.500 %>		<Collision ratio: 526.500 %>
NODE15	<AVG delay: 760848 us>	<Energy 87.100 %>		<Collision ratio: 109.500 %>
NODE16	<AVG delay: 1506925 us>	<Energy 96.900 %>		<Collision ratio: 244.400 %>
NODE17	<AVG delay: 1354136 us>	<Energy 95.900 %>		<Collision ratio: 529.600 %>
NODE18	<AVG delay: 344297 us>	<Energy 68.800 %>		<Collision ratio: 39.500 %>
NODE19	<AVG delay: 518467 us>	<Energy 79.900 %>		<Collision ratio: 108.000 %>
NODE20	<AVG delay: 1647742 us>	<Energy 88.100 %>		<Collision ratio: 352.700 %>
NODE21	<AVG delay: 1192189 us>	<Energy 93.000 %>		<Collision ratio: 389.500 %>
NODE22	<AVG delay: 1271208 us>	<Energy 90.500 %>		<Collision ratio: 482.100 %>
NODE23	<AVG delay: 721399 us>	<Energy 81.200 %>		<Collision ratio: 78.100 %>
NODE24	<AVG delay: 1285063 us>	<Energy 99.700 %>		<Collision ratio: 475.900 %>
NODE25	<AVG delay: 486408 us>	<Energy 78.400 %>		<Collision ratio: 63.600 %>
NODE26	<AVG delay: 1172916 us>	<Energy 85.900 %>		<Collision ratio: 256.500 %>
NODE27	<AVG delay: 1666461 us>	<Energy 95.200 %>		<Collision ratio: 590.900 %>
NODE28	<AVG delay: 879434 us>	<Energy 89.700 %>		<Collision ratio: 29.400 %>
NODE29	<AVG delay: 2028978 us>	<Energy 100.000 %>		<Collision ratio: 223.300 %>
NODE30	<AVG delay: 1921389 us>	<Energy 93.800 %>		<Collision ratio: 589.400 %>
NODE31	<AVG delay: 326181 us>	<Energy 70.200 %>		<Collision ratio: 36.700 %>
NODE32	<AVG delay: 830002 us>	<Energy 91.800 %>		<Collision ratio: 276.400 %>
NODE33	<AVG delay: 1046644 us>	<Energy 92.400 %>		<Collision ratio: 157.700 %>
NODE34	<AVG delay: 2004996 us>	<Energy 89.100 %>		<Collision ratio: 277.700 %>
NODE35	<AVG delay: 1281445 us>	<Energy 96.800 %>		<Collision ratio: 620.300 %>
NODE36	<AVG delay: 209451 us>	<Energy 71.300 %>		<Collision ratio: 16.100 %>
NODE37	<AVG delay: 209155 us>	<Energy 65.200 %>		<Collision ratio: 17.500 %>
NODE38	<AVG delay: 164119 us>	<Energy 63.600 %>		<Collision ratio: 18.000 %>
NODE39	<AVG delay: 669956 us>	<Energy 84.100 %>		<Collision ratio: 130.000 %>
NODE40	<AVG delay: 508191 us>	<Energy 77.400 %>		<Collision ratio: 54.700 %>
NODE41	<AVG delay: 1740645 us>	<Energy 98.500 %>		<Collision ratio: 505.600 %>
NODE42	<AVG delay: 2068181 us>	<Energy 95.600 %>		<Collision ratio: 479.000 %>
NODE43	<AVG delay: 232038 us>	<Energy 77.800 %>		<Collision ratio: 11.800 %>
NODE44	<AVG delay: 996668 us>	<Energy 94.300 %>		<Collision ratio: 272.100 %>
NODE45	<AVG delay: 2147393 us>	<Energy 99.500 %>		<Collision ratio: 329.500 %>
NODE46	<AVG delay: 257954 us>	<Energy 69.400 %>		<Collision ratio: 30.200 %>
NODE47	<AVG delay: 1828583 us>	<Energy 94.600 %>		<Collision ratio: 276.700 %>
NODE48	<AVG delay: 311063 us>	<Energy 79.300 %>		<Collision ratio: 18.200 %>
NODE49	<AVG delay: 2075458 us>	<Energy 97.600 %>		<Collision ratio: 331.800 %>
NODE50	<AVG delay: 2083884 us>	<Energy 92.500 %>		<Collision ratio: 255.400 %>
