MONITORED: % | ON: 100.00% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 100.00% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 0
MONITORED: % | ON: 59.15% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 63.07% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7480000
MONITORED: % | ON: 36.68% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 42.76% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 7840000
MONITORED: % | ON: 2.55% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 40.27% | TXL: 0.64% | RXL: 13.83% | INTL: 0.88% | Energy: 207167520
MONITORED: % | ON: 1.76% | TX: 0.05% | RX: 0.03% | INT: 0.00% | ONL: 33.52% | TXL: 0.72% | RXL: 11.14% | INTL: 0.48% | Energy: 499201200
MONITORED: % | ON: 1.31% | TX: 0.04% | RX: 0.03% | INT: 0.00% | ONL: 27.19% | TXL: 0.42% | RXL: 8.32% | INTL: 0.40% | Energy: 756977040
MONITORED: % | ON: 1.14% | TX: 0.05% | RX: 0.02% | INT: 0.00% | ONL: 25.71% | TXL: 0.34% | RXL: 7.60% | INTL: 0.43% | Energy: 1003835600
MONITORED: % | ON: 1.03% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 24.14% | TXL: 0.28% | RXL: 6.90% | INTL: 0.38% | Energy: 1201797360
MONITORED: % | ON: 0.94% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 22.91% | TXL: 0.24% | RXL: 6.36% | INTL: 0.35% | Energy: 1373013280
MONITORED: % | ON: 0.88% | TX: 0.04% | RX: 0.02% | INT: 0.00% | ONL: 21.82% | TXL: 0.21% | RXL: 5.89% | INTL: 0.33% | Energy: 1527892960
MONITORED: % | ON: 0.78% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 20.65% | TXL: 0.19% | RXL: 5.33% | INTL: 0.32% | Energy: 1689593040
MONITORED: % | ON: 0.71% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 19.56% | TXL: 0.17% | RXL: 4.84% | INTL: 0.30% | Energy: 1862111280
MONITORED: % | ON: 0.62% | TX: 0.03% | RX: 0.02% | INT: 0.00% | ONL: 18.27% | TXL: 0.16% | RXL: 4.24% | INTL: 0.28% | Energy: 2023039360
MONITORED: % | ON: 0.54% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 17.20% | TXL: 0.14% | RXL: 3.74% | INTL: 0.26% | Energy: 2185050560
MONITORED: % | ON: 0.48% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 16.40% | TXL: 0.13% | RXL: 3.37% | INTL: 0.25% | Energy: 2337773440
MONITORED: % | ON: 0.44% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 15.74% | TXL: 0.12% | RXL: 3.05% | INTL: 0.25% | Energy: 2490294160
MONITORED: % | ON: 0.40% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 15.26% | TXL: 0.11% | RXL: 2.83% | INTL: 0.24% | Energy: 2646320320
MONITORED: % | ON: 0.39% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 15.12% | TXL: 0.12% | RXL: 2.77% | INTL: 0.23% | Energy: 2701414640
MONITORED: % | ON: 0.38% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.97% | TXL: 0.11% | RXL: 2.70% | INTL: 0.23% | Energy: 2750945600
MONITORED: % | ON: 0.37% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.83% | TXL: 0.11% | RXL: 2.63% | INTL: 0.23% | Energy: 2801843600
MONITORED: % | ON: 0.36% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.70% | TXL: 0.11% | RXL: 2.57% | INTL: 0.22% | Energy: 2853770400
MONITORED: % | ON: 0.36% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.58% | TXL: 0.11% | RXL: 2.52% | INTL: 0.22% | Energy: 2899920720
MONITORED: % | ON: 0.35% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.45% | TXL: 0.11% | RXL: 2.46% | INTL: 0.22% | Energy: 2954403600
MONITORED: % | ON: 0.34% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.34% | TXL: 0.11% | RXL: 2.41% | INTL: 0.22% | Energy: 3002443440
MONITORED: % | ON: 0.33% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.24% | TXL: 0.10% | RXL: 2.36% | INTL: 0.22% | Energy: 3049009840
MONITORED: % | ON: 0.33% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.14% | TXL: 0.10% | RXL: 2.31% | INTL: 0.22% | Energy: 3096202000
MONITORED: % | ON: 0.32% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.04% | TXL: 0.10% | RXL: 2.27% | INTL: 0.21% | Energy: 3151352960
MONITORED: % | ON: 0.32% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.03% | TXL: 0.10% | RXL: 2.26% | INTL: 0.21% | Energy: 3204748080
MONITORED: % | ON: 0.34% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.34% | TXL: 0.10% | RXL: 2.39% | INTL: 0.21% | Energy: 3324012080
MONITORED: % | ON: 0.34% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.45% | TXL: 0.10% | RXL: 2.44% | INTL: 0.21% | Energy: 3378896320
MONITORED: % | ON: 0.35% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.62% | TXL: 0.10% | RXL: 2.51% | INTL: 0.22% | Energy: 3450549440
MONITORED: % | ON: 0.36% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 14.91% | TXL: 0.10% | RXL: 2.62% | INTL: 0.22% | Energy: 3556503200
MONITORED: % | ON: 0.37% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 15.10% | TXL: 0.10% | RXL: 2.71% | INTL: 0.22% | Energy: 3645266160
MONITORED: % | ON: 0.38% | TX: 0.03% | RX: 0.01% | INT: 0.00% | ONL: 15.31% | TXL: 0.10% | RXL: 2.79% | INTL: 0.22% | Energy: 3724067200
